,price,sqft,location,bathrooms,bhk
1233,89.99,997,Howrah,2.0,2
1235,79.56,1782,Howrah,2.0,2
1237,57.73,1452,Howrah,2.0,3
1239,92.0,1058,Howrah,2.0,2
1240,105.0,997,Howrah,2.0,3
1241,80.0,997,Howrah,2.0,2
1251,87.0,1102,Howrah,3.0,3
1252,101.0,870,Howrah,3.0,2
1253,65.0,1780,Howrah,2.0,3
1256,60.0,1110,Howrah,1.0,3
1257,140.0,1785,Howrah,2.0,3
1261,26.2,789,Howrah,3.0,1
1262,90.0,1450,Howrah,2.0,2
1263,146.0,1605,Howrah,4.0,2
1267,28.62,1450,Howrah,5.0,1
1272,103.0,1110,Howrah,3.0,2
1277,76.69,1170,Howrah,2.0,3
1287,25.48,1110,Howrah,2.0,1
1288,47.88,1110,Howrah,3.0,1
1290,101.0,1450,Howrah,2.0,3
1295,128.0,1110,Howrah,2.0,3
1297,91.48,1130,Howrah,10.0,3
1298,70.0,1530,Hussainpur,3.0,3
1299,30.0,1092,Hussainpur,2.0,2
1300,72.5,1072,Hussainpur,3.0,3
1302,36.0,1395,Hussainpur,2.0,2
1303,32.0,1243,Hussainpur,2.0,2
1304,95.0,920,Hussainpur,4.0,1
1306,61.0,1360,Hussainpur,10.0,3
1307,96.0,1240,Hussainpur,3.0,2
1308,60.0,1250,Hussainpur,4.0,2
1309,55.0,1450,Hussainpur,2.0,3
1310,45.0,930,Hussainpur,2.0,1
1311,55.8,1280,Hussainpur,3.0,3
1313,45.0,1376,Hussainpur,2.0,2
1316,42.0,923,Hussainpur,2.0,2
1317,55.0,1376,Hussainpur,2.0,1
1318,65.0,1376,Hussainpur,7.0,3
1322,90.0,736,Hussainpur,2.0,2
1323,90.0,1350,Hussainpur,2.0,3
1324,43.16,950,International Airport,2.0,3
1325,46.01,946,International Airport,1.0,2
1326,105.0,949,International Airport,2.0,3
1327,59.0,945,International Airport,2.0,3
1328,129.0,1351,International Airport,2.0,2
1329,37.92,1260,International Airport,2.0,1
1330,73.0,949,International Airport,2.0,3
1331,65.0,1360,International Airport,2.0,3
1332,39.88,1120,International Airport,2.0,1
1333,65.0,1096,International Airport,3.0,2
1334,35.90999,1351,International Airport,3.0,2
1336,46.29,1300,International Airport,2.0,2
1337,92.0,1353,International Airport,3.0,3
1338,67.69,1325,Jadavpur,3.0,3
1339,180.0,1583,Jadavpur,2.0,3
1340,29.44,1700,Jadavpur,3.0,3
1341,45.0,1600,Jadavpur,2.0,3
1342,35.0,1600,Jadavpur,2.0,3
1343,110.0,1200,Jadavpur,2.0,2
1344,34.11999,1200,Jadavpur,2.0,2
1345,45.6,800,Jadavpur,3.0,2
1346,45.0,945,Jessore Road,2.0,2
1350,36.38,2026,Jessore Road,3.0,2
1351,24.0,2022,Jessore Road,2.0,4
1352,60.94,1150,Jessore Road,2.0,2
1353,52.0,930,Jessore Road,2.0,1
1355,30.49,932,Jessore Road,2.0,2
1356,81.59999,2026,Jessore Road,4.0,1
1357,26.56,2022,Jessore Road,10.0,2
1358,64.4,2026,Jessore Road,2.0,2
1359,30.0,4456,Jodhpur Park,3.0,3
1360,46.0,1200,Jodhpur Park,2.0,4
1361,29.0,1200,Jodhpur Park,2.0,3
1362,21.51,1600,Jodhpur Park,2.0,3
1363,22.44,1600,Jodhpur Park,2.0,3
1364,51.0,1300,Jodhpur Park,6.0,3
1365,37.0,1350,Jodhpur Park,7.0,2
1366,54.0,2800,Jodhpur Park,4.0,1
1367,23.6,1350,Jodhpur Park,3.0,3
1368,70.0,850,Jodhpur Park,2.0,1
1369,62.16,1500,Jodhpur Park,2.0,3
1370,48.36,1300,Jodhpur Park,5.0,3
1371,37.61,1179,Joka,3.0,2
1373,27.56,829,Joka,2.0,1
1374,38.53,864,Joka,3.0,2
1375,36.36,1208,Joka,5.0,2
1377,27.17,820,Joka,2.0,2
1379,43.86,1019,Joka,1.0,2
1380,23.34,817,Joka,2.0,2
1381,57.0,1450,Joka,3.0,3
1382,55.0,1265,Joka,2.0,3
1383,57.0,1440,Joka,2.0,3
1385,33.75,1440,Joka,3.0,2
1386,130.0,1440,Joka,6.0,4
1387,47.5,1440,Joka,3.0,3
1388,43.56,1440,Joka,2.0,2
1389,84.0,775,Joka,3.0,2
1390,36.0,1260,Joka,2.0,2
1391,87.0,1130,Joka,3.0,2
1392,43.0,890,Joka,4.0,2
1393,80.43,1370,Joka,2.0,3
1394,33.81,940,Joka,3.0,2
1395,37.88,874,Kaikhali,3.0,2
1396,28.99,576,Kaikhali,2.0,1
1397,49.0,823,Kaikhali,2.0,2
1398,59.0,1410,Kaikhali,4.0,3
1399,65.0,1666,Kaikhali,2.0,3
1400,53.32,1410,Kaikhali,2.0,3
1401,50.73,1090,Kaikhali,2.0,2
1402,57.0,1092,Kaikhali,4.0,3
1403,47.21,1265,Kaikhali,3.0,1
1404,52.12,1370,Kaikhali,2.0,3
1405,63.22,1125,Kaikhali,2.0,2
1408,57.0,1525,Kaikhali,2.0,3
1409,43.44,1340,Kaikhali,2.0,2
1410,60.94,1290,Kaikhali,2.0,4
1411,41.4,960,Kaikhali,6.0,2
1413,54.0,915,Kalighat,2.0,2
1414,200.0,1500,Kalighat,3.0,3
1415,124.0,1500,Kalighat,2.0,2
1417,40.47999,1534,Kalighat,2.0,2
1418,196.0,1363,Kalighat,3.0,3
1419,134.0,1950,Kalighat,3.0,2
1420,133.0,1580,Kalighat,2.0,2
1421,144.0,1276,Kalighat,1.0,4
1422,255.0,1663,Kalighat,2.0,2
1423,149.0,1850,Kalighat,4.0,3
1426,80.0,1900,Kalighat,2.0,2
1428,34.0,1776,Kalighat,2.0,1
1429,55.0,1073,Kalighat,2.0,2
1431,87.0,1733,Kalighat,1.0,2
1433,55.0,1400,Kamalgazi,2.0,3
1434,90.56,1100,Kamalgazi,1.0,1
1435,30.0,1070,Kamalgazi,2.0,2
1436,52.0,950,Kamalgazi,2.0,2
1437,38.77,950,Kamalgazi,2.0,1
1438,43.86,764,Kamalgazi,2.0,2
1440,99.09,7000,Kankurgachi,2.0,1
1441,211.0,2350,Kankurgachi,2.0,1
1442,93.07,2005,Kankurgachi,2.0,2
1443,75.14,2250,Kankurgachi,2.0,3
1444,81.48999,2345,Kankurgachi,4.0,1
1445,215.0,4775,Kankurgachi,1.0,3
1446,95.0,3638,Kankurgachi,3.0,3
1447,57.4,638,Kankurgachi,1.0,1
1448,62.0,2600,Kankurgachi,3.0,1
1449,85.0,2600,Kankurgachi,2.0,3
1450,27.0,1300,Kankurgachi,2.0,3
1451,43.0,3557,Kankurgachi,2.0,3
1452,82.95,3455,Kankurgachi,9.0,4
1453,30.49,3436,Kankurgachi,1.0,3
1454,85.0,1870,Kankurgachi,4.0,3
1455,99.36,3483,Kankurgachi,2.0,3
1456,62.33,3481,Kankurgachi,2.0,3
1458,65.0,750,Kasba,3.0,1
1460,76.0,875,Kasba,2.0,2
1469,78.3,1150,Kasba,1.0,3
1473,63.22,1658,Kasba,2.0,1
1474,150.0,1634,Kasba,2.0,3
1475,77.34,1658,Kasba,2.0,4
1476,60.0,1300,Kasba,1.0,3
1486,132.0,2086,Kasba,4.0,2
1487,105.0,620,Kasba,2.0,2
1488,60.0,1000,Kasba,2.0,3
1490,176.0,836,Kasba,2.0,1
1491,78.0,1000,Kasba,2.0,3
1493,95.0,1400,Kasba,2.0,3
1495,97.0,1400,Kasba,3.0,2
1497,166.0,1830,Kasba,9.0,3
1498,127.0,2086,Kasba,2.0,2
1502,63.6,850,Kasba,2.0,1
1503,69.0,1200,Kasba,5.0,3
1504,98.0,1200,Kasba,3.0,2
1505,41.92,720,Kasba,1.0,1
1511,87.0,1210,Kasba,3.0,3
1514,86.52,1000,Kasba,2.0,3
1516,84.0,955,Kasba,2.0,2
1517,153.0,2086,Kasba,4.0,3
1519,63.22,984,Kasba,2.0,1
1522,47.0,1228,Kasba,3.0,1
1523,65.55,1270,Kasba,3.0,3
1524,77.55,1224,Kasba,2.0,3
1525,101.0,1240,Kasba,4.0,3
1534,40.0,800,Keshtopur,2.0,1
1535,50.0,1166,Keshtopur,2.0,3
1536,55.0,950,Keshtopur,2.0,3
1537,75.0,1465,Keshtopur,9.0,2
1538,75.0,953,Keshtopur,2.0,1
1539,81.09999,1450,Keshtopur,3.0,2
1541,36.0,900,Keshtopur,2.0,1
1542,45.0,1446,Keshtopur,5.0,3
1546,66.0,980,Keshtopur,2.0,1
1548,50.0,1100,Keshtopur,2.0,3
1551,52.0,941,Keshtopur,2.0,3
1552,47.0,1060,Keshtopur,3.0,1
1556,45.0,1220,Keshtopur,5.0,4
1558,38.0,850,Keshtopur,3.0,1
1559,47.0,881,Keshtopur,3.0,2
1562,37.0,1000,Keshtopur,2.0,1
1564,59.35,806,Keshtopur,3.0,2
1565,65.0,1055,Keshtopur,4.0,2
1567,57.0,800,Keshtopur,3.0,1
1568,24.11,926,Keshtopur,2.0,1
1571,45.0,2256,Keshtopur,3.0,2
1573,70.0,1200,Keshtopur,2.0,1
1576,78.0,1028,Keshtopur,5.0,3
1578,47.0,1028,Keshtopur,5.0,2
1586,52.0,1325,Keshtopur,2.0,2
1589,62.25,936,Keshtopur,3.0,3
1591,55.0,720,Keshtopur,2.0,2
1597,58.0,1180,Keshtopur,3.0,2
1598,20.34,1676,Keshtopur,2.0,1
1600,38.35,760,Keshtopur,2.0,1
1610,45.0,800,Keshtopur,4.0,2
1611,62.0,1400,Keshtopur,3.0,1
1615,35.0,1000,Keshtopur,2.0,1
1617,80.0,1196,Keshtopur,2.0,3
1618,44.75,1440,Keshtopur,3.0,3
1620,56.0,900,Keshtopur,2.0,2
1622,64.0,1160,Keshtopur,2.0,2
1623,27.95,710,Keshtopur,3.0,1
1624,62.19,1160,Keshtopur,2.0,2
1625,63.96,1050,Keshtopur,3.0,3
1627,50.0,1050,Keshtopur,2.0,2
1628,96.87,1200,Keshtopur,2.0,2
1629,88.43,960,Keshtopur,2.0,3
1630,26.0,900,Keshtopur,2.0,1
1631,45.67,845,Keshtopur,3.0,1
1632,80.0,1450,Keshtopur,2.0,3
1634,80.0,844,Keshtopur,2.0,2
1636,50.0,872,Keshtopur,3.0,2
1637,78.0,900,Keshtopur,2.0,2
1638,45.0,750,Keshtopur,2.0,2
1640,71.0,870,Khardah,2.0,2
1641,21.61,800,Khardah,2.0,2
1642,23.0,800,Khardah,2.0,1
1643,40.0,870,Khardah,3.0,2
1644,23.0,835,Khardah,2.0,2
1645,22.6,820,Khardah,2.0,1
1646,45.0,870,Khardah,2.0,2
1647,65.0,820,Khardah,3.0,2
1648,65.0,800,Khardah,2.0,2
1649,38.0,800,Khardah,1.0,1
1650,21.0,1150,Khardah,3.0,2
1653,32.5,900,Khardah,2.0,2
1654,26.0,1150,Khardah,3.0,2
1656,31.32,1305,Konnagar,2.0,1
1657,60.0,1099,Konnagar,2.0,3
1660,38.0,1145,Konnagar,3.0,1
1661,54.0,1051,Konnagar,1.0,3
1662,78.0,1000,Konnagar,3.0,3
1664,53.05,1000,Konnagar,1.0,3
1665,67.0,1200,Konnagar,2.0,3
1667,61.27,1000,Konnagar,2.0,2
1668,44.0,1080,Konnagar,2.0,3
1669,60.0,826,Konnagar,2.0,1
1670,78.3,1013,Konnagar,2.0,2
1674,65.0,1173,Konnagar,2.0,1
1675,33.68,1173,Konnagar,2.0,1
1678,44.55,1013,Konnagar,2.0,3
1680,60.07,1173,Konnagar,4.0,1
1681,60.75,826,Konnagar,2.0,1
1682,65.3,1013,Konnagar,6.0,3
1686,45.38,1173,Konnagar,4.0,3
1689,73.44,1013,Konnagar,2.0,1
1691,82.0,1200,Lake Gardens,3.0,1
1692,38.31,1440,Lake Gardens,2.0,1
1693,78.0,1230,Lake Gardens,7.0,4
1694,98.99,1440,Lake Gardens,2.0,3
1695,30.21,915,Lake Gardens,2.0,2
1696,50.82,950,Lake Gardens,4.0,3
1697,38.0,950,Lake Gardens,2.0,2
1698,35.0,1200,Lake Gardens,3.0,3
1699,38.0,1200,Lake Gardens,1.0,1
1700,100.0,850,Lake Gardens,2.0,2
1701,120.0,850,Lake Gardens,3.0,2
1702,24.0,4800,Lake Gardens,2.0,1
1703,61.0,700,Lake Gardens,4.0,2
1707,75.34999,1940,Lake Town,7.0,3
1709,65.0,1350,Lake Town,4.0,4
1711,55.0,1100,Lake Town,2.0,1
1712,40.0,960,Lake Town,3.0,2
1713,77.66,1520,Lake Town,5.0,3
1714,50.0,1531,Lake Town,5.0,5
1715,77.05,926,Lake Town,2.0,3
1716,105.0,1570,Lake Town,1.0,3
1717,105.0,1570,Lake Town,2.0,4
1718,94.3,1510,Lake Town,2.0,2
1719,81.31,2452,Lake Town,1.0,2
1720,62.27,1637,Lake Town,2.0,2
1721,43.55,1211,Lake Town,2.0,2
1722,82.65,1572,Lake Town,2.0,2
1724,30.49,1512,Lake Town,2.0,2
1725,64.4,2450,Lake Town,3.0,2
1726,109.0,1209,Lake Town,2.0,2
1727,42.08,1570,Lake Town,3.0,1
1734,156.0,944,Madhyamgram,2.0,3
1738,28.05,1163,Madhyamgram,4.0,1
1743,20.0,1115,Madhyamgram,4.0,1
1745,71.39,861,Madhyamgram,2.0,2
1749,120.0,1305,Madhyamgram,2.0,2
1750,71.0,885,Madhyamgram,2.0,2
1752,87.0,944,Madhyamgram,3.0,3
1755,65.0,1208,Madhyamgram,2.0,4
1756,29.4,885,Madhyamgram,4.0,1
1759,220.0,1045,Madhyamgram,2.0,1
1760,143.0,1045,Madhyamgram,3.0,1
1761,85.0,1037,Madhyamgram,2.0,1
1762,20.73999,1037,Madhyamgram,2.0,1
1765,47.43,1017,Madhyamgram,3.0,1
1775,89.0,1137,Madhyamgram,4.0,2
1780,165.0,1006,Madhyamgram,2.0,2
1784,79.0,1070,Madhyamgram,4.0,2
1786,113.99999,1455,Madhyamgram,2.0,3
1788,79.0,1270,Madhyamgram,3.0,3
1789,145.0,905,Madhyamgram,2.0,3
1790,84.48,878,Madhyamgram,2.0,2
1791,80.0,1455,Madhyamgram,2.0,3
1793,60.0,1455,Madhyamgram,2.0,3
1795,120.0,1455,Madhyamgram,4.0,3
1806,36.85,955,Madhyamgram,3.0,1
1807,65.0,905,Madhyamgram,2.0,3
1808,80.43,935,Madhyamgram,4.0,3
1813,63.71,935,Madhyamgram,2.0,3
1816,165.0,1270,Madhyamgram,1.0,3
1817,63.0,935,Madhyamgram,2.0,3
1821,62.1,1270,Madhyamgram,2.0,3
1822,79.0,945,Madhyamgram,2.0,2
1823,116.0,935,Madhyamgram,3.0,2
1824,34.74,1070,Madhyamgram,3.0,1
1825,71.0,1070,Madhyamgram,3.0,2
1832,101.0,1485,Madhyamgram,2.0,3
1833,66.59999,1160,Madhyamgram,4.0,3
1835,135.0,1485,Madhyamgram,3.0,4
1836,29.12,869,Madhyamgram,1.0,1
1837,149.0,1455,Madhyamgram,4.0,3
1838,73.87,1160,Madhyamgram,3.0,1
1840,73.0,1297,Madhyamgram,3.0,3
1841,92.0,907,Madhyamgram,4.0,2
1843,77.36,944,Madhyamgram,1.0,3
1844,80.01,944,Madhyamgram,2.0,2
1845,160.0,944,Madhyamgram,2.0,3
1846,65.55,1270,Madhyamgram,2.0,2
1849,73.95,1455,Madhyamgram,2.0,2
1850,175.0,1342,Madhyamgram,2.0,2
1851,91.85,1342,Madhyamgram,4.0,3
1852,109.0,863,Madhyamgram,2.0,2
1855,32.56,1342,Madhyamgram,3.0,1
1857,96.0,1322,Madhyamgram,2.0,2
1860,63.5,1322,Madhyamgram,3.0,4
1863,138.99999,905,Madhyamgram,3.0,2
1867,105.0,1342,Madhyamgram,2.0,1
1870,61.69,1322,Madhyamgram,2.0,4
1873,23.0,950,Madurdaha,3.0,3
1874,142.0,1350,Madurdaha,2.0,4
1875,53.0,1400,Madurdaha,2.0,3
1876,60.0,1220,Madurdaha,2.0,1
1877,32.0,1430,Madurdaha,2.0,3
1878,55.0,1400,Madurdaha,3.0,3
1879,75.0,1151,Madurdaha,2.0,3
1880,52.0,970,Madurdaha,2.0,3
1881,85.0,950,Madurdaha,3.0,3
1882,61.5,1150,Madurdaha,2.0,1
1883,45.0,1250,Madurdaha,6.0,3
1884,31.22,1030,Madurdaha,2.0,2
1885,29.27,1022,Madurdaha,2.0,3
1886,65.0,920,Madurdaha,1.0,3
1887,35.82,950,Madurdaha,3.0,3
1888,23.89,1146,Madurdaha,5.0,3
1889,83.15,1290,Madurdaha,4.0,3
1890,29.85,1160,Madurdaha,2.0,1
1891,176.0,1965,Madurdaha Hussainpur,3.0,3
1892,176.0,1965,Madurdaha Hussainpur,3.0,2
1893,175.0,1978,Madurdaha Hussainpur,3.0,3
1894,93.59,1954,Madurdaha Hussainpur,2.0,3
1895,165.0,3528,Madurdaha Hussainpur,3.0,4
1896,86.0,2867,Madurdaha Hussainpur,4.0,3
1897,142.0,2867,Madurdaha Hussainpur,2.0,7
1898,60.0,1250,Madurdaha Hussainpur,3.0,2
1899,30.0,1384,Madurdaha Hussainpur,1.0,2
1900,38.0,1320,Madurdaha Hussainpur,2.0,2
1902,104.0,2393,Madurdaha Hussainpur,2.0,3
1903,79.36,1965,Madurdaha Hussainpur,2.0,5
1905,132.0,1954,Madurdaha Hussainpur,3.0,3
1906,211.0,1861,Madurdaha Hussainpur,4.0,3
1907,81.2,5205,Madurdaha Hussainpur,2.0,3
1908,180.0,3528,Madurdaha Hussainpur,2.0,1
1909,202.0,1833,Madurdaha Hussainpur,1.0,3
1910,82.95999,5318,Madurdaha Hussainpur,2.0,2
1911,99.73,2867,Madurdaha Hussainpur,2.0,4
1912,52.0,1965,Madurdaha Hussainpur,3.0,2
1918,30.36,1954,Madurdaha Hussainpur,2.0,1
1920,137.99999,1440,Madurdaha Hussainpur,2.0,3
1922,70.0,940,Madurdaha Hussainpur,1.0,2
1923,80.0,925,Madurdaha Hussainpur,2.0,3
1924,38.21,950,Madurdaha Hussainpur,2.0,2
1925,60.3,975,Madurdaha Hussainpur,3.0,2
1926,35.78,950,Madurdaha Hussainpur,2.0,2
1928,133.0,1030,Madurdaha Hussainpur,4.0,3
1930,132.0,1248,Madurdaha Hussainpur,3.0,4
1931,112.99999,1250,Madurdaha Hussainpur,2.0,2
1933,80.0,1070,Madurdaha Hussainpur,2.0,3
1934,71.0,950,Madurdaha Hussainpur,2.0,3
1935,22.5,1377,Maheshtala,3.0,3
1936,58.0,1524,Maheshtala,4.0,4
1937,38.0,1550,Maheshtala,4.0,3
1938,36.0,1550,Maheshtala,2.0,3
1940,34.0,1377,Maheshtala,2.0,3
1941,44.5,1110,Maheshtala,3.0,3
1942,32.0,1110,Maheshtala,3.0,2
1943,55.0,1534,Maheshtala,3.0,3
1944,29.47,1534,Maheshtala,2.0,3
1945,48.0,1309,Maheshtala,2.0,2
1946,42.0,1309,Maheshtala,5.0,3
1947,60.99,906,Maheshtala,3.0,3
1948,32.0,1377,Maheshtala,4.0,3
1949,70.0,1236,Maheshtala,2.0,2
1950,56.75,1524,Maheshtala,2.0,4
1951,23.0,1236,Maheshtala,3.0,3
1952,26.17,1236,Maheshtala,3.0,2
1953,62.16,1524,Maheshtala,3.0,2
1954,42.0,1373,Maheshtala,3.0,3
1955,70.0,1435,Maniktala,3.0,3
1956,88.99,1011,Maniktala,3.0,3
1957,68.0,1435,Maniktala,3.0,3
1958,64.0,1435,Maniktala,2.0,1
1959,110.0,1021,Maniktala,3.0,3
1960,37.6,1039,Maniktala,5.0,2
1961,33.6,841,Maniktala,5.0,2
1962,178.0,1750,Maniktala,2.0,3
1963,175.0,1750,Maniktala,4.0,1
1964,66.5,1150,Maniktala,4.0,3
1965,40.0,1150,Maniktala,2.0,2
1966,57.82,1385,Maniktala,2.0,3
1967,27.58,1138,Maniktala,2.0,3
1968,37.46,1130,Maniktala,2.0,3
1969,71.02,1121,Maniktala,2.0,3
1970,54.9,1055,Mankundu,3.0,3
1971,75.0,930,Mankundu,2.0,2
1972,39.0,833,Mankundu,3.0,2
1973,60.0,962,Mankundu,4.0,3
1974,72.0,974,Mankundu,2.0,3
1975,55.0,979,Mankundu,5.0,3
1976,28.5,916,Mankundu,2.0,2
1977,55.0,1203,Mankundu,4.0,4
1978,45.27,1066,Mankundu,3.0,1
1982,85.0,5318,Mukundapur,2.0,3
1983,94.0,3041,Mukundapur,2.0,3
1989,83.3,1693,Mukundapur,2.0,1
1990,70.3,1890,Mukundapur,7.0,1
1995,72.7,1794,Mukundapur,7.0,3
1997,100.0,1749,Mukundapur,2.0,1
1998,49.0,1521,Mukundapur,2.0,1
1999,73.3,1455,Mukundapur,1.0,3
2001,97.27,1388,Mukundapur,1.0,1
2002,110.0,2000,Mukundapur,2.0,3
2003,85.28,980,Mukundapur,2.0,3
2009,100.0,1620,Mukundapur,2.0,3
2017,52.0,1600,Mukundapur,3.0,1
2019,89.88,1000,Mukundapur,2.0,3
2020,178.0,736,Mukundapur,2.0,1
2021,89.7,1890,Mukundapur,3.0,3
2023,87.45,1364,Mukundapur,3.0,3
2024,76.05,1566,Mukundapur,2.0,3
2025,72.75,1666,Mukundapur,2.0,3
2026,72.7,1406,Mukundapur,6.0,4
2027,69.4,1794,Mukundapur,3.0,3
2031,84.65,1455,Mukundapur,4.0,3
2041,80.0,1545,Mukundapur,1.0,3
2042,80.0,1256,Mukundapur,2.0,3
2046,112.0,1620,Mukundapur,6.0,1
2048,150.0,1130,Mukundapur,1.0,3
2050,95.0,1130,Mukundapur,1.0,3
2052,150.0,1054,Mukundapur,3.0,2
2053,160.0,1650,Mukundapur,3.0,3
2058,215.0,1054,Mukundapur,3.0,1
2060,82.0,1256,Mukundapur,3.0,3
2061,78.3,1890,Mukundapur,2.0,3
2067,125.0,1890,Mukundapur,1.0,1
2070,75.20999,1749,Mukundapur,2.0,3
2071,126.0,980,Mukundapur,8.0,2
2073,195.0,4046,Mukundapur,3.0,3
2074,108.0,1896,Mukundapur,2.0,3
2075,78.0,2166,Mukundapur,2.0,3
2080,51.0,883,N S C Bose Road  Narendrapur,3.0,2
2081,57.73,1174,N S C Bose Road  Narendrapur,2.0,1
2082,45.18,1064,N S C Bose Road  Narendrapur,3.0,3
2083,57.64,1110,N S C Bose Road  Narendrapur,2.0,3
2084,39.65,750,Naktala,5.0,2
2085,40.0,1580,Naktala,3.0,3
2086,40.0,1600,Naktala,3.0,1
2087,60.99,1250,Naktala,2.0,2
2088,21.0,1270,Naktala,4.0,1
2089,50.27,1270,Naktala,6.0,3
2090,56.4,1550,Naktala,2.0,3
2091,26.33,1270,Naktala,2.0,1
2092,23.15,1270,Naktala,3.0,1
2097,75.0,1624,Narendrapur,2.0,4
2101,90.93,822,Narendrapur,4.0,2
2102,84.13,927,Narendrapur,3.0,1
2103,62.85,765,Narendrapur,4.0,2
2104,84.13,927,Narendrapur,4.0,3
2105,115.0,1907,Narendrapur,3.0,3
2106,69.0,1907,Narendrapur,2.0,3
2110,73.5,1060,Narendrapur,2.0,3
2111,59.6,1278,Narendrapur,2.0,1
2113,66.05,847,Narendrapur,2.0,2
2114,75.0,1175,Narendrapur,2.0,2
2116,60.08,920,Narendrapur,2.0,3
2119,69.38,920,Narendrapur,2.0,3
2120,72.94,920,Narendrapur,3.0,3
2121,104.0,950,Narendrapur,1.0,3
2122,26.0,920,Narendrapur,3.0,1
2123,23.76,822,Narendrapur,2.0,1
2124,68.0,914,Narendrapur,2.0,2
2125,65.0,935,Narendrapur,3.0,3
2126,105.0,1064,Narendrapur,3.0,2
2132,102.0,1043,Narendrapur,2.0,1
2135,65.0,1098,Narendrapur,2.0,2
2136,58.0,1187,Narendrapur,3.0,3
2144,78.52,1164,Narendrapur,3.0,2
2148,83.15,1105,Narendrapur,2.0,2
2149,80.0,1361,Narendrapur,4.0,2
2150,93.0,1003,Narendrapur,2.0,2
2151,88.0,1361,Narendrapur,1.0,3
2152,84.0,1610,Narendrapur,2.0,3
2153,65.0,928,Narendrapur,3.0,3
2157,65.52,954,Narendrapur,4.0,2
2158,81.2,1035,Narendrapur,2.0,3
2159,99.68,1103,Narendrapur,2.0,2
2160,71.0,744,Narendrapur,6.0,2
2161,27.0,1135,Narendrapur,2.0,1
2164,60.77,1110,Narendrapur,2.0,3
2165,135.0,915,Narendrapur,2.0,3
2166,65.0,1160,Narendrapur,4.0,1
2169,31.0,1110,Narendrapur,3.0,1
2173,36.72,802,Narendrapur,2.0,1
2174,101.0,1362,Narendrapur,3.0,1
2175,101.0,1012,Narendrapur,2.0,3
2180,70.36,883,Narendrapur,2.0,2
2181,70.36,935,Narendrapur,2.0,3
2182,92.0,935,Narendrapur,2.0,2
2183,43.48,883,Narendrapur,2.0,1
2184,41.4,840,Narendrapur,2.0,1
2185,120.0,935,Narendrapur,3.0,3
2186,28.0,883,Narendrapur,2.0,1
2187,73.0,935,Narendrapur,3.0,3
2188,96.39,915,Narendrapur,3.0,3
2189,77.5,1215,Narendrapur,6.0,4
2191,60.21,935,Narendrapur,2.0,1
2192,146.0,840,Narendrapur,2.0,1
2193,43.8,929,Narendrapur,5.0,1
2195,26.5,840,Narendrapur,2.0,1
2196,79.43,883,Narendrapur,1.0,2
2199,56.26,1063,Narendrapur,3.0,3
2200,33.81,1379,Narendrapur,2.0,1
2202,112.0,1064,Narendrapur,4.0,3
2203,92.0,1110,Narendrapur,2.0,3
2204,63.27,1035,Narendrapur,2.0,3
2206,82.65,750,Narendrapur,2.0,2
2207,70.0,1064,Narendrapur,2.0,3
2209,65.0,1978,Narendrapur,2.0,3
2210,97.9,935,Narendrapur,4.0,3
2211,91.48,1075,Narendrapur,4.0,3
2213,91.48,954,Narendrapur,3.0,3
2214,66.69,744,Narendrapur,2.0,1
2215,60.94,1060,Narendrapur,3.0,3
2218,60.0,1424,Narendrapur,1.0,2
2219,105.0,1215,Narendrapur,2.0,3
2221,74.66,1360,Narendrapur,7.0,3
2224,76.18,1005,Narendrapur,3.0,3
2225,84.0,911,Narendrapur,2.0,3
2226,101.0,1208,Narendrapur,2.0,3
2228,65.0,1000,Nayabad,2.0,2
2229,45.0,1350,Nayabad,4.0,3
2230,38.0,700,Nayabad,2.0,1
2232,72.5,1160,Nayabad,3.0,2
2233,47.0,1054,Nayabad,3.0,3
2234,42.0,1054,Nayabad,2.0,2
2236,42.0,1177,Nayabad,3.0,2
2238,67.75,850,Nayabad,3.0,1
2240,45.0,1400,Nayabad,1.0,2
2242,33.72,675,Nayabad,3.0,1
2244,21.6,929,Nayabad,2.0,1
2245,45.0,1400,Nayabad,3.0,3
2248,21.6,929,Nayabad,3.0,1
2249,63.0,980,Nayabad,2.0,2
2251,74.23,1130,Nayabad,4.0,3
2253,65.0,1137,Nayabad,2.0,2
2257,45.0,980,Nayabad,2.0,3
2258,22.0,770,Nayabad,3.0,1
2260,69.0,1177,Nayabad,5.0,3
2261,90.0,639,Nayabad,3.0,2
2262,72.0,1060,Nayabad,2.0,1
2263,72.0,1280,Nayabad,3.0,3
2269,62.0,700,Netaji Nagar,2.0,2
2271,31.5,900,Netaji Nagar,2.0,2
2272,47.0,800,Netaji Nagar,3.0,1
2273,52.0,800,Netaji Nagar,2.0,1
2274,30.23,1335,Netaji Nagar,2.0,2
2275,34.0,1384,Netaji Nagar,2.0,2
2276,42.0,1314,Netaji Nagar,3.0,2
2277,45.0,892,Netaji Nagar,4.0,2
2278,55.0,892,Netaji Nagar,2.0,2
2279,58.0,1200,Netaji Nagar,4.0,3
2281,64.5,1585,Netaji Nagar,3.0,3
2282,96.39,1377,New Alipore,4.0,2
2283,96.39,1377,New Alipore,2.0,2
2285,82.95,1304,New Alipore,6.0,2
2286,127.0,1500,New Alipore,4.0,1
2287,38.0,4000,New Alipore,2.0,1
2289,51.71,1185,New Alipore,3.0,3
2293,65.61,1185,New Alipore,2.0,3
