price,sqft,location,bathrooms,bhk,area_type
10200000,1816,Mugalivakkam,2,3,Super built-up Area
11500000,2096,Mugalivakkam,2,3,Built-up Area
8563000,1557,Mugalivakkam,2,2,Plot Area
3211999,584,Mugalivakkam,4,2,Super built-up Area
8981000,1633,Mugalivakkam,2,2,Super built-up Area
3289000,598,Mugalivakkam,2,3,Super built-up Area
9442000,1575,Iyappanthangal,3,2,Super built-up Area
3656000,610,Iyappanthangal,3,2,Built-up Area
6534000,1090,Iyappanthangal,14,1,Plot Area
10100000,1700,Iyappanthangal,3,3,Super built-up Area
6834000,1140,Iyappanthangal,2,2,Super built-up Area
6773999,1130,Iyappanthangal,2,2,Super built-up Area
10700000,1790,Iyappanthangal,1,1,Super built-up Area
7194000,1200,Iyappanthangal,2,3,Super built-up Area
7252000,1295,Chengalpattu,3,3,Super built-up Area
7280000,1300,Chengalpattu,2,2,Super built-up Area
4460000,1115,tambaram west,2,3,Plot Area
3660000,915,tambaram west,4,3,Plot Area
3885000,1110,tambaram west,2,3,Super built-up Area
7195999,1285,Nenmeli,2,3,Built-up Area
3885000,1110,West Tambaram,4,5,Plot Area
3202000,915,West Tambaram,2,4,Super built-up Area
5461000,993,Mugalivakkam,3,5,Plot Area
4000000,840,Avadi,2,3,Super built-up Area
4000000,840,Avadi,5,3,Plot Area
4000000,815,Avadi,2,1,Super built-up Area
4300000,915,Avadi,2,4,Super built-up Area
3900000,810,Avadi,4,4,Built-up Area
4300000,910,Avadi,3,2,Super built-up Area
3960000,840,Avadi,2,3,Super built-up Area
4300000,915,Avadi,1,4,Plot Area
7044000,1175,Iyappanthangal,2,3,Super built-up Area
9861000,1645,Iyappanthangal,3,2,Super built-up Area
3806000,635,Iyappanthangal,6,2,Plot Area
7014000,1170,Iyappanthangal,2,3,Super built-up Area
3746000,625,Iyappanthangal,8,2,Plot Area
10400000,1740,Iyappanthangal,2,2,Super built-up Area
7134000,1190,Iyappanthangal,3,3,Super built-up Area
10300000,1730,Iyappanthangal,6,3,Plot Area
4942000,1131,Perungalathur,2,3,Super built-up Area
4426000,1107,Avadi,3,3,Super built-up Area
5786000,1447,Avadi,2,2,Built-up Area
2279000,570,Avadi,2,1,Super built-up Area
6586000,1647,Avadi,2,4,Super built-up Area
4322000,1081,Avadi,3,4,Super built-up Area
4914000,1229,Avadi,2,2,Super built-up Area
4226000,1057,Avadi,2,3,Super built-up Area
2311000,578,Avadi,3,2,Super built-up Area
6266000,1567,Avadi,3,2,Super built-up Area
8675000,1641,Ramavaram,2,3,Super built-up Area
8675000,1641,Mugalivakkam,2,2,Super built-up Area
8675000,1641,Mugalivakkam,2,1,Super built-up Area
8675000,1641,Mugalivakkam,2,3,Built-up Area
8675000,1641,Mugalivakkam,3,4,Plot Area
8675000,1641,Mugalivakkam,5,3,Built-up Area
8675000,1641,Mugalivakkam,4,4,Built-up Area
8675000,1641,Mugalivakkam,2,2,Super built-up Area
8675000,1641,Mugalivakkam,2,2,Super built-up Area
24500000,2062,Anna Nagar,2,3,Super built-up Area
6217000,1194,Nandambakkam,2,3,Super built-up Area
8675000,1641,Manapakkam,2,5,Super built-up Area
8675000,1641,Ramapuram,2,2,Super built-up Area
8675000,1641,Ramavaram,3,2,Super built-up Area
8675000,1641,Ramavaram,2,3,Super built-up Area
8675000,1641,Manapakkam,2,2,Super built-up Area
8675000,1641,Manapakkam,3,1,Super built-up Area
8675000,1641,Manapakkam,2,3,Super built-up Area
8675000,1641,Manapakkam,4,2,Plot Area
8675000,1641,Manapakkam,3,2,Super built-up Area
8675000,1641,Ramapuram,2,3,Super built-up Area
8675000,1641,Manapakkam,3,3,Built-up Area
23000000,1580,Padi,7,2,Plot Area
5316000,1251,Perumbakkam,2,3,Super built-up Area
4534000,1067,Perumbakkam,2,3,Super built-up Area
4403000,1036,Perumbakkam,3,3,Super built-up Area
7541000,1423,Rajakilpakkam,3,2,Super built-up Area
6476000,1222,Rajakilpakkam,4,3,Plot Area
5088000,960,Rajakilpakkam,2,4,Super built-up Area
4679000,883,Rajakilpakkam,2,1,Super built-up Area
7541000,1423,Sembakkam,3,3,Super built-up Area
6476000,1222,Sembakkam,2,9,Super built-up Area
5088000,960,Sembakkam,2,2,Super built-up Area
4679000,883,Sembakkam,2,1,Super built-up Area
6140000,1266,Selaiyur,5,4,Plot Area
5349000,1103,Selaiyur,2,4,Super built-up Area
5010000,1033,Selaiyur,4,8,Plot Area
4753000,980,Selaiyur,2,1,Super built-up Area
4049000,835,Selaiyur,3,2,Super built-up Area
3104000,640,Selaiyur,2,1,Super built-up Area
6475000,1400,Madambakkam,2,2,Super built-up Area
5349000,1103,Selaiyur,2,1,Super built-up Area
5010000,1033,Selaiyur,2,3,Super built-up Area
4753000,980,Selaiyur,6,1,Super built-up Area
4049000,835,Selaiyur,2,2,Super built-up Area
3104000,640,Selaiyur,3,1,Super built-up Area
6475000,1400,Madambakkam,3,1,Super built-up Area
5933000,1283,Madambakkam,2,2,Super built-up Area
5499000,1189,Madambakkam,1,3,Super built-up Area
4810000,1040,Madambakkam,2,2,Super built-up Area
4347000,940,Madambakkam,2,3,Super built-up Area
4120000,891,Madambakkam,3,4,Built-up Area
2474000,535,Madambakkam,2,3,Super built-up Area
6425000,1285,Sembakkam,3,3,Super built-up Area
5800000,1000,Villivakkam,2,2,Super built-up Area
2852000,741,Cholambedu,3,3,Super built-up Area
5203000,946,Ambattur,2,4,Super built-up Area
4708000,856,Ambattur,3,4,Super built-up Area
5318000,967,Ambattur,2,1,Super built-up Area
2975000,541,Ambattur,3,2,Super built-up Area
2343000,426,Ambattur,1,4,Super built-up Area
3888000,707,Ambattur,1,4,Built-up Area
3888000,707,Ambattur,2,3,Carpet Area
4426000,1107,Avadi,2,4,Built-up Area
4322000,1081,Avadi,2,4,Super built-up Area
4226000,1057,Avadi,4,2,Plot Area
2311000,578,Avadi,2,2,Super built-up Area
6266000,1567,Avadi,5,4,Super built-up Area
5786000,1447,Avadi,2,4,Super built-up Area
2279000,570,Avadi,2,3,Super built-up Area
6586000,1647,Avadi,1,4,Built-up Area
4914000,1229,Avadi,2,2,Built-up Area
3160000,660,Nanmangalam,3,4,Built-up Area
6580000,941,Chromepet,2,3,Super built-up Area
3315999,809,Ullagaram,2,3,Built-up Area
7000000,924,Chromepet,2,3,Built-up Area
4840000,1008,Nanmangalam,1,4,Plot Area
4140000,900,Nanmangalam,2,4,Super built-up Area
10500000,1433,NehruNagar,2,4,Super built-up Area
3300000,805,Nanmangalam,3,4,Super built-up Area
6230000,1198,Nanmangalam,2,4,Super built-up Area
3247000,772,Nanmangalam,2,4,Super built-up Area
3315999,809,Ullagaram,2,4,Super built-up Area
7000000,924,Chromepet,6,4,Built-up Area
3300000,805,Nanmangalam,2,6,Built-up Area
6230000,1198,Nanmangalam,3,3,Super built-up Area
4270000,930,Nanmangalam,3,1,Super built-up Area
2960000,619,Nanmangalam,3,4,Plot Area
5200000,1002,Sunnambu Kolathur S Kolathur,2,3,Super built-up Area
6684999,1285,Sunnambu Kolathur S Kolathur,2,2,Super built-up Area
5345000,1028,Sunnambu Kolathur S Kolathur,2,3,Super built-up Area
5000000,1117,Nanmangalam,2,3,Super built-up Area
5145000,989,Nanmangalam,5,1,Plot Area
4862000,935,Nanmangalam,5,4,Plot Area
3993000,768,Nanmangalam,2,2,Super built-up Area
4581000,881,Nanmangalam,3,4,Plot Area
4500000,867,Nanmangalam,3,1,Super built-up Area
5798000,1115,Nanmangalam,3,2,Super built-up Area
6224000,1197,Nanmangalam,3,5,Super built-up Area
4893000,941,Nanmangalam,2,5,Super built-up Area
5392000,1037,Nanmangalam,2,4,Built-up Area
3300000,805,Nanmangalam,7,3,Plot Area
6230000,1198,Nanmangalam,2,6,Super built-up Area
4840000,1008,Nanmangalam,8,9,Plot Area
4140000,900,Nanmangalam,3,4,Super built-up Area
10000000,1293,Adambakkam,2,4,Super built-up Area
4270000,930,Nanmangalam,2,1,Super built-up Area
5700000,900,Navallur,2,4,Built-up Area
3100000,760,Nanmangalam,4,4,Plot Area
5116000,1066,Kovur,3,3,Super built-up Area
6969000,1452,Kovur,2,4,Super built-up Area
6480000,1350,Kovur,4,3,Super built-up Area
4435000,924,Kovur,3,4,Plot Area
6570999,1369,Kovur,3,3,Super built-up Area
5640000,1175,Kovur,5,4,Plot Area
2952000,615,Kovur,3,2,Plot Area
5200000,952,Sunnambu Kolathur S Kolathur,1,4,Super built-up Area
3000000,789,Urapakkam,1,3,Super built-up Area
2200000,460,Pazavanthangal,2,5,Super built-up Area
2300000,675,Avadi,3,3,Super built-up Area
3946000,877,Madhavaram,1,1,Built-up Area
3510000,780,Madhavaram,3,4,Built-up Area
5599000,1018,Sholinganallur,2,2,Super built-up Area
5500000,1000,Sholinganallur,2,4,Built-up Area
5775000,1050,Sholinganallur,2,3,Super built-up Area
6050000,1100,Sholinganallur,4,2,Built-up Area
4500000,1025,Thatchoor,4,2,Super built-up Area
2600000,570,Thiruverkadu,3,4,Built-up Area
13200000,2000,Perungudi,3,4,Built-up Area
7500000,1546,Sholinganallur,2,2,Built-up Area
10000000,1599,Karapakkam,2,3,Plot Area
8000000,1296,Karapakkam,3,7,Super built-up Area
3645000,810,Nanmangalam,2,6,Built-up Area
5221000,952,Manikandan Nagar,6,4,Built-up Area
6300000,1060,Sholinganallur,2,3,Super built-up Area
5100000,930,Kilkattalai,1,4,Super built-up Area
4994000,910,Ullagaram,4,3,Plot Area
8675000,1641,Nandambakkam,4,2,Super built-up Area
4510000,1100,Ambattur,5,4,Plot Area
2976000,726,Thirumullaivoyal,3,4,Super built-up Area
3099000,756,Cholambedu,2,4,Super built-up Area
3051000,803,Cholambedu,4,3,Built-up Area
2823000,743,Cholambedu,3,9,Built-up Area
2850000,600,Ambattur,5,4,Super built-up Area
2975000,726,Cholambedu,3,2,Super built-up Area
6343000,1337,Thiruverkadu,,2,Built-up Area
5519000,1160,Thiruverkadu,4,4,Plot Area
2777000,571,Thiruverkadu,2,4,Super built-up Area
2703000,555,Thiruverkadu,,4,Super built-up Area
5630000,1184,Thiruverkadu,2,1,Super built-up Area
2740000,563,Thiruverkadu,6,5,Plot Area
5542000,1165,Thiruverkadu,2,4,Super built-up Area
4793000,1004,Thiruverkadu,3,3,Super built-up Area
2763000,568,Thiruverkadu,2,4,Super built-up Area
5756000,1211,Thiruverkadu,2,3,Super built-up Area
2726000,560,Thiruverkadu,2,3,Super built-up Area
11000000,1217,Velachery,3,4,Plot Area
13000000,1990,Iyappanthangal,2,4,Built-up Area
5500000,1098,Vanagaram,2,4,Super built-up Area
11299999,1558,Perungudi,2,7,Super built-up Area
7200000,1441,Padur,3,3,Super built-up Area
5200000,1147,Padur,2,4,Super built-up Area
7200000,962,Rajakilpakkam,3,3,Built-up Area
17600000,2150,Navallur,2,4,Built-up Area
11500000,1525,Navallur,1,3,Super built-up Area
8200000,1348,Karapakkam,2,3,Super built-up Area
8000000,1307,Karapakkam,2,2,Super built-up Area
7000000,1027,Karapakkam,4,1,Built-up Area
13600000,1765,Navallur,5,5,Super built-up Area
10400000,1524,Navallur,2,2,Super built-up Area
10500000,1525,Navallur,2,3,Super built-up Area
3199000,610,Iyyappanthangal,2,1,Super built-up Area
5700000,1152,Mambakkam,3,3,Super built-up Area
5000000,999,Mambakkam,2,4,Super built-up Area
9000000,1298,Egatoor,3,4,Super built-up Area
6500000,1024,Karapakkam,3,3,Super built-up Area
2900000,690,Thatchoor,2,4,Super built-up Area
9000000,1364,Porur,4,5,Plot Area
9400000,2021,Semmancheri,3,3,Super built-up Area
7000000,1443,Sholinganallur,1,3,Super built-up Area
5400000,1020,Maduravoyal,7,3,Plot Area
5400000,1045,Maduravoyal,2,2,Plot Area
5400000,1045,Maduravoyal,2,4,Built-up Area
5400000,1045,Maduravoyal,4,4,Super built-up Area
5698000,1020,Maduravoyal,2,2,Super built-up Area
5700000,1020,Maduravoyal,2,6,Super built-up Area
5800000,1075,Maduravoyal,2,4,Super built-up Area
5400000,1020,Maduravoyal,2,1,Super built-up Area
5400000,1020,Maduravoyal,2,2,Super built-up Area
5450000,1045,Maduravoyal,2,2,Super built-up Area
5700000,1020,Maduravoyal,3,3,Super built-up Area
17000000,2475,Iyappanthangal,3,3,Built-up Area
7700000,1735,Medavakkam,4,4,Super built-up Area
3270000,711,Pammal,2,3,Super built-up Area
2760000,600,Pammal,2,4,Built-up Area
16399999,1704,Virugambakkam,7,4,Plot Area
14000000,1464,Virugambakkam,2,4,Super built-up Area
14000000,1464,Virugambakkam,2,3,Super built-up Area
8300000,1546,Peerakankaranai,2,4,Super built-up Area
6100000,1093,Peerakankaranai,2,3,Super built-up Area
6000000,1066,Peerakankaranai,1,4,Super built-up Area
5500000,984,Peerakankaranai,3,3,Super built-up Area
5400000,947,Peerakankaranai,2,3,Super built-up Area
6700000,1228,Peerakankaranai,2,3,Super built-up Area
9000000,1301,Moolakadai,2,4,Super built-up Area
6000000,1367,Kelambakkam,3,3,Plot Area
10300000,1740,Poonamallee,4,1,Plot Area
10300000,1740,Poonamallee,2,2,Super built-up Area
8700000,1500,Poonamallee,3,3,Super built-up Area
7800000,1335,Poonamallee,2,2,Super built-up Area
13500000,1825,Iyappanthangal,2,3,Super built-up Area
17000000,2150,Navallur,6,4,Super built-up Area
10500000,1749,Navallur,2,6,Super built-up Area
11500000,1749,Navallur,2,2,Super built-up Area
17000000,2451,Navallur,3,3,Super built-up Area
7700000,1295,Navallur,3,2,Plot Area
10000000,1445,Navallur,2,3,Super built-up Area
11000000,1435,Navallur,2,3,Super built-up Area
30000000,3487,Navallur,2,4,Built-up Area
7500000,2010,Siruseri,2,4,Super built-up Area
8100000,1460,Sunnambu Kolathur S Kolathur,2,4,Super built-up Area
5300000,952,Sunnambu Kolathur S Kolathur,3,2,Super built-up Area
4800000,910,Sunnambu Kolathur S Kolathur,3,4,Super built-up Area
3300000,570,Sunnambu Kolathur S Kolathur,3,4,Built-up Area
15000000,1888,Perungudi,2,3,Built-up Area
13500000,1665,Perungudi,3,4,Super built-up Area
11500000,1434,Perungudi,3,3,Super built-up Area
11500000,1434,Perungudi,3,4,Super built-up Area
13000000,1850,Thoraipakkam OMR,4,3,Built-up Area
10300000,1671,Thoraipakkam OMR,3,4,Super built-up Area
7900000,1286,Thoraipakkam OMR,2,3,Plot Area
6500000,1112,Velappanchavadi,2,4,Super built-up Area
9200000,1414,Velappanchavadi,2,8,Super built-up Area
9200000,1414,Velappanchavadi,7,4,Built-up Area
11299999,1827,Thoraipakkam OMR,2,4,Super built-up Area
3386999,752,Nanmangalam,2,3,Super built-up Area
3192000,760,Nanmangalam,3,4,Super built-up Area
2725000,639,Avadi,2,3,Super built-up Area
2725000,645,Avadi,4,4,Super built-up Area
2725000,639,Avadi,3,2,Super built-up Area
2725000,639,Avadi,2,4,Super built-up Area
2725000,639,Avadi,3,2,Super built-up Area
2725000,639,Avadi,5,3,Built-up Area
2725000,639,Avadi,2,6,Super built-up Area
2725000,639,Avadi,1,2,Super built-up Area
2725000,639,Avadi,6,3,Plot Area
2725000,639,Avadi,2,4,Super built-up Area
2725000,645,Avadi,2,3,Built-up Area
2725000,645,Avadi,2,4,Super built-up Area
2725000,639,Avadi,2,3,Super built-up Area
2725000,639,Avadi,2,5,Built-up Area
2725000,639,Avadi,3,4,Super built-up Area
4500000,949,Perumbakkam,4,8,Plot Area
4000000,901,Perumbakkam,2,4,Built-up Area
6600000,1120,Semmancheri,2,4,Super built-up Area
6300000,1065,Semmancheri,4,5,Super built-up Area
6400000,1070,Semmancheri,3,3,Super built-up Area
9900000,1100,T Nagar,3,2,Built-up Area
7600000,980,Ekkatuthangal,2,5,Super built-up Area
6600000,1110,Sholinganallur,2,4,Super built-up Area
6600000,1110,Sholinganallur,7,4,Plot Area
6300000,1060,Sholinganallur,3,4,Built-up Area
5900000,980,Sholinganallur,1,4,Built-up Area
2725000,645,Avadi,3,3,Super built-up Area
2725000,639,Avadi,3,3,Built-up Area
2725000,639,Avadi,1,4,Carpet Area
2725000,645,Avadi,4,5,Super built-up Area
2725000,645,Avadi,3,1,Built-up Area
2725000,639,Avadi,2,5,Super built-up Area
2725000,639,Avadi,3,4,Plot Area
190000000,7240,Nungambakkam,5,3,Built-up Area
150000000,5777,Nungambakkam,3,1,Super built-up Area
90000000,3800,Nungambakkam,2,3,Built-up Area
90000000,3800,Nungambakkam,2,3,Super built-up Area
4800000,657,Jamalia,4,4,Plot Area
4800000,657,Jamalia,2,1,Super built-up Area
4300000,591,Perambur,2,3,Super built-up Area
4800000,657,Jamalia,2,4,Super built-up Area
4800000,657,Jamalia,2,4,Built-up Area
4800000,657,Jamalia,3,3,Super built-up Area
4800000,657,Jamalia,2,4,Super built-up Area
4800000,657,Jamalia,9,4,Super built-up Area
4800000,657,Jamalia,2,4,Super built-up Area
127000000,6500,Royapettah,3,3,Super built-up Area
57500000,2958,Royapettah,3,4,Super built-up Area
23000000,1200,Royapettah,3,3,Built-up Area
11500000,600,Royapettah,5,2,Super built-up Area
4500000,949,Perumbakkam,2,4,Built-up Area
4500000,949,Perumbakkam,5,2,Built-up Area
4200000,901,Perumbakkam,2,5,Super built-up Area
3400000,909,Urapakkam,2,4,Built-up Area
3200000,865,Urapakkam,2,4,Super built-up Area
2900000,789,Urapakkam,2,3,Super built-up Area
6300000,1060,Sholinganallur,2,3,Super built-up Area
5900000,980,Sholinganallur,2,6,Super built-up Area
7400000,1187,Iyappanthangal,3,4,Super built-up Area
3400000,545,Iyappanthangal,2,3,Super built-up Area
3400000,545,Iyappanthangal,2,4,Super built-up Area
8500000,1100,Nandanam,2,4,Built-up Area
32000000,1624,T Nagar,2,4,Super built-up Area
15600000,1161,Anna Nagar,2,3,Plot Area
11200000,1796,Sholinganallur,3,1,Carpet Area
11200000,1796,Sholinganallur,2,1,Super built-up Area
7700000,1480,Madipakkam,2,5,Built-up Area
3100000,610,Madipakkam,2,6,Super built-up Area
3100000,610,Madipakkam,2,5,Super built-up Area
2500000,700,Avadi,3,1,Built-up Area
3069000,614,Kovur,2,4,Super built-up Area
2500000,700,Avadi,3,4,Super built-up Area
3069000,614,Kovur,1,3,Super built-up Area
2500000,700,Avadi,3,4,Super built-up Area
6750000,1140,Sholinganallur,2,4,Super built-up Area
6350000,1070,Sholinganallur,2,3,Built-up Area
6300000,1065,Sholinganallur,2,4,Super built-up Area
6600000,1120,Sholinganallur,2,4,Super built-up Area
3409000,909,Guduvancheri,2,4,Super built-up Area
3242000,861,Guduvancheri,3,4,Super built-up Area
5900000,980,Sholinganallur,2,4,Super built-up Area
5900000,980,Sholinganallur,2,4,Built-up Area
3180000,595,Kilkattalai,2,4,Built-up Area
3127000,590,Manikandan Nagar,1,4,Plot Area
6600000,1110,Sholinganallur,3,4,Super built-up Area
6500000,1090,Sholinganallur,4,4,Super built-up Area
6500000,1090,Sholinganallur,4,4,Super built-up Area
5150000,956,Kilkattalai,3,3,Super built-up Area
3050000,574,Sunnambu Kolathur S Kolathur,2,3,Super built-up Area
7650000,1468,Ullagaram,2,3,Built-up Area
7650000,1468,Ullagaram,1,4,Super built-up Area
7650000,1464,Sunnambu Kolathur S Kolathur,1,3,Super built-up Area
7700000,1462,Madipakkam,4,4,Plot Area
7733000,1460,Kovilambakkam,3,2,Super built-up Area
6550000,1256,Sunnambu Kolathur S Kolathur,3,3,Built-up Area
6600000,1254,Kilkattalai,1,4,Super built-up Area
6600000,1252,Kovilambakkam,2,3,Super built-up Area
6450000,1220,Sunnambu Kolathur S Kolathur,2,2,Super built-up Area
5900000,980,Sholinganallur,2,8,Built-up Area
5900000,980,Sholinganallur,3,5,Super built-up Area
3180000,595,Kilkattalai,2,3,Plot Area
3127000,590,Manikandan Nagar,2,4,Super built-up Area
3021000,570,Ullagaram,2,3,Super built-up Area
3547000,730,Nanmangalam,5,4,Plot Area
3578000,852,Nanmangalam,2,3,Super built-up Area
3667000,815,Nanmangalam,3,3,Super built-up Area
3645000,810,Nanmangalam,2,4,Super built-up Area
16500000,2345,Navallur,2,1,Super built-up Area
7000000,1550,Perumbakkam,2,3,Super built-up Area
11000000,1691,Sholinganallur,2,2,Super built-up Area
6800000,1140,Iyappanthangal,3,3,Plot Area
10200000,1700,Iyappanthangal,3,2,Super built-up Area
15000000,1750,Alandur,2,4,Super built-up Area
12200000,1825,Iyappanthangal,2,2,Super built-up Area
5760000,1200,Nanmangalam,2,4,Built-up Area
3681000,767,Nanmangalam,1,3,Built-up Area
3681000,767,Nanmangalam,3,6,Built-up Area
4006000,954,Nanmangalam,2,5,Super built-up Area
4416000,920,Nanmangalam,2,4,Super built-up Area
3811000,794,Nanmangalam,2,4,Super built-up Area
3381000,805,Nanmangalam,2,5,Super built-up Area
3797999,787,Nanmangalam,2,3,Super built-up Area
3572999,794,Nanmangalam,5,5,Super built-up Area
6176000,1123,Nanmangalam,2,4,Super built-up Area
4265000,853,Nanmangalam,1,4,Plot Area
3451000,767,Nanmangalam,4,4,Plot Area
4603000,959,Nanmangalam,2,1,Super built-up Area
4440000,925,Nanmangalam,2,4,Built-up Area
4569000,952,Nanmangalam,2,4,Carpet Area
4176000,870,Nanmangalam,2,3,Super built-up Area
4207000,935,Nanmangalam,3,3,Super built-up Area
4304000,916,Nanmangalam,2,4,Built-up Area
3427000,672,Nanmangalam,2,2,Super built-up Area
4289000,841,Nanmangalam,3,1,Built-up Area
10800000,2168,Pallikaranai,8,3,Plot Area
10000000,2232,Padur,1,4,Super built-up Area
12500000,2700,Pallikaranai,6,5,Plot Area
9000000,1942,Pallikaranai,2,2,Super built-up Area
34000000,2380,Adyar,3,4,Super built-up Area
19000000,1913,Virugambakkam,2,3,Built-up Area
13200000,2089,Ayanambakkam,3,2,Super built-up Area
15700000,1970,Navallur,3,3,Built-up Area
5011000,802,Manikandan Nagar,4,4,Built-up Area
4449000,802,Manikandan Nagar,2,4,Carpet Area
5440000,880,Manikandan Nagar,2,3,Super built-up Area
5747000,1045,Manikandan Nagar,2,3,Super built-up Area
4674000,867,Manikandan Nagar,2,3,Built-up Area
4674000,867,Manikandan Nagar,2,4,Super built-up Area
4771000,994,Kovilambakkam,2,4,Super built-up Area
6193000,1126,Manikandan Nagar,3,4,Super built-up Area
6413000,1166,Manikandan Nagar,2,4,Super built-up Area
4425000,750,Kovilambakkam,2,4,Super built-up Area
4731000,810,Kovilambakkam,2,1,Super built-up Area
4731000,810,Kovilambakkam,3,5,Super built-up Area
4540000,908,Medavakkam,1,5,Built-up Area
4540000,908,Medavakkam,2,2,Super built-up Area
4408000,938,Medavakkam,2,2,Super built-up Area
4408000,938,Medavakkam,2,1,Super built-up Area
4333000,942,Medavakkam,2,1,Built-up Area
4186000,910,Medavakkam,2,1,Super built-up Area
4420000,884,Medavakkam,3,4,Built-up Area
4032000,858,Medavakkam,2,4,Super built-up Area
4512000,960,Medavakkam,2,4,Super built-up Area
4930000,850,Medavakkam,3,2,Plot Area
3835000,816,Medavakkam,2,3,Super built-up Area
4540000,908,Medavakkam,2,3,Super built-up Area
4540000,908,Medavakkam,2,4,Super built-up Area
4408000,938,Medavakkam,2,3,Plot Area
4408000,938,Medavakkam,3,6,Super built-up Area
4333000,942,Medavakkam,2,1,Built-up Area
4186000,910,Medavakkam,2,4,Super built-up Area
4420000,884,Medavakkam,2,3,Super built-up Area
4032000,858,Medavakkam,2,4,Super built-up Area
4512000,960,Medavakkam,2,4,Built-up Area
4930000,850,Medavakkam,2,4,Super built-up Area
4640000,800,Medavakkam,2,4,Super built-up Area
4268000,928,Medavakkam,2,3,Super built-up Area
4268000,928,Medavakkam,3,1,Super built-up Area
7536000,1256,Kilkattalai,3,3,Plot Area
5551000,882,Kilkattalai,5,2,Built-up Area
5115000,883,Kilkattalai,5,2,Super built-up Area
6132000,1022,Kilkattalai,2,1,Super built-up Area
5027000,914,Kilkattalai,2,4,Super built-up Area
5255000,931,Kilkattalai,2,2,Built-up Area
5435000,947,Kilkattalai,2,3,Built-up Area
5815000,1163,Kilkattalai,2,4,Super built-up Area
5790000,1158,Kilkattalai,1,1,Super built-up Area
4873000,1037,Medavakkam,3,1,Super built-up Area
6629000,1163,Medavakkam,3,4,Super built-up Area
8000000,1288,Karapakkam,2,5,Super built-up Area
4500000,873,Pozhichalur,4,4,Plot Area
27500000,2456,Perungudi,2,4,Super built-up Area
27500000,2456,Perungudi,2,4,Built-up Area
8800000,1705,Sholinganallur,3,4,Super built-up Area
13000000,1990,Iyappanthangal,2,4,Super built-up Area
9400000,1400,Madipakkam,2,4,Super built-up Area
13500000,1825,Iyappanthangal,4,2,Built-up Area
8500000,1504,Navallur,3,4,Built-up Area
31500000,2680,Velachery,4,4,Built-up Area
9500000,1353,Thoraipakkam OMR,2,4,Super built-up Area
5054000,919,Nanmangalam,3,1,Built-up Area
3495000,737,Nanmangalam,2,4,Super built-up Area
4144000,797,Nanmangalam,3,4,Built-up Area
4144000,797,Nanmangalam,2,1,Built-up Area
3834000,852,Nanmangalam,2,3,Super built-up Area
4296000,895,Nanmangalam,3,4,Built-up Area
4536000,945,Vellakkal,1,2,Plot Area
4536000,945,Vellakkal,2,3,Super built-up Area
4416000,920,Nanmangalam,2,3,Super built-up Area
3744000,832,Nanmangalam,2,5,Super built-up Area
3924000,872,Nanmangalam,3,2,Built-up Area
3429999,713,Nanmangalam,5,4,Plot Area
3943000,744,Nanmangalam,4,4,Plot Area
4391000,915,Nanmangalam,4,3,Super built-up Area
4391000,915,Nanmangalam,2,10,Super built-up Area
16500000,1055,T Nagar,2,2,Super built-up Area
3027000,672,Nanmangalam,2,3,Super built-up Area
4950000,791,Manikandan Nagar,2,3,Super built-up Area
4276000,766,Kovilambakkam,6,3,Built-up Area
5819000,1058,Manikandan Nagar,7,1,Plot Area
6648999,1209,Manikandan Nagar,1,4,Super built-up Area
3838000,689,Manikandan Nagar,2,4,Super built-up Area
3494000,832,Nanmangalam,6,4,Built-up Area
4108000,856,Nanmangalam,3,3,Super built-up Area
3936999,875,Nanmangalam,4,4,Plot Area
5649000,1177,Nanmangalam,2,4,Built-up Area
4088000,870,Nanmangalam,3,3,Super built-up Area
3653000,811,Nanmangalam,2,4,Super built-up Area
3784000,742,Nanmangalam,3,3,Super built-up Area
4950000,791,Manikandan Nagar,2,3,Super built-up Area
4276000,766,Kovilambakkam,3,1,Super built-up Area
5819000,1058,Manikandan Nagar,2,3,Super built-up Area
6648999,1209,Manikandan Nagar,2,3,Super built-up Area
3838000,689,Manikandan Nagar,4,2,Super built-up Area
3381000,805,Nanmangalam,5,3,Plot Area
3072000,768,Nanmangalam,2,4,Super built-up Area
3032000,722,Nanmangalam,2,4,Super built-up Area
3464000,745,Nanmangalam,9,3,Plot Area
4805000,821,Kilkattalai,5,3,Plot Area
6995999,1166,Kilkattalai,4,2,Built-up Area
6995999,1166,Kilkattalai,3,1,Super built-up Area
5964000,994,Kilkattalai,5,5,Super built-up Area
5462000,884,Kilkattalai,4,2,Plot Area
5108000,920,Kilkattalai,4,1,Super built-up Area
5108000,920,Kilkattalai,2,2,Super built-up Area
8000000,1816,Kanathur Reddikuppam,3,6,Super built-up Area
3429999,713,Nanmangalam,3,4,Super built-up Area
3971000,854,Medavakkam,2,4,Super built-up Area
5868000,1262,Medavakkam,3,4,Plot Area
5580000,979,Medavakkam,4,5,Carpet Area
5580000,979,Medavakkam,3,4,Built-up Area
4206000,894,Medavakkam,3,5,Super built-up Area
3814000,692,Medavakkam,1,3,Super built-up Area
4473000,994,Medavakkam,5,2,Super built-up Area
4473000,994,Medavakkam,3,4,Built-up Area
4295000,765,Medavakkam,2,2,Super built-up Area
4152000,865,Medavakkam,2,2,Super built-up Area
4046000,843,Medavakkam,2,2,Super built-up Area
4660000,932,Medavakkam,6,1,Super built-up Area
