,price,sqft,location,bathrooms,bhk
1037,27.6,913,Kovur,3.0,1
1041,102.0,1175,Kovur,2.0,3
1042,80.14,615,Kovur,4.0,1
1043,69.69,1066,Kovur,2.0,1
1044,64.8,1452,Kovur,3.0,1
1046,29.52,924,Kovur,2.0,1
1047,115.0,1369,Kovur,3.0,2
1048,95.1,1175,Kovur,2.0,2
1049,67.0,1350,Kovur,2.0,3
1051,75.0,614,Kovur,4.0,1
1052,71.5,614,Kovur,2.0,2
1053,71.5,614,Kovur,2.0,2
1056,33.0,951,Koyambedu,4.0,2
1057,36.0,1178,Koyambedu,7.0,3
1058,43.0,1002,Koyambedu,3.0,3
1059,54.45,600,Koyambedu,3.0,1
1060,56.0,606,Koyambedu,1.0,2
1061,46.1,607,Koyambedu,2.0,2
1062,22.34,604,Kundrathur,3.0,2
1063,23.97,648,Kundrathur,2.0,1
1064,33.44,880,Kundrathur,4.0,1
1065,24.56,646,Kundrathur,4.0,2
1066,82.0,909,Kundrathur,3.0,2
1067,50.5,1168,Kundrathur,3.0,3
1068,30.0,1195,Kundrathur,3.0,3
1069,55.4,1052,Kundrathur,3.0,3
1070,24.0,1044,Kundrathur,4.0,2
1071,65.0,1168,Kundrathur,3.0,3
1072,28.27,1195,Kundrathur,8.0,3
1073,149.0,1195,Kundrathur,3.0,1
1074,53.1,1044,Kundrathur,4.0,1
1075,75.4,1168,Kundrathur,2.0,3
1076,72.09,1168,Kundrathur,5.0,2
1077,62.25,1245,Madambakkam,2.0,3
1078,50.15,1003,Madambakkam,6.0,1
1079,58.05,1161,Madambakkam,1.0,3
1080,41.4,900,Madambakkam,2.0,1
1081,60.33,1277,Madambakkam,3.0,4
1083,51.97,1100,Madambakkam,1.0,3
1084,64.75,1400,Madambakkam,2.0,2
1085,64.75,1400,Madambakkam,3.0,1
1086,59.33,1283,Madambakkam,2.0,2
1087,54.99,1189,Madambakkam,1.0,3
1090,58.14,1140,Madambakkam,3.0,2
1095,33.99,912,Madambakkam,4.0,1
1097,29.5,856,Madambakkam,2.0,1
1101,49.63,900,Madambakkam,2.0,1
1104,68.84999,1139,Madambakkam,2.0,2
1105,62.58,864,Madambakkam,2.0,2
1106,85.0,742,Madambakkam,2.0,1
1107,60.18,1140,Madambakkam,2.0,3
1110,54.24,1263,Madambakkam,7.0,2
1111,69.0,1142,Madambakkam,2.0,3
1112,62.55,1000,Madambakkam,3.0,3
1113,63.44,912,Madambakkam,3.0,2
1114,60.5,1100,Madambakkam,3.0,2
1115,67.98,1240,Madambakkam,2.0,2
1116,60.1,1250,Madambakkam,1.0,2
1117,58.98,1150,Madambakkam,2.0,2
1118,56.15,780,Madambakkam,4.0,2
1119,70.2,1000,Madambakkam,2.0,1
1121,54.71,844,Madambakkam,2.0,1
1122,58.3,850,Madambakkam,2.0,2
1123,94.53,1250,Madambakkam,5.0,3
1124,105.0,980,Madambakkam,3.0,3
1126,68.0,1044,Madambakkam,2.0,3
1127,55.0,735,Madambakkam,2.0,1
1128,53.5,1126,Madhavaram,5.0,3
1129,53.5,1126,Madhavaram,3.0,2
1130,72.95999,1536,Madhavaram,4.0,3
1131,63.6,1339,Madhavaram,2.0,2
1132,75.0,1276,Madhavaram,2.0,1
1133,66.98999,1785,Madhavaram,3.0,1
1134,50.0,1555,Madhavaram,2.0,3
1135,52.0,1562,Madhavaram,2.0,3
1136,78.59999,1614,Madhavaram,3.0,2
1137,78.59999,1614,Madhavaram,5.0,3
1138,65.0,1350,Madipakkam,2.0,2
1141,92.0,1395,Madipakkam,2.0,4
1142,92.0,1395,Madipakkam,2.0,2
1143,78.67,965,Madipakkam,2.0,2
1144,87.67,1100,Madipakkam,4.0,3
1145,85.89,1068,Madipakkam,2.0,2
1148,77.0,1462,Madipakkam,4.0,4
1149,94.0,1400,Madipakkam,2.0,4
1150,79.41,1282,Madipakkam,2.0,3
1151,93.29,1506,Madipakkam,3.0,3
1152,93.29,1506,Madipakkam,2.0,2
1153,80.45,1219,Madipakkam,2.0,3
1154,80.12,1214,Madipakkam,4.0,2
1155,62.04,940,Madipakkam,3.0,2
1156,49.19,1005,Madipakkam,2.0,2
1157,47.48,1195,Madipakkam,2.0,1
1158,74.0,1220,Madipakkam,2.0,2
1161,66.47,1378,Madipakkam,3.0,3
1162,57.83,1231,Madipakkam,2.0,2
1163,51.57,1166,Madipakkam,3.0,2
1164,48.6,1071,Madipakkam,5.0,2
1165,78.0,1385,Madipakkam,2.0,3
1167,52.82,823,Madipakkam,2.0,2
1170,61.72,811,Madipakkam,3.0,2
1171,49.0,811,Madipakkam,2.0,1
1172,69.0,811,Madipakkam,2.0,1
1174,52.0,811,Madipakkam,3.0,2
1175,52.0,804,Madipakkam,6.0,2
1176,67.0,804,Madipakkam,2.0,2
1179,54.76,835,Madipakkam,3.0,2
1181,54.76,914,Madipakkam,5.0,2
1182,102.0,1571,Maduravoyal,2.0,2
1183,67.58,1040,Maduravoyal,3.0,3
1184,96.12,1479,Maduravoyal,3.0,2
1185,72.52,1116,Maduravoyal,2.0,3
1186,75.25,1158,Maduravoyal,2.0,2
1187,66.67,1026,Maduravoyal,3.0,1
1188,103.0,1594,Maduravoyal,2.0,3
1189,101.0,1568,Maduravoyal,1.0,3
1190,53.0,1020,Maduravoyal,2.0,2
1193,65.0,1024,Maduravoyal,4.0,1
1195,54.0,1045,Maduravoyal,2.0,2
1196,56.98,1020,Maduravoyal,2.0,2
1197,54.0,1020,Maduravoyal,2.0,1
1198,54.0,1020,Maduravoyal,2.0,2
1199,54.5,1045,Maduravoyal,2.0,2
1201,37.5,1019,Maduravoyal,2.0,2
1203,90.0,1400,Maduravoyal,2.0,3
1204,42.72,1019,Maduravoyal,2.0,2
1205,80.56999,1529,Maduravoyal,3.0,2
1206,112.99999,1479,Maduravoyal,2.0,3
1207,37.56,1110,Maduravoyal,3.0,2
1210,64.34,1092,Manapakkam,2.0,2
1211,46.23,797,Manapakkam,3.0,1
1212,47.33,816,Manapakkam,2.0,2
1213,47.33,816,Manapakkam,3.0,1
1214,47.33,816,Manapakkam,2.0,2
1215,86.75,1641,Manapakkam,2.0,5
1216,86.75,1641,Manapakkam,2.0,2
1217,86.75,1641,Manapakkam,3.0,1
1218,86.75,1641,Manapakkam,2.0,3
1219,86.75,1641,Manapakkam,4.0,2
1220,86.75,1641,Manapakkam,3.0,2
1221,86.75,1641,Manapakkam,3.0,3
1222,48.59,917,Manapakkam,2.0,2
1224,45.13,778,Manapakkam,3.0,1
1226,103.0,1124,Manapakkam,3.0,3
1227,103.0,1124,Manapakkam,3.0,2
1228,41.38,1567,Manapakkam,2.0,1
1229,69.13,1352,Manapakkam,2.0,2
1230,85.4,1257,Manapakkam,2.0,3
1231,35.0,1465,Manapakkam,4.0,2
1232,83.98,1476,Manapakkam,2.0,4
1233,95.15,1115,Manapakkam,3.0,2
1234,137.99999,1527,Manapakkam,2.0,2
1235,59.78,1128,Manikandan Nagar,3.0,2
1236,59.78,1128,Manikandan Nagar,3.0,2
1237,57.47,1045,Manikandan Nagar,2.0,3
1238,58.19,1058,Manikandan Nagar,7.0,1
1239,58.19,1058,Manikandan Nagar,2.0,3
1240,46.56,970,Manikandan Nagar,3.0,3
1241,49.53,1032,Manikandan Nagar,2.0,1
1242,100.0,1943,Maraimalai Nagar,2.0,3
1243,50.0,1225,Maraimalai Nagar,3.0,2
1244,40.0,983,Maraimalai Nagar,2.0,2
1246,45.0,1089,Maraimalai Nagar,2.0,1
1247,40.0,976,Maraimalai Nagar,7.0,1
1248,32.06,977,Maraimalai Nagar,4.0,2
1250,70.0,985,Maraimalai Nagar,2.0,2
1251,42.99,966,Maraimalai Nagar,2.0,1
1252,47.34,1712,Maraimalai Nagar,2.0,2
1253,37.31,1391,Maraimalai Nagar,3.0,2
1254,84.24,1956,Maraimalai Nagar,2.0,3
1255,43.84,1712,Maraimalai Nagar,3.0,2
1256,63.38,1112,Medavakkam,4.0,2
1257,63.38,1112,Medavakkam,2.0,2
1258,64.63,1250,Medavakkam,3.0,4
1259,90.0,1471,Medavakkam,2.0,2
1260,52.26,917,Medavakkam,2.0,3
1261,66.29,1163,Medavakkam,2.0,3
1262,52.95,929,Medavakkam,2.0,3
1263,25.84,472,Medavakkam,6.0,1
1265,77.0,1414,Medavakkam,2.0,2
1266,52.56,960,Medavakkam,2.0,2
1267,78.0,1428,Medavakkam,4.0,3
1269,52.44,1201,Medavakkam,3.0,2
1272,38.75,899,Medavakkam,2.0,1
1273,52.44,1201,Medavakkam,2.0,3
1274,45.63,1039,Medavakkam,3.0,2
1276,74.5,1300,Medavakkam,1.0,3
1277,71.3,1260,Medavakkam,1.0,4
1278,46.28,960,Medavakkam,3.0,2
1280,37.89,765,Medavakkam,1.0,1
1281,48.36,945,Medavakkam,3.0,2
1282,51.26,1068,Medavakkam,5.0,2
1284,61.51,1184,Medavakkam,3.0,2
1285,55.97,905,Medavakkam,2.0,2
1286,55.87,1030,Medavakkam,2.0,3
1287,52.46,993,Medavakkam,2.0,3
1288,52.08,926,Medavakkam,3.0,3
1289,51.99,983,Medavakkam,4.0,3
1290,50.66,955,Medavakkam,8.0,3
1291,51.75,978,Medavakkam,2.0,3
1292,48.53,910,Medavakkam,4.0,3
1293,49.24,909,Medavakkam,4.0,2
1294,51.84,980,Medavakkam,2.0,3
1295,49.62,933,Medavakkam,8.0,1
1296,77.0,1735,Medavakkam,4.0,4
1297,45.4,908,Medavakkam,2.0,2
1299,44.08,938,Medavakkam,2.0,1
1300,43.33,942,Medavakkam,2.0,1
1301,41.86,910,Medavakkam,2.0,1
1302,49.3,850,Medavakkam,3.0,2
1305,43.33,942,Medavakkam,2.0,1
1307,42.68,928,Medavakkam,3.0,1
1308,48.73,1037,Medavakkam,3.0,1
1309,58.68,1262,Medavakkam,3.0,4
1314,46.6,932,Medavakkam,6.0,1
1316,49.53,1032,Medavakkam,2.0,2
1317,81.0,1300,Medavakkam,2.0,3
1318,72.45,1150,Medavakkam,6.0,3
1319,49.99,1022,Medavakkam,2.0,2
1321,28.06,668,Medavakkam,2.0,1
1327,28.06,668,Medavakkam,2.0,1
1329,27.43,653,Medavakkam,2.0,1
1332,73.62,2574,Medavakkam,2.0,3
1333,45.08,1753,Medavakkam,3.0,1
1334,73.54,2570,Medavakkam,3.0,2
1335,57.33,2566,Medavakkam,2.0,3
1336,73.2,1365,Medavakkam,2.0,3
1338,71.56,655,Medavakkam,7.0,1
1340,54.39,970,Medavakkam,5.0,3
1341,53.63,1295,Medavakkam,3.0,3
1342,75.01,2575,Medavakkam,2.0,2
1343,30.0,1786,Medavakkam,2.0,1
1345,37.0,1150,Medavakkam,3.0,1
1346,58.21,930,Medavakkam,2.0,3
1347,56.59,775,Medavakkam,2.0,1
1349,47.95,1150,Medavakkam,3.0,2
1352,52.95,887,Medavakkam,1.0,1
1353,55.62,1159,Medavakkam,2.0,3
1355,27.88,1181,Medavakkam,2.0,1
1356,63.18,1400,Medavakkam,2.0,3
1357,55.08,1320,Medavakkam,4.0,2
1358,53.35,1170,Medavakkam,3.0,1
1359,48.22,1020,Medavakkam,3.0,2
1360,54.82,893,Medavakkam,2.0,1
1361,48.4,1221,Medavakkam,2.0,2
1367,49.18,569,Medavakkam,2.0,1
1369,61.25,750,Medavakkam,2.0,1
1370,53.3,755,Medavakkam,2.0,2
1371,36.5,890,Medavakkam,5.0,1
1372,49.53,800,Medavakkam,4.0,2
1373,56.9,980,Medavakkam,2.0,3
1376,59.0,1015,Medavakkam,5.0,1
1377,63.0,910,Medavakkam,4.0,3
1379,71.98999,825,Medavakkam,3.0,2
1380,88.17,920,Medavakkam,2.0,3
1381,65.4,1100,Medavakkam,3.0,2
1382,72.76,1045,Medavakkam,3.0,3
1383,80.0,910,Medavakkam,2.0,1
1384,50.0,833,Medavakkam,3.0,2
1385,64.0,862,Medavakkam,4.0,2
1387,70.56,936,Medavakkam,5.0,3
1393,32.0,653,Medavakkam,1.0,1
1394,78.98999,1092,Medavakkam,2.0,3
1395,89.86,1075,Medavakkam,4.0,2
1397,88.4,1123,Medavakkam,5.0,3
1398,56.54,1512,Medavakkam,3.0,1
1399,97.36,818,Medavakkam,7.0,2
1401,48.95,940,Medavakkam,2.0,3
1402,68.0,816,Medavakkam,2.0,2
1404,52.85,923,Medavakkam,3.0,3
1405,54.76,920,Medavakkam,3.0,2
1406,52.85,925,Medavakkam,3.0,2
1407,58.46,1424,Mevalurkuppam,2.0,2
1408,49.0,1194,Mevalurkuppam,2.0,2
1410,37.95,1150,Mevalurkuppam,2.0,2
1411,50.0,1220,Mevalurkuppam,3.0,2
1412,46.36,1405,Mevalurkuppam,2.0,2
1413,44.0,1150,Mevalurkuppam,2.0,2
1414,81.62,1306,Mogappair,3.0,4
1415,96.13,1479,Mogappair,3.0,4
1416,81.62,1306,Mogappair,3.0,2
1417,96.13,1479,Mogappair,2.0,3
1418,115.0,1846,Mogappair,5.0,2
1419,115.0,1850,Mogappair,2.0,3
1421,66.62,1025,Mogappair,2.0,1
1422,103.0,1594,Mogappair,3.0,2
1423,95.0,1306,Mogappair,1.0,3
1427,88.77,1270,Mogappair,2.0,3
1428,83.18,1190,Mogappair,4.0,3
1430,82.5,1375,Mogappair,3.0,1
1433,82.5,1375,Mogappair,6.0,1
1436,82.5,1375,Mogappair,2.0,2
1437,82.5,1375,Mogappair,2.0,2
1441,82.8,1380,Mogappair,2.0,2
1442,82.8,1380,Mogappair,2.0,1
1444,84.3,1270,Mogappair,4.0,3
1445,92.26,1390,Mogappair,1.0,2
1446,68.5,1021,Mogappair,2.0,1
1449,100.0,1179,Mogappair,3.0,2
1451,99.94,1228,Mogappair,2.0,2
1452,96.06,1492,Mogappair,3.0,2
1453,82.66,1434,Mogappair,2.0,2
1456,97.33,1749,Mogappair,2.0,3
1457,106.0,1453,Mogappair,2.0,2
1458,84.13,1592,Mogappair,3.0,1
1459,84.74,1256,Mogappair,2.0,2
1460,84.87,1265,Mogappair,3.0,3
1462,76.86,945,Mogappair,1.0,2
1464,83.03,925,Mogappair,2.0,3
1465,92.28,1400,Mogappair,4.0,3
1466,80.52,940,Mogappair,3.0,1
1469,57.64,1290,Mogappair,2.0,1
1472,85.4,925,Mogappair,2.0,2
1473,115.0,1400,Mogappair,2.0,2
1480,76.86,945,Mogappair,9.0,2
1485,92.26,1970,Mogappair,1.0,3
1486,79.0,1880,Mogappair,1.0,2
1487,84.3,1390,Mogappair,2.0,4
1492,92.26,1970,Mogappair,2.0,3
1494,86.9,1050,Mogappair,2.0,2
1496,70.78,615,Mogappair,4.0,1
1499,49.34,999,Moolacheri,2.0,3
1500,32.0,612,Moolacheri,2.0,1
1501,32.0,603,Moolacheri,2.0,2
1502,49.34,999,Moolacheri,3.0,3
1503,34.0,612,Moolacheri,3.0,2
1504,32.0,612,Moolacheri,4.0,2
1505,35.01,999,Moolacheri,4.0,1
1506,31.43,1152,Moolacheri,3.0,2
1508,31.43,1152,Moolacheri,2.0,1
1510,34.0,603,Moolacheri,3.0,2
1511,32.0,1152,Moolacheri,3.0,2
1512,29.98,1152,Moolacheri,2.0,1
1514,48.05,1710,Moolacheri,2.0,2
1515,56.82,995,Moolacheri,1.0,3
1516,47.23,999,Moolacheri,2.0,2
1517,40.22,1710,Moolacheri,3.0,3
1518,53.83,981,Moolacheri,1.0,2
1520,42.75,950,Mugalivakkam,1.0,2
1523,41.71,927,Mugalivakkam,3.0,2
1524,42.39,942,Mugalivakkam,3.0,1
1525,41.89,931,Mugalivakkam,1.0,2
1526,60.83,1106,Mugalivakkam,2.0,2
1527,85.63,1557,Mugalivakkam,3.0,1
1528,89.81,1633,Mugalivakkam,2.0,2
1529,54.61,993,Mugalivakkam,3.0,2
1530,85.63,1557,Mugalivakkam,2.0,2
1531,89.81,1633,Mugalivakkam,2.0,2
1532,86.75,1641,Mugalivakkam,2.0,2
1533,86.75,1641,Mugalivakkam,2.0,1
1534,86.75,1641,Mugalivakkam,2.0,3
1535,86.75,1641,Mugalivakkam,3.0,4
1536,86.75,1641,Mugalivakkam,5.0,3
1537,86.75,1641,Mugalivakkam,4.0,4
1538,86.75,1641,Mugalivakkam,2.0,2
1539,86.75,1641,Mugalivakkam,2.0,2
1541,55.19,1010,Mugalivakkam,3.0,2
1543,73.0,1775,Mugalivakkam,3.0,1
1545,71.52,1106,Mugalivakkam,1.0,2
1547,47.1,1633,Mugalivakkam,2.0,2
1548,58.7,1223,Nanmangalam,3.0,3
1549,51.4,1071,Nanmangalam,6.0,3
1550,47.84,955,Nanmangalam,1.0,3
1551,42.7,930,Nanmangalam,3.0,1
1552,50.0,1117,Nanmangalam,2.0,3
1553,51.45,989,Nanmangalam,5.0,1
1555,45.0,867,Nanmangalam,3.0,1
1556,57.98,1115,Nanmangalam,3.0,2
1557,42.7,930,Nanmangalam,2.0,1
1558,57.6,1200,Nanmangalam,2.0,4
1559,46.03,959,Nanmangalam,2.0,1
1560,42.07,935,Nanmangalam,3.0,3
1562,42.89,841,Nanmangalam,3.0,1
1563,50.54,919,Nanmangalam,3.0,1
1564,41.44,797,Nanmangalam,2.0,1
1565,44.16,920,Nanmangalam,2.0,3
1567,43.91,915,Nanmangalam,4.0,3
1568,34.79999,725,Nanmangalam,3.0,1
1569,43.38,964,Nanmangalam,2.0,2
1570,56.91,1224,Nanmangalam,2.0,2
1571,43.72,921,Nanmangalam,1.0,3
1572,47.47,1032,Nanmangalam,3.0,3
1574,40.40999,817,Nanmangalam,2.0,1
1576,46.94,898,Nanmangalam,2.0,2
1577,43.44,978,Nanmangalam,2.0,2
1578,43.44,905,Nanmangalam,3.0,3
1579,45.36,905,Nanmangalam,4.0,3
1580,45.36,945,Nanmangalam,1.0,3
1588,37.09,831,Nanmangalam,2.0,1
1593,44.81,1225,Nanmangalam,2.0,2
1594,41.36999,1171,Nanmangalam,4.0,3
1595,38.76,1067,Nanmangalam,3.0,1
1598,44.32,1032,Nanmangalam,2.0,3
1599,47.04,1032,Nanmangalam,2.0,1
1602,175.0,2325,Navallur,5.0,3
1605,57.58,1281,Navallur,2.0,1
1606,59.37,1321,Navallur,2.0,1
1611,176.0,2150,Navallur,2.0,4
1612,115.0,1525,Navallur,1.0,3
1613,136.0,1765,Navallur,5.0,5
1614,104.0,1524,Navallur,2.0,2
1615,105.0,1525,Navallur,2.0,3
1616,170.0,2150,Navallur,6.0,4
1617,115.0,1749,Navallur,2.0,2
1618,170.0,2451,Navallur,3.0,3
1620,100.0,1445,Navallur,2.0,3
1621,110.0,1435,Navallur,2.0,3
1622,165.0,2345,Navallur,2.0,1
1623,157.0,1970,Navallur,3.0,3
1624,85.0,1504,Navallur,3.0,4
1625,84.0,1504,Navallur,2.0,3
1626,115.0,2021,Navallur,2.0,2
1627,95.1,1650,Navallur,2.0,5
1628,103.0,1699,Navallur,2.0,5
1632,94.25,1450,Navallur,2.0,2
1633,175.0,2150,Navallur,2.0,1
1634,142.0,1960,Navallur,2.0,3
1635,165.0,1980,Navallur,2.0,3
1636,110.0,1695,Navallur,2.0,2
1637,138.99999,2150,Navallur,7.0,2
1638,84.64,1567,Navallur,2.0,4
1639,81.48999,1801,Navallur,3.0,3
1640,109.0,1734,Navallur,2.0,3
1643,53.34,1190,Navallur,2.0,1
1647,58.84,967,Navallur,2.0,1
1649,103.0,1669,Navallur,2.0,3
1653,95.1,2021,Navallur,2.0,2
1656,78.0,2020,Navallur,1.0,3
1657,38.81,1699,Navallur,2.0,1
1658,115.0,1504,Navallur,2.0,2
1659,95.1,2021,Navallur,2.0,4
1661,103.0,1058,Navallur,1.0,3
1669,103.0,2021,Navallur,2.0,3
1673,156.0,2021,Navallur,2.0,4
1674,156.0,2021,Navallur,1.0,3
1684,74.06999,639,Navallur,3.0,1
1690,75.98,1699,Navallur,1.0,1
1692,124.0,1708,Navallur,3.0,2
1695,120.0,2903,Navallur,2.0,2
1702,430.99999,2056,Nungambakkam,2.0,4
1703,590.0,2902,Nungambakkam,2.0,2
1704,590.0,2902,Nungambakkam,3.0,3
1705,237.0,1532,Nungambakkam,1.0,1
1706,231.0,1495,Nungambakkam,3.0,3
1708,432.0,2060,Nungambakkam,6.0,3
1709,437.0,2081,Nungambakkam,3.0,3
1710,430.99999,2056,Nungambakkam,9.0,3
1711,432.0,2060,Nungambakkam,2.0,2
1712,235.0,1569,Nungambakkam,2.0,3
1713,235.0,1569,Nungambakkam,2.0,3
1714,37.77,1532,Nungambakkam,4.0,2
1721,126.0,1885,Nungambakkam,3.0,2
1723,355.0,3800,Nungambakkam,4.0,3
1727,544.0,5200,Nungambakkam,3.0,3
1728,516.0,7200,Nungambakkam,2.0,3
1729,60.5,2642,Nungambakkam,4.0,2
1730,240.0,2788,Nungambakkam,7.0,2
1732,31.37,2652,Nungambakkam,4.0,1
1734,32.33,1210,Nungambakkam,2.0,2
1737,42.76,2056,Nungambakkam,2.0,2
1738,300.0,2600,Nungambakkam,2.0,3
1739,42.76,2056,Nungambakkam,2.0,2
1740,300.0,2600,Nungambakkam,2.0,2
1742,234.0,3600,Other,3.0,2
1744,234.0,3600,Other,3.0,3
1746,35.0,538,Other,2.0,1
1748,86.75,1641,Other,2.0,3
1751,120.0,1300,Other,6.0,2
1752,200.0,1560,Other,2.0,5
1753,30.83,801,Other,2.0,1
1754,193.0,1170,Other,2.0,2
1755,90.0,1250,Other,4.0,2
1756,234.0,3600,Other,3.0,6
1761,174.0,1250,Other,2.0,1
1762,34.43,900,Other,2.0,1
1764,40.0,900,Other,2.0,1
1765,210.0,1500,Other,4.0,2
1772,65.0,1159,Other,3.0,1
1774,63.36,1320,Other,2.0,1
1776,190.0,1550,Other,3.0,2
1777,85.0,925,Other,4.0,2
1778,110.0,950,Other,10.0,2
1782,86.75,1641,Other,2.0,3
1784,86.75,1641,Other,2.0,2
1785,86.75,1641,Other,3.0,2
1786,86.75,1641,Other,2.0,3
1787,86.75,1641,Other,2.0,3
1788,230.0,1580,Other,7.0,2
1790,105.0,1433,Other,2.0,4
1792,86.75,1641,Other,4.0,2
1795,90.0,1298,Other,3.0,4
1796,94.0,2021,Other,3.0,3
1797,90.0,1301,Other,2.0,4
1800,48.0,657,Other,2.0,1
1801,230.0,1200,Other,3.0,3
1802,115.0,600,Other,5.0,2
1803,150.0,1750,Other,2.0,4
1806,126.0,600,Other,2.0,2
1808,120.0,1400,Other,4.0,1
1819,113.99999,1290,Other,2.0,3
1820,197.0,1581,Other,3.0,3
1824,103.0,1230,Other,2.0,3
1828,200.0,1575,Other,2.0,3
1833,188.0,1255,Other,2.0,1
1836,54.09,1262,Other,4.0,1
1838,221.0,1503,Other,3.0,4
1839,100.0,877,Other,3.0,2
1840,170.0,1034,Other,2.0,3
1841,55.0,1034,Other,4.0,1
1843,140.0,2018,Other,2.0,1
1844,75.69,1400,Other,2.0,3
1847,222.0,1478,Other,2.0,2
1849,122.0,1214,Other,1.0,2
1850,136.0,6250,Other,5.0,3
1864,95.0,975,Other,2.0,2
1865,102.0,996,Other,2.0,1
1869,141.0,1218,Other,3.0,3
1870,230.0,1580,Other,1.0,3
1872,143.0,1565,Other,4.0,3
1876,170.0,865,Other,3.0,2
1878,58.58,572,Other,2.0,1
1880,82.0,1271,Other,5.0,3
1883,44.38,545,Other,2.0,1
1904,120.0,1400,Other,3.0,3
1905,76.54,4818,Other,6.0,1
1907,111.0,989,Other,6.0,3
1910,28.4,755,Other,3.0,1
1911,170.0,915,Other,4.0,1
1914,89.01,980,Other,2.0,2
1915,140.0,1215,Other,3.0,3
1916,110.0,1200,Other,2.0,3
1917,90.0,1300,Other,2.0,2
1923,97.92,1295,Other,2.0,3
1924,121.0,2400,Other,4.0,1
1925,32.7,1160,Other,4.0,1
1928,37.95,1529,Other,3.0,1
1932,240.0,3000,Other,6.0,3
1934,84.0,938,Other,2.0,3
1935,150.0,1675,Other,2.0,4
1936,37.90999,2620,Other,2.0,1
1937,37.76,760,Other,5.0,1
1941,119.0,1030,Other,2.0,3
1942,180.0,2500,Other,2.0,2
1944,230.0,2451,Other,2.0,2
1945,120.0,920,Other,5.0,3
1946,113.99999,1540,Other,3.0,3
1948,102.0,2044,Other,2.0,3
1953,200.0,1450,Other,2.0,1
1954,119.0,950,Other,5.0,2
1955,112.99999,1950,Other,2.0,2
1960,110.0,1751,Other,4.0,1
1961,110.0,1500,Other,3.0,3
1962,110.0,1500,Other,3.0,2
1965,120.0,1538,Other,3.0,2
1966,236.0,834,Other,2.0,1
1967,120.0,1538,Other,4.0,3
1971,54.76,1058,Other,3.0,1
1978,55.0,1700,Other,2.0,1
1979,72.0,1441,Padur,3.0,3
1980,100.0,2232,Padur,1.0,4
1981,90.0,2080,Padur,2.0,3
1982,90.0,2080,Padur,3.0,1
1983,90.0,2080,Padur,3.0,2
1984,95.0,1147,Padur,4.0,3
1985,57.37,1441,Padur,2.0,3
1986,145.0,857,Padur,2.0,2
1987,71.98999,2333,Padur,4.0,2
1988,95.48,2323,Padur,6.0,2
1989,50.5,1683,Padur,3.0,2
1990,24.58,2232,Padur,3.0,2
1991,83.45999,3583,Padur,1.0,2
1992,72.12,3452,Padur,4.0,2
1993,148.0,1441,Padur,4.0,1
1997,151.0,1149,Padur,3.0,3
1998,62.58,1147,Padur,3.0,2
1999,62.8,3549,Padur,2.0,2
2000,71.18,1463,Padur,3.0,3
2001,22.97,4065,Padur,2.0,2
2002,87.92,1468,Padur,3.0,3
2003,88.36,1664,Padur,2.0,3
2004,57.81,1499,Padur,6.0,3
2006,92.0,2323,Padur,3.0,3
2007,57.81,1499,Padur,3.0,3
2008,73.7,1361,Padur,2.0,3
2009,65.0,1250,Padur,3.0,2
2011,43.76,2223,Padur,2.0,2
2014,51.35,1442,Padur,9.0,2
2015,43.84,1226,Padur,3.0,1
2017,50.8,1388,Padur,2.0,2
2018,42.84,1185,Padur,2.0,2
2020,38.07,1373,Padur,4.0,2
2021,37.03,1158,Padur,2.0,2
2022,37.61999,1175,Padur,8.0,2
2023,22.97,1029,Padur,1.0,2
2024,37.11,1001,Padur,2.0,1
2025,36.63,1017,Padur,3.0,2
2027,22.57,990,Padur,3.0,2
2028,73.05,612,Padur,3.0,1
2029,78.69,1452,Padur,2.0,3
2032,54.6,1050,Pallavaram,2.0,1
2033,46.17,888,Pallavaram,3.0,2
2035,113.99999,1618,Pallavaram,2.0,4
2036,96.91,1365,Pallavaram,2.0,3
2037,79.66,1122,Pallavaram,2.0,2
2038,117.0,1653,Pallavaram,6.0,2
2039,109.0,1540,Pallavaram,3.0,3
2040,95.49,1345,Pallavaram,2.0,3
2041,95.49,1345,Pallavaram,3.0,3
2042,69.59999,1200,Pallavaram,2.0,4
2044,95.49,1591,Pallavaram,2.0,2
2045,75.03,1345,Pallavaram,2.0,3
2046,126.0,1068,Pallavaram,3.0,3
2048,39.0,1070,Pallavaram,1.0,2
2050,43.35,1345,Pallavaram,2.0,1
2051,35.44,1212,Pallavaram,4.0,2
2053,39.0,1021,Pallavaram,3.0,1
2054,28.4,1653,Pallavaram,2.0,2
2057,62.66,858,Pallavaram,2.0,2
2059,73.39,1430,Pallavaram,3.0,2
2060,73.39,1040,Pallavaram,4.0,3
2061,86.04,1653,Pallavaram,2.0,2
2062,128.0,1653,Pallavaram,3.0,2
2063,49.99,625,Pallavaram,3.0,2
2064,54.76,945,Pallavaram,1.0,1
2065,52.85,930,Pallavaram,2.0,2
2067,33.99,1180,Pallavaram,2.0,2
2068,50.9,1020,Pallikaranai,2.0,1
2073,71.3,1150,Pallikaranai,2.0,3
2074,108.0,2168,Pallikaranai,8.0,3
2075,125.0,2700,Pallikaranai,6.0,5
2076,90.0,1942,Pallikaranai,2.0,2
2078,136.0,2712,Pallikaranai,2.0,2
2079,97.97,1944,Pallikaranai,10.0,3
