price,sqft,location,bathrooms,bhk,area_type
5200000,675,Kharghar,2,2,Super built-up Area
13000000,590,Kharghar,2,3,Super built-up Area
16000000,1300,Kharghar,2,1,Super built-up Area
14500000,1600,Kharghar,3,3,Super built-up Area
9500000,1655,Kharghar,2,3,Super built-up Area
8000000,1050,Kharghar,2,3,Super built-up Area
8000000,800,Kharghar,2,4,Built-up Area
11000000,914,Kharghar,8,2,Plot Area
8000000,1100,Kharghar,3,1,Super built-up Area
16000000,1000,Kharghar,5,3,Plot Area
14500000,1600,Kharghar,2,3,Super built-up Area
6500000,1655,Kharghar,4,2,Plot Area
9500000,675,Kharghar,2,4,Super built-up Area
8000000,1050,Kharghar,2,1,Super built-up Area
11000000,800,Kharghar,10,3,Plot Area
9200000,1100,mumbai,2,4,Super built-up Area
5200000,1250,Kharghar,3,3,Plot Area
6000000,590,Kharghar,4,2,Super built-up Area
13000000,675,Kharghar,2,2,Super built-up Area
10500000,1200,Kharghar,2,4,Built-up Area
11100000,911,Kharghar,4,1,Plot Area
12700000,1117,Kharghar,4,3,Super built-up Area
6000000,1125,Kharghar,4,3,Super built-up Area
5500000,560,Kharghar,3,2,Built-up Area
9800000,650,Kharghar,3,3,Super built-up Area
10000000,1090,Kharghar,2,1,Built-up Area
13000000,1463,Kharghar,2,2,Super built-up Area
5500000,1500,Kharghar,2,3,Super built-up Area
7200000,640,Kharghar,4,2,Built-up Area
15000000,860,Kharghar,2,2,Super built-up Area
10500000,1300,Kharghar,3,2,Built-up Area
4600000,1075,Kharghar,1,2,Super built-up Area
5500000,600,Kharghar,3,4,Super built-up Area
5000000,450,Kharghar,2,4,Super built-up Area
8000000,650,Kharghar,3,3,Super built-up Area
6000000,800,Kharghar,3,3,Super built-up Area
5200000,675,Kharghar,2,3,Super built-up Area
13000000,590,Kharghar,2,3,Super built-up Area
16000000,1300,Kharghar,4,2,Super built-up Area
14500000,1600,Kharghar,3,2,Built-up Area
9500000,1655,Kharghar,2,3,Built-up Area
8000000,1050,Kharghar,2,1,Built-up Area
8000000,800,Kharghar,3,3,Super built-up Area
11000000,914,Kharghar,6,3,Plot Area
9200000,1100,Kharghar,2,2,Super built-up Area
3900000,1250,Kharghar,2,3,Super built-up Area
21800000,1120,Andheri,2,1,Super built-up Area
32500000,999,Kandivali East,2,2,Super built-up Area
13000000,980,Dadar West,2,4,Super built-up Area
5500000,1500,Kharghar,3,2,Super built-up Area
7200000,640,Kharghar,3,2,Built-up Area
15000000,860,Kharghar,2,3,Super built-up Area
10500000,1300,Kharghar,4,4,Built-up Area
4600000,1075,Kharghar,4,3,Plot Area
5500000,600,Kharghar,2,3,Built-up Area
5000000,450,Kharghar,2,2,Super built-up Area
8000000,650,Kharghar,3,2,Super built-up Area
6000000,800,Kharghar,2,3,Super built-up Area
5200000,675,Kharghar,3,2,Carpet Area
13000000,590,Kharghar,2,3,Super built-up Area
16000000,1300,Kharghar,2,2,Super built-up Area
14500000,1600,Kharghar,2,4,Super built-up Area
9500000,1655,Kharghar,2,2,Plot Area
8000000,1050,Kharghar,2,3,Built-up Area
8000000,800,Kharghar,4,2,Built-up Area
11000000,914,Kharghar,2,4,Super built-up Area
9200000,1100,Kharghar,3,2,Super built-up Area
7575000,1250,Kharghar,4,2,Plot Area
4300000,550,Pokhran 2,4,2,Super built-up Area
7200000,526,Goregaon East,2,3,Plot Area
4199000,937,Goregaon East,7,3,Plot Area
12500000,1278,Goregaon East,1,2,Super built-up Area
7575000,800,Mulund West,2,2,Plot Area
7800000,550,Pokhran 2,2,3,Plot Area
7500000,545,Thane West,2,3,Plot Area
7575000,600,Majiwada,2,3,Built-up Area
7800000,550,Pokhran 2,2,1,Super built-up Area
5700000,545,vrindavan society,2,3,Super built-up Area
10000000,670,Kharghar,3,3,Super built-up Area
4600000,825,Mira Road East,2,2,Super built-up Area
6000000,715,Ulwe,3,3,Super built-up Area
5000000,1040,Sector 23 Ulwe,2,3,Super built-up Area
16500000,1000,Panvel,6,1,Super built-up Area
3500000,860,Kandivali East,2,2,Super built-up Area
13500000,590,Dombivli (West),2,3,Built-up Area
20000000,995,Thane West,2,3,Super built-up Area
13500000,1500,CBD Belapur East,2,4,Super built-up Area
19500000,1200,CBD Belapur East,1,3,Built-up Area
17000000,1400,CBD Belapur East,2,3,Super built-up Area
39400000,670,Parel Village,4,3,Super built-up Area
7800000,2080,Karave Nagar,2,3,Plot Area
7800000,1125,Sector35D Kharghar,3,2,Super built-up Area
16000000,600,Sector 19A Nerul,3,2,Super built-up Area
27500000,650,Antop Hill,3,1,Super built-up Area
18000000,1250,Antop Hill,,3,Plot Area
21500000,769,Wadala East Wadala,6,3,Super built-up Area
14900000,1010,Suman Nagar,4,1,Built-up Area
20500000,698,Wadala East Wadala,4,3,Super built-up Area
26000000,1000,Antop Hill,2,3,Super built-up Area
21000000,1371,Wadala East Wadala,2,3,Super built-up Area
12800000,1130,Bhakti Park,3,2,Plot Area
12000000,700,Antop Hill,3,3,Super built-up Area
18000000,700,Antop Hill,4,3,Super built-up Area
47000000,1060,Wadala East Wadala,4,3,Super built-up Area
14000000,2600,Wadala East Wadala,4,1,Plot Area
80000000,700,Pant Nagar,2,3,Super built-up Area
29000000,2453,Hanuman Chowk,2,4,Super built-up Area
32500000,1543,Wadala East Wadala,3,2,Super built-up Area
21000000,1250,Wadala East Wadala,3,2,Super built-up Area
55000000,1135,Bhakti Park,2,1,Built-up Area
13500000,1557,Lower Parel,1,2,Built-up Area
20000000,995,Thane West,3,1,Super built-up Area
13500000,1500,CBD Belapur East,3,3,Super built-up Area
19500000,1200,CBD Belapur East,2,3,Built-up Area
20000000,1400,CBD Belapur East,2,2,Built-up Area
11500000,1400,CBD Belapur East,2,3,Super built-up Area
11000000,960,CBD Belapur East,4,2,Plot Area
66600000,440,Bandra East,2,3,Super built-up Area
11000000,833,Willingdon,2,2,Super built-up Area
4000000,1150,Ulwe,2,3,Super built-up Area
6800000,625,Sector 18 Kamothe,2,2,Super built-up Area
4900000,1000,Kamothe,3,2,Super built-up Area
59500000,620,Sector 21 Kamothe,5,3,Built-up Area
37000000,2730,Dahisar,2,2,Built-up Area
36500000,1361,Dahisar,3,2,Super built-up Area
28000000,1250,Dahisar,2,2,Super built-up Area
37000000,1850,Dahisar,2,3,Super built-up Area
43000000,1361,Dahisar,1,1,Built-up Area
37000000,1850,Dahisar,2,2,Super built-up Area
36500000,1361,Dahisar,2,4,Super built-up Area
28000000,1250,Dahisar,3,3,Plot Area
37000000,1850,Dahisar,2,3,Super built-up Area
43000000,1361,Dahisar,2,3,Super built-up Area
29000000,1850,Dahisar,2,2,Built-up Area
35000000,980,Dahisar,2,1,Super built-up Area
26000000,873,Dahisar,2,2,Super built-up Area
26000000,1230,Dahisar,6,2,Super built-up Area
44000000,1250,Dahisar,2,3,Super built-up Area
11000000,1721,Dahisar,3,4,Built-up Area
66600000,585,VishnuNagar,4,3,Built-up Area
11000000,833,Willingdon,4,1,Super built-up Area
4000000,1150,Ulwe,1,3,Built-up Area
6800000,625,Sector 18 Kamothe,2,1,Super built-up Area
4900000,1000,Kamothe,2,3,Super built-up Area
59500000,620,Sector 21 Kamothe,4,1,Plot Area
4050000,2730,Dahisar,2,2,Super built-up Area
16500000,675,Vichumbe,3,3,Super built-up Area
13500000,1500,Kharghar,2,3,Super built-up Area
9900000,1140,Thane West,2,5,Built-up Area
40000000,771,Thane West,2,4,Built-up Area
14900000,2000,Kandivali West,3,3,Super built-up Area
8500000,900,Vashi,3,3,Super built-up Area
45000000,990,Poonam Sagar Complex,4,2,Plot Area
60000000,5500,Santacruz East,2,1,Super built-up Area
5600000,1836,Dadar West,2,3,Super built-up Area
14800000,1000,Kalyan West,3,3,Built-up Area
15400000,1505,Thane West,2,3,Built-up Area
12900000,1570,Thane West,2,2,Super built-up Area
12700000,1311,Thane West,4,2,Plot Area
11500000,1290,Thane West,2,3,Super built-up Area
10800000,1170,Thane West,3,2,Built-up Area
9485000,1102,Thane West,4,3,Super built-up Area
8184999,963,Thane West,2,2,Super built-up Area
11900000,831,Thane West,2,3,Super built-up Area
9377000,1209,Thane West,2,3,Super built-up Area
9958000,952,Thane West,4,3,Plot Area
9997000,1011,Thane West,1,2,Built-up Area
11100000,1015,Thane West,2,3,Super built-up Area
10400000,1135,Thane West,3,3,Super built-up Area
92400000,1065,Thane West,2,3,Super built-up Area
113400000,3080,Andheri West,2,4,Super built-up Area
139500000,3780,Andheri West,5,3,Built-up Area
14800000,4650,Andheri West,2,3,Super built-up Area
15400000,1505,Thane West,2,3,Super built-up Area
12900000,1570,Thane West,3,2,Super built-up Area
12700000,1311,Thane West,2,2,Super built-up Area
11500000,1290,Thane West,2,3,Super built-up Area
10800000,1170,Thane West,2,3,Super built-up Area
9485000,1102,Thane West,3,3,Super built-up Area
8184999,963,Thane West,2,4,Plot Area
11900000,831,Thane West,2,2,Super built-up Area
9377000,1209,Thane West,3,3,Super built-up Area
9958000,952,Thane West,4,3,Super built-up Area
9997000,1011,Thane West,4,2,Plot Area
11100000,1015,Thane West,3,2,Super built-up Area
10400000,1135,Thane West,4,2,Plot Area
16500000,1065,Thane West,2,2,Super built-up Area
12000000,1465,Thane West,2,2,Super built-up Area
2800000,950,Thane West,2,3,Super built-up Area
4800000,375,Mulund East,3,2,Super built-up Area
18000000,650,Mira Road East,3,3,Built-up Area
4300000,630,Ghatkopar West,3,4,Super built-up Area
7200000,885,Powai Lake,3,3,Built-up Area
10000000,1012,Kamothe,2,3,Super built-up Area
4925000,1129,Kamothe,2,3,Super built-up Area
7000000,600,Kamothe,3,2,Super built-up Area
12200000,1012,Kamothe,4,3,Plot Area
5200000,1565,Kamothe,4,2,Plot Area
10400000,630,Kamothe,4,2,Plot Area
10400000,1129,Kamothe,4,3,Super built-up Area
5100000,1129,Kamothe,2,3,Super built-up Area
5000000,605,Kamothe,3,4,Plot Area
5100000,600,Kamothe,3,3,Super built-up Area
7900000,605,Kamothe,4,1,Plot Area
9500000,1000,Kamothe,2,1,Super built-up Area
9500000,1310,Kamothe,2,3,Super built-up Area
9300000,1225,Kamothe,2,3,Super built-up Area
12500000,1310,Kamothe,2,2,Super built-up Area
12400000,1540,Kamothe,2,3,Super built-up Area
9800000,1565,Kamothe,4,3,Super built-up Area
4800000,1225,Kamothe,2,3,Plot Area
4950000,600,Kamothe,2,4,Super built-up Area
5300000,635,Kamothe,2,3,Built-up Area
23000000,650,Kamothe,2,3,Super built-up Area
32500000,1680,Sector-8 Sanpada,2,2,Built-up Area
14800000,2415,Sector-9 Ghansoli,2,2,Built-up Area
3600000,1245,Airoli,3,2,Super built-up Area
7000000,600,Balkum,3,3,Super built-up Area
5898000,840,Hiranandani Estates,2,3,Super built-up Area
10800000,600,Majiwada,2,3,Super built-up Area
9600000,1209,Majiwada,3,1,Super built-up Area
6498999,1100,kavesar,4,2,Plot Area
9497000,730,kavesar,6,3,Super built-up Area
6497000,1200,kavesar,2,3,Super built-up Area
7998000,600,Vartak Nagar,3,2,Super built-up Area
9496000,990,Vartak Nagar,2,3,Super built-up Area
12200000,1100,Thane West,1,3,Super built-up Area
5894000,1327,Balkum,3,4,Built-up Area
9497000,585,Majiwada,2,3,Built-up Area
6497000,1200,kavesar,1,4,Super built-up Area
7998000,600,Vartak Nagar,6,4,Plot Area
9496000,990,Vartak Nagar,2,4,Plot Area
12200000,1100,Thane West,2,2,Super built-up Area
5894000,1327,Balkum,3,2,Super built-up Area
7494000,585,Majiwada,2,3,Super built-up Area
6498000,800,Majiwada,2,3,Super built-up Area
9300000,570,Vartak Nagar,3,2,Super built-up Area
7200000,1100,kavesar,4,2,Built-up Area
10500000,860,Hiranandani Estates,2,2,Super built-up Area
6498000,1170,Majiwada,1,3,Plot Area
12200000,570,Vartak Nagar,2,3,Super built-up Area
10500000,1327,Balkum,2,2,Super built-up Area
6498000,1170,Majiwada,2,2,Super built-up Area
7495999,570,Vartak Nagar,3,3,Super built-up Area
9499000,890,Vartak Nagar,2,2,Built-up Area
7300000,1100,kavesar,3,4,Super built-up Area
5900000,800,Majiwada,1,2,Plot Area
12400000,585,Majiwada,6,3,Plot Area
8400000,1300,Vartak Nagar,2,2,Super built-up Area
19000000,376,Rajendra Nagar,2,3,Super built-up Area
22200000,764,Charkop,2,2,Super built-up Area
8500000,995,dhanukarwadi,3,1,Plot Area
4400000,405,Vazira,2,2,Super built-up Area
10500000,600,Kalyan West,4,2,Plot Area
7300000,400,Link Road,2,2,Super built-up Area
4250000,1149,Haware City,2,3,Super built-up Area
6000000,560,Haware City,3,3,Built-up Area
26000000,650,Mira Road East,2,3,Super built-up Area
8500000,1045,Goregaon West,4,3,Super built-up Area
13000000,1175,Vasai West,3,3,Built-up Area
15900000,550,Four Bunglows,3,2,Built-up Area
5550000,867,Borivali West,5,3,Super built-up Area
9900000,990,Palava,3,3,Super built-up Area
100000000,539,Borivali West,3,3,Super built-up Area
2700000,3300,Oshiwara Police Station Road,3,2,Super built-up Area
52500000,640,Virar,2,4,Super built-up Area
55000000,1450,Khar West,2,2,Super built-up Area
72500000,1900,Bandra West,1,2,Built-up Area
75000000,1750,Bandra West,2,2,Super built-up Area
75000000,1875,Andheri West,8,3,Plot Area
35000000,1600,Almeida Park,4,2,Super built-up Area
26000000,1000,Bandra West,5,3,Plot Area
8500000,1045,Goregaon West,2,3,Super built-up Area
29200000,1175,Vasai West,2,2,Super built-up Area
3200000,909,Seven Bunglow,3,2,Built-up Area
14200000,285,Vasai east,2,3,Built-up Area
59400000,950,Malad West,2,3,Super built-up Area
100000000,1080,Poddar Road,2,3,Super built-up Area
80000000,3300,Oshiwara Police Station Road,2,3,Super built-up Area
2100000,3498,Worli,2,3,Plot Area
7959999,245,Mira Road East,3,3,Super built-up Area
2350000,755,Kalyan West,3,1,Super built-up Area
3979999,430,Badlapur East,3,2,Super built-up Area
4100000,413,Kalyan West,3,3,Super built-up Area
4800000,465,Kalyan West,3,3,Plot Area
4380000,610,Kalyan West,2,2,Built-up Area
4380000,610,Kalyan West,2,2,Super built-up Area
5060000,610,Kalyan West,5,3,Plot Area
4380000,650,Kalyan West,3,1,Built-up Area
4800000,430,Kalyan West,6,3,Plot Area
5800000,485,Kalyan West,2,3,Super built-up Area
4580000,686,Dombivali East,2,3,Plot Area
2600000,430,Kalyan West,2,3,Super built-up Area
7500000,500,Badlapur East,1,2,Super built-up Area
4450000,660,Kalyan West,4,2,Plot Area
2840000,455,Kalyan West,2,2,Super built-up Area
5800000,466,Ambernath East,2,3,Built-up Area
3500000,686,Dombivali East,2,2,Super built-up Area
5800000,450,Kalyan West,4,2,Plot Area
7100000,686,Dombivali East,3,3,Plot Area
8300000,660,Kalyan West,2,2,Super built-up Area
2600000,790,Kalyan West,2,2,Super built-up Area
2560000,500,Badlapur East,2,7,Super built-up Area
2400000,441,Badlapur East,3,2,Super built-up Area
4650000,480,Badlapur,2,3,Plot Area
5800000,525,Kalyan West,2,2,Super built-up Area
4200000,663,Kalyan West,3,2,Built-up Area
3700000,440,Kalyan West,2,2,Super built-up Area
3700000,417,Kalyan West,2,3,Super built-up Area
4800000,650,Taloja,1,3,Built-up Area
41200000,660,Kharghar,3,2,Super built-up Area
12000000,2300,Malad East,2,3,Super built-up Area
2800000,720,Malad East,2,2,Super built-up Area
2600000,510,Taloja,3,1,Super built-up Area
2400000,520,Taloja,2,2,Super built-up Area
2200000,490,Taloja,3,3,Super built-up Area
15000000,470,Taloja,1,2,Super built-up Area
55000000,800,Chembur,4,1,Plot Area
65000000,1225,Khar West,2,3,Super built-up Area
8300000,1175,Khar West,2,3,Built-up Area
5100000,1095,Mira Road East,2,3,Super built-up Area
8100000,695,Mira Road East,2,3,Super built-up Area
6800000,1055,Mira Road East,2,3,Super built-up Area
5100000,875,Mira Road East,2,2,Super built-up Area
46000000,675,Mira Road East,2,3,Super built-up Area
105500000,1150,Worli,4,1,Plot Area
65000000,2285,Worli,3,3,Super built-up Area
88000000,1500,Gulmohar Road,3,2,Super built-up Area
122500000,2394,Mahalaxmi,4,3,Super built-up Area
71000000,3150,Worli,4,2,Super built-up Area
55000000,2580,Worli,,3,Super built-up Area
145000000,1125,Parel,4,2,Super built-up Area
65000000,3800,Khar West,5,1,Super built-up Area
12800000,2250,Vile Parle E,2,2,Super built-up Area
12800000,750,Pokhran Road No 2,2,2,Super built-up Area
22500000,1100,Sainath Nagar,3,3,Super built-up Area
19000000,1900,Sainath Nagar,3,3,Built-up Area
27000000,1600,Sainath Nagar,2,3,Super built-up Area
17500000,2300,Kapur Bawdi,2,2,Super built-up Area
13200000,2400,Manpada near Tiku ji ni wadi,2,3,Super built-up Area
2300000,1120,Kapur Bawdi,3,1,Built-up Area
2000000,254,Mira Road East,3,2,Super built-up Area
8300000,220,Mira Road East,2,3,Super built-up Area
7400000,525,Kandivali East,3,2,Super built-up Area
9500000,650,Nerul,2,2,Built-up Area
7500000,826,Kolshet Industrial Area,2,3,Super built-up Area
5800000,1050,PARSIK NAGAR,2,3,Super built-up Area
9000000,630,PARSIK NAGAR,2,3,Super built-up Area
9000000,985,PARSIK NAGAR,4,2,Plot Area
5000000,985,PARSIK NAGAR,7,1,Built-up Area
7800000,650,PARSIK NAGAR,3,2,Plot Area
4200000,1000,PARSIK NAGAR,5,3,Built-up Area
2300000,650,Sector16 Ulwe,3,3,Super built-up Area
2000000,254,Mira Road East,2,2,Super built-up Area
8300000,220,Mira Road East,2,2,Super built-up Area
11100000,525,Kandivali East,2,1,Super built-up Area
18900000,1205,Seawoods,3,3,Super built-up Area
14000000,1225,Thakur complex,2,2,Super built-up Area
15000000,900,Borivali East,4,3,Super built-up Area
7600000,1000,Kandivali East,2,2,Super built-up Area
125000000,560,thakur village kandivali east,2,2,Super built-up Area
65000000,5320,Kandivali East,2,3,Super built-up Area
16500000,2590,Kandivali East,2,2,Built-up Area
7400000,1065,Kandivali East,2,2,Super built-up Area
8500000,650,Bhandup West,2,3,Super built-up Area
11000000,800,Mira Road East,3,3,Super built-up Area
15000000,1102,Majiwada thane,5,2,Plot Area
13500000,1400,Mumbai Agra National Highway,3,2,Super built-up Area
12800000,1250,Anand Nagar Thane West,3,3,Built-up Area
19000000,1100,Majiwada thane,1,2,Built-up Area
15000000,1600,Majiwada thane,2,3,Super built-up Area
12800000,1400,Majiwada thane,2,2,Built-up Area
22500000,1100,Sainath Nagar,2,3,Super built-up Area
19000000,1900,Sainath Nagar,4,3,Built-up Area
14000000,1600,Sainath Nagar,3,2,Super built-up Area
16500000,1014,Charkop Sector 8,2,3,Super built-up Area
18900000,1065,Kandivali East,3,2,Built-up Area
9100000,1225,Thakur complex,3,3,Super built-up Area
29400000,920,Thane West,2,3,Super built-up Area
22200000,1450,Andheri,3,3,Super built-up Area
10500000,900,Andheri,2,3,Super built-up Area
13200000,980,Borivali,2,2,Super built-up Area
14200000,918,Borivali East,9,3,Plot Area
16000000,925,Kandivali West,2,2,Super built-up Area
10300000,1232,Malad East,2,3,Super built-up Area
8100000,975,Malad East,2,3,Super built-up Area
20099999,710,Malad East,3,2,Super built-up Area
11700000,1100,Malad West,1,3,Built-up Area
2816000,840,Malad West,2,1,Super built-up Area
2596000,630,Vasai,3,3,Built-up Area
8000000,590,Vasai,5,2,Plot Area
4300000,950,Kharghar,2,3,Super built-up Area
8000000,800,Kharghar,2,3,Plot Area
8300000,1075,Kharghar,,2,Super built-up Area
4500000,1050,Kharghar,2,2,Super built-up Area
5000000,600,Kharghar,2,2,Super built-up Area
8500000,650,Kharghar,2,2,Built-up Area
8500000,1175,Kharghar,2,3,Super built-up Area
9500000,1050,Kharghar,3,2,Plot Area
6500000,1120,Kharghar,2,2,Built-up Area
6000000,735,Kharghar,2,3,Built-up Area
9500000,759,Kharghar,2,10,Super built-up Area
7000000,1120,Kharghar,3,3,Super built-up Area
6500000,735,Kharghar,2,2,Super built-up Area
6500000,649,Kharghar,2,3,Super built-up Area
8500000,660,Kharghar,5,4,Super built-up Area
10500000,1000,Kharghar,2,4,Super built-up Area
13700000,1120,Kharghar,2,2,Built-up Area
9500000,1380,Kharghar,2,3,Super built-up Area
9500000,1120,Kharghar,5,2,Super built-up Area
5500000,1120,Kharghar,1,2,Built-up Area
4200000,649,Kharghar,2,3,Super built-up Area
8000000,650,Kharghar,2,3,Super built-up Area
7800000,954,Kharghar,2,3,Super built-up Area
6200000,1000,Kharghar,4,3,Super built-up Area
27799999,650,Kharghar,2,3,Built-up Area
9500000,1600,Kharghar,2,1,Super built-up Area
15000000,1120,Kharghar,1,3,Super built-up Area
7900000,1050,Kharghar,2,2,Super built-up Area
5800000,1040,Kharghar,2,4,Super built-up Area
4200000,735,Kharghar,2,1,Super built-up Area
4400000,650,Kharghar,3,4,Super built-up Area
6500000,620,Kharghar,2,2,Super built-up Area
6500000,735,Kharghar,2,3,Super built-up Area
6500000,735,Kharghar,2,3,Super built-up Area
10500000,735,Kharghar,3,3,Super built-up Area
8500000,1580,Kharghar,4,1,Plot Area
7900000,1115,Kharghar,2,2,Super built-up Area
5500000,1040,Kharghar,2,3,Super built-up Area
13500000,620,Kharghar,3,2,Super built-up Area
15500000,1677,Kharghar,3,2,Super built-up Area
20000000,1530,Kharghar,3,3,Super built-up Area
10500000,1600,Kharghar,4,4,Built-up Area
9500000,1580,Kharghar,2,3,Super built-up Area
9500000,1075,Kharghar,3,2,Super built-up Area
6900000,1120,Kharghar,2,3,Super built-up Area
5200000,735,Kharghar,3,2,Super built-up Area
5300000,641,Kharghar,2,2,Built-up Area
6000000,660,Kharghar,3,2,Plot Area
4200000,735,Kharghar,3,3,Super built-up Area
5200000,650,Kharghar,2,3,Super built-up Area
5300000,641,Kharghar,2,3,Built-up Area
8500000,660,Kharghar,2,3,Super built-up Area
6000000,1100,Kharghar,3,3,Super built-up Area
5200000,735,Kharghar,3,3,Super built-up Area
11000000,641,Kharghar,3,3,Super built-up Area
5300000,1254,Kharghar,2,4,Super built-up Area
5200000,660,Kharghar,4,3,Super built-up Area
6000000,641,Kharghar,2,2,Super built-up Area
15500000,735,Kharghar,2,3,Super built-up Area
10100000,1530,Kharghar,9,3,Super built-up Area
6000000,1580,Kharghar,3,3,Super built-up Area
15000000,750,Kharghar,2,3,Built-up Area
12000000,1380,Kharghar,4,3,Plot Area
9500000,1210,Kharghar,2,3,Built-up Area
5200000,1120,Kharghar,2,3,Super built-up Area
15500000,525,Khar,2,2,Super built-up Area
13000000,1530,Kharghar,3,2,Built-up Area
12000000,1498,Kharghar,3,3,Built-up Area
8700000,1395,Kharghar,3,3,Super built-up Area
4300000,1050,Kharghar,3,3,Plot Area
2357000,800,Kharghar,2,3,Super built-up Area
2500000,555,Virar East,2,2,Built-up Area
11500000,540,Virar East,2,1,Super built-up Area
2700000,1133,Panvel,2,3,Plot Area
3500000,410,Kalyan West,3,3,Plot Area
5200000,565,Kalyan West,2,2,Super built-up Area
11000000,596,Kalyan West,2,5,Super built-up Area
11000000,800,Mulund West,2,3,Super built-up Area
2500000,350,Jogeshwari East,3,2,Super built-up Area
4300000,545,Virar East,2,3,Built-up Area
5900000,650,Mira Road East,2,2,Super built-up Area
6559999,650,Mira Road East,2,1,Super built-up Area
7240000,965,Mira Road East,2,3,Super built-up Area
7940000,965,Mira Road East,2,4,Super built-up Area
7900000,965,Mira Road East,3,1,Super built-up Area
8100000,965,Mira Road East,3,2,Super built-up Area
9500000,965,Mira Road East,2,3,Super built-up Area
25800000,665,Kandivali West,2,1,Super built-up Area
8500000,1400,Goregaon West,4,3,Plot Area
2394000,840,Mira Road East,2,3,Super built-up Area
2394000,640,Titwala,2,2,Super built-up Area
2436000,640,Titwala,2,2,Built-up Area
12900000,575,Thane West,2,2,Super built-up Area
2225000,310,Prabhadevi,3,2,Plot Area
2565000,595,Ambernath East,2,3,Super built-up Area
15300000,675,Badlapur East,2,1,Built-up Area
9000000,1040,Andheri,5,3,Super built-up Area
10500000,793,Dahisar East,2,4,Super built-up Area
24000000,760,Vile Parle,2,3,Super built-up Area
7200000,1240,kandivali,5,4,Super built-up Area
7000000,693,kandivali,2,2,Plot Area
14500000,627,kandivali,2,1,Plot Area
19000000,1020,kandivali,4,2,Plot Area
22500000,1290,kandivali,1,3,Built-up Area
36500000,1495,kandivali,3,3,Super built-up Area
24500000,2200,Ghatkopar,2,1,Super built-up Area
23500000,1558,Ghatkopar,3,2,Super built-up Area
18500000,1415,Goregaon,2,3,Super built-up Area
25600000,1202,Goregaon,2,3,Super built-up Area
18500000,1487,Goregaon West,2,3,Super built-up Area
17000000,1065,Goregaon West,2,1,Super built-up Area
9000000,1215,Goregaon,3,3,Super built-up Area
77500000,650,Goregaon,3,2,Super built-up Area
18000000,3507,Goregaon,4,2,Super built-up Area
21000000,987,Goregaon,3,3,Plot Area
43500000,1040,Goregaon,2,2,Super built-up Area
32500000,2015,Goregaon East,2,3,Built-up Area
13500000,1502,Goregaon East,2,3,Plot Area
18000000,994,Malad East,2,3,Super built-up Area
82500000,900,Vikhroli,2,1,Plot Area
6600000,1220,Khar,1,3,Super built-up Area
2900000,555,Bhandup West,3,3,Super built-up Area
70000000,620,Dombivali East,2,3,Super built-up Area
60000000,1318,Marine Lines,2,1,Super built-up Area
27000000,1634,Juhu,3,2,Super built-up Area
70000000,872,Juhu,3,4,Super built-up Area
120000000,1527,Juhu,2,1,Super built-up Area
100000000,3049,Juhu,2,2,Super built-up Area
80000000,3313,Napeansea Road,2,3,Super built-up Area
42500000,2436,Napeansea Road,2,2,Built-up Area
60000000,1305,Bandra East,2,3,Super built-up Area
250000000,1750,Bandra East,2,3,Super built-up Area
8200000,5200,Bandra Kurla Complex,2,3,Super built-up Area
19000000,1000,sec 50 new,4,2,Plot Area
15500000,1411,Marol,2,3,Super built-up Area
11000000,1000,Vakola Pipeline Road,3,2,Super built-up Area
3853000,600,Chembur,2,2,Super built-up Area
65000000,860,Neral,2,3,Super built-up Area
4907000,2998,Thane West,2,3,Super built-up Area
8100000,755,Panvel,2,2,Super built-up Area
90000000,1137,Mira Road East,2,4,Super built-up Area
6500000,1500,Khar West,1,3,Super built-up Area
5500000,700,Shil Phata,4,3,Super built-up Area
25000000,650,Shil Phata,3,3,Super built-up Area
8323999,1080,Malad East,2,4,Super built-up Area
13000000,1051,Kalwa,4,3,Super built-up Area
2500000,903,Andheri East,2,2,Super built-up Area
45000000,690,Vangani,3,2,Super built-up Area
50100000,1400,Ville Parle East,3,4,Super built-up Area
33800000,2800,Central Avenue,2,16,Super built-up Area
12000000,1500,Chembur,4,2,Built-up Area
12000000,600,Chembur,2,4,Super built-up Area
31500000,600,Chembur,3,2,Super built-up Area
23900000,1470,Andheri West,2,2,Super built-up Area
8000000,400,Andheri West,2,3,Super built-up Area
25000000,1095,Kamothe,2,3,Super built-up Area
4907000,2400,Kharghar,1,3,Super built-up Area
7600000,755,Panvel,3,3,Plot Area
4000000,1350,Palava,3,2,Super built-up Area
6500000,750,Palava,3,2,Super built-up Area
6500000,1150,Palava,3,2,Super built-up Area
3900000,1150,Palava,2,4,Built-up Area
5000000,650,Palava,3,1,Super built-up Area
52500000,900,Palava,2,3,Built-up Area
55000000,1800,Juhu,2,3,Super built-up Area
85000000,1780,Santacruz West,2,1,Super built-up Area
3600000,2800,Khar West,2,2,Super built-up Area
14900000,700,Dombivali,2,2,Super built-up Area
14900000,1200,Malad East,2,1,Super built-up Area
32500000,806,Malad East,2,1,Super built-up Area
3700000,2000,Grant Road West,3,2,Built-up Area
4700000,640,Karanjade,2,2,Super built-up Area
4300000,675,Sector-8 Ulwe,2,3,Plot Area
3250000,950,Taloja,4,3,Built-up Area
2300000,690,Taloja,3,2,Built-up Area
3750000,445,Taloja,2,3,Built-up Area
5600000,671,Taloja,3,2,Built-up Area
