,price,sqft,location,bathrooms,bhk
882,82.0,1200,Malkajgiri,2.0,2
883,82.0,1200,Malkajgiri,3.0,1
884,82.0,1200,Malkajgiri,3.0,4
885,82.0,1200,Malkajgiri,2.0,3
886,82.0,1200,Malkajgiri,1.0,3
887,82.0,1200,Malkajgiri,4.0,1
888,82.0,1200,Malkajgiri,3.0,3
889,82.0,1200,Malkajgiri,2.0,2
890,76.0,1710,Malkajgiri,2.0,4
891,75.0,1705,Malkajgiri,3.0,2
892,85.0,1400,Malkajgiri,3.0,2
893,60.0,1200,Malkajgiri,2.0,2
894,75.0,1600,Malkajgiri,5.0,3
899,46.41,1105,Mallampet,5.0,1
900,46.41,1105,Mallampet,3.0,2
902,46.41,1105,Mallampet,3.0,2
903,46.41,1105,Mallampet,2.0,2
906,46.41,1105,Mallampet,3.0,2
907,46.41,1105,Mallampet,2.0,2
908,50.0,1620,Mallampet,1.0,4
909,50.0,1620,Mallampet,2.0,2
910,66.0,1195,Mallapur,6.0,2
911,65.0,1190,Mallapur,3.0,3
912,45.0,908,Mallapur,3.0,3
913,45.0,1160,Mallapur,2.0,1
914,55.0,1000,Mallapur,3.0,3
915,45.0,1014,Mallapur,3.0,3
916,60.0,1190,Mallapur,7.0,2
917,60.0,1750,Mallapur,2.0,3
918,55.0,1600,Mallapur,3.0,2
919,60.0,1750,Mallapur,2.0,2
923,70.0,1350,Manikonda,1.0,2
924,92.5,1850,Manikonda,2.0,3
927,86.0,1830,Manikonda,3.0,2
928,104.0,2080,Manikonda,3.0,2
929,104.0,2092,Manikonda,1.0,3
930,68.5,1370,Manikonda,4.0,1
931,111.0,2232,Manikonda,3.0,4
932,103.0,2063,Manikonda,2.0,3
934,93.25,1865,Manikonda,2.0,4
935,112.99999,2270,Manikonda,3.0,2
936,94.8,1896,Manikonda,2.0,1
937,85.1,1702,Manikonda,5.0,2
941,86.4,1728,Manikonda,7.0,3
942,65.0,1300,Manikonda,2.0,1
943,80.0,1600,Manikonda,3.0,2
945,80.0,1600,Manikonda,3.0,3
947,120.0,2700,Manikonda,3.0,2
952,43.0,1200,Manikonda,2.0,1
954,135.0,2700,Manikonda,3.0,3
955,70.0,1463,Manikonda,2.0,2
956,86.0,1725,Manikonda,2.0,2
961,75.0,1650,Manikonda,1.0,2
962,75.0,1650,Manikonda,1.0,3
963,82.0,1350,Manikonda,2.0,1
964,82.0,1350,Manikonda,4.0,2
965,78.0,1530,Manikonda,2.0,4
968,65.09999,1550,Manikonda,2.0,1
977,49.93,1189,Manikonda,5.0,1
981,59.01,1405,Manikonda,3.0,1
983,82.02,1953,Manikonda,3.0,5
986,82.73999,1970,Manikonda,7.0,3
987,79.8,1900,Manikonda,2.0,6
988,77.53,1846,Manikonda,3.0,4
990,65.09999,1550,Manikonda,2.0,1
993,73.58,1752,Manikonda,3.0,3
995,83.41,1986,Manikonda,4.0,3
997,72.03,1715,Manikonda,3.0,3
999,83.79,1995,Manikonda,3.0,2
1000,83.83,1996,Manikonda,1.0,4
1001,125.0,2250,Manikonda,3.0,4
1002,85.0,2000,Manikonda,3.0,3
1006,100.0,1314,Manikonda,2.0,3
1007,112.0,2450,Manikonda,2.0,3
1008,98.0,1800,Manikonda,2.0,4
1010,85.1,1850,Manikonda,2.0,4
1012,99.0,1314,Manikonda,3.0,1
1014,132.0,2460,Manikonda,3.0,3
1015,97.0,1970,Miyapur,2.0,1
1024,88.98,1650,Miyapur,2.0,1
1025,99.84,1920,Miyapur,2.0,3
1026,99.84,1920,Miyapur,2.0,3
1027,100.0,1925,Miyapur,4.0,4
1030,99.84,1920,Miyapur,6.0,1
1031,100.0,1925,Miyapur,1.0,3
1032,99.06,1905,Miyapur,1.0,3
1033,82.98999,1554,Miyapur,3.0,1
1035,79.98999,1554,Miyapur,4.0,1
1036,100.0,2000,Miyapur,2.0,4
1037,107.0,1905,Miyapur,4.0,2
1038,107.0,1905,Miyapur,5.0,4
1040,101.0,1945,Miyapur,3.0,4
1041,90.75,1265,Miyapur,2.0,2
1042,107.0,1905,Miyapur,4.0,2
1043,55.0,1214,Miyapur,2.0,1
1044,107.0,1920,Miyapur,5.0,3
1047,107.0,1920,Miyapur,2.0,4
1049,90.75,1265,Miyapur,1.0,1
1052,107.0,1920,Miyapur,3.0,1
1055,107.0,1920,Miyapur,2.0,2
1056,107.0,1905,Miyapur,4.0,2
1057,95.0,1115,Miyapur,4.0,1
1059,109.0,1945,Miyapur,2.0,3
1060,107.0,1920,Miyapur,4.0,2
1061,102.0,1425,Miyapur,6.0,3
1062,108.0,1905,Miyapur,2.0,2
1064,96.0,1700,Nacharam,3.0,2
1065,96.0,1700,Nacharam,3.0,1
1066,50.0,1450,Nacharam,3.0,1
1067,48.0,1250,Nacharam,2.0,2
1069,56.0,1160,Nacharam,2.0,1
1070,57.0,1400,Nacharam,3.0,2
1071,55.0,1860,Nacharam,4.0,2
1072,57.0,1100,Nacharam,4.0,2
1073,55.0,1050,Nacharam,5.0,1
1074,101.0,1000,Nacharam,2.0,2
1076,40.0,950,Nacharam,3.0,1
1078,65.83,1254,Nagole,2.0,2
1079,55.0,1650,Nagole,2.0,1
1080,55.0,1650,Nagole,3.0,2
1081,60.0,1600,Nagole,4.0,3
1082,45.0,1350,Nagole,1.0,1
1083,50.0,1150,Nagole,2.0,3
1084,56.47,1255,Nagole,2.0,2
1086,90.66,1695,Nallagandla Gachibowli,2.0,3
1087,99.49,1860,Nallagandla Gachibowli,3.0,3
1089,110.0,1695,Nallagandla Gachibowli,1.0,4
1090,106.0,1860,Nallagandla Gachibowli,2.0,3
1091,75.53,1511,Nallagandla Gachibowli,2.0,3
1095,73.01,1270,Nallagandla Gachibowli,3.0,3
1096,95.71,1665,Nallagandla Gachibowli,3.0,1
1097,120.0,1860,Nallagandla Gachibowli,2.0,3
1099,74.38,1270,Nallagandla Gachibowli,4.0,2
1100,98.55,1665,Nallagandla Gachibowli,2.0,2
1101,75.36,1265,Nallagandla Gachibowli,3.0,3
1102,92.93,1844,Nallagandla Gachibowli,6.0,4
1103,106.0,2120,Nallagandla Gachibowli,2.0,4
1104,101.0,1742,Nallagandla Gachibowli,5.0,3
1105,119.0,2010,Nallagandla Gachibowli,3.0,1
1106,112.0,1460,Nallakunta,3.0,3
1107,112.0,1460,Nallakunta,2.0,3
1108,45.0,1000,Nallakunta,3.0,1
1109,77.5,1250,Nallakunta,2.0,2
1110,62.5,1550,Nallakunta,2.0,3
1111,103.0,1250,Nallakunta,4.0,1
1112,160.0,2005,Nanakramguda,3.0,3
1114,129.0,1840,Nanakramguda,2.0,3
1116,130.0,1600,Nanakramguda,2.0,2
1117,188.0,2270,Nanakramguda,2.0,3
1118,168.0,2460,Nanakramguda,2.0,2
1120,200.0,2405,Nanakramguda,2.0,1
1121,144.0,2060,Nanakramguda,3.0,3
1122,144.0,2060,Nanakramguda,2.0,3
1123,155.0,2220,Nanakramguda,3.0,3
1124,220.0,3230,Nanakramguda,1.0,5
1125,61.02,1130,Nanakramguda,3.0,2
1127,75.33,1395,Nanakramguda,2.0,2
1130,95.58,1770,Nanakramguda,3.0,2
1131,145.0,1730,Nanakramguda,2.0,2
1132,145.0,2270,Nanakramguda,6.0,1
1133,112.0,1745,Nanakramguda,4.0,3
1135,166.0,2615,Nanakramguda,2.0,3
1136,112.0,1800,Nanakramguda,2.0,5
1137,150.0,2220,Nanakramguda,2.0,1
1138,227.0,3258,Nanakramguda,2.0,1
1142,150.0,2220,Nanakramguda,2.0,3
1143,150.0,2230,Nanakramguda,2.0,3
1144,140.0,1860,Nanakramguda,2.0,3
1145,155.0,2460,Nanakramguda,2.0,3
1146,150.0,2220,Nanakramguda,5.0,3
1147,155.0,2460,Nanakramguda,2.0,3
1148,180.0,2270,Nanakramguda,2.0,3
1149,120.0,1600,Nanakramguda,2.0,2
1150,173.0,2460,Nanakramguda,1.0,3
1151,52.0,2220,Nanakramguda,3.0,2
1152,196.0,2220,Nanakramguda,2.0,3
1153,100.0,1600,Nanakramguda,1.0,2
1154,200.0,1245,Nanakramguda,4.0,1
1155,111.0,1725,Narsingi,3.0,4
1156,111.0,1725,Narsingi,3.0,2
1158,107.0,1665,Narsingi,2.0,2
1159,107.0,1640,Narsingi,2.0,3
1160,107.0,1640,Narsingi,4.0,3
1162,123.0,1675,Narsingi,4.0,2
1163,123.0,1675,Narsingi,2.0,4
1164,123.0,1675,Narsingi,2.0,3
1165,123.0,1675,Narsingi,6.0,3
1166,123.0,1675,Narsingi,3.0,2
1167,123.0,1675,Narsingi,2.0,4
1168,120.0,1720,Narsingi,2.0,3
1169,100.0,1755,Narsingi,2.0,2
1171,90.26,1600,Narsingi,4.0,2
1173,81.0,1490,Narsingi,2.0,2
1176,120.0,1700,Narsingi,4.0,3
1177,92.54,1384,Narsingi,2.0,1
1178,111.0,2225,Narsingi,2.0,3
1186,105.0,1700,Narsingi,3.0,2
1189,95.0,1935,Narsingi,1.0,1
1190,115.0,1600,Narsingi,2.0,3
1192,110.0,1760,Narsingi,3.0,2
1193,125.0,1945,Narsingi,7.0,3
1195,60.99,1230,Nizampet,3.0,2
1196,50.0,1175,Nizampet,2.0,2
1197,47.6,1190,Nizampet,9.0,2
1198,46.0,1200,Nizampet,2.0,1
1199,39.0,1100,Nizampet,2.0,1
1200,63.44,1220,Nizampet,3.0,2
1201,59.99,1230,Nizampet,3.0,3
1202,47.6,1190,Nizampet,6.0,2
1204,47.6,1190,Nizampet,3.0,3
1207,47.6,1190,Nizampet,3.0,3
1208,47.6,1190,Nizampet,2.0,3
1210,44.0,1100,Nizampet,4.0,1
1211,47.6,1190,Nizampet,2.0,3
1212,47.6,1190,Nizampet,2.0,3
1213,47.6,1190,Nizampet,3.0,1
1215,47.6,1190,Nizampet,2.0,3
1216,47.6,1190,Nizampet,2.0,2
1217,47.6,1190,Nizampet,2.0,1
1219,55.0,1260,Nizampet,3.0,4
1221,48.5,1200,Nizampet,2.0,3
1222,48.5,1200,Nizampet,2.0,3
1223,48.5,1200,Nizampet,3.0,2
1224,48.5,1200,Nizampet,2.0,1
1231,55.0,1515,Nizampet,2.0,1
1235,38.49,1106,Nizampet,2.0,1
1238,52.8,1200,Nizampet,2.0,2
1239,51.0,1160,Nizampet,3.0,1
1240,55.0,1060,Nizampet,2.0,3
1242,52.8,1200,Nizampet,2.0,3
1243,55.0,1060,Nizampet,3.0,3
1245,35.7,1050,Nizampet,3.0,1
1247,55.0,1260,Nizampet,3.0,4
1250,48.0,1225,Nizampet,2.0,2
1251,48.0,1200,Nizampet,3.0,3
1252,48.04,1201,Nizampet,2.0,3
1253,50.0,1150,Nizampet,2.0,2
1254,48.0,1225,Nizampet,3.0,4
1256,45.66,1180,Nizampet,2.0,2
1258,46.8,1170,Nizampet,2.0,3
1259,47.0,1220,Nizampet,2.0,3
1260,59.0,1700,Nizampet,2.0,2
1261,63.0,1150,Other,5.0,3
1262,63.0,1285,Other,2.0,3
1263,115.0,1665,Other,2.0,3
1264,63.0,1150,Other,2.0,3
1265,63.0,1285,Other,2.0,3
1266,115.0,1665,Other,2.0,2
1267,25.0,680,Other,2.0,1
1268,86.0,1242,Other,8.0,3
1269,66.0,1895,Other,2.0,2
1271,64.0,1300,Other,3.0,2
1273,55.0,1700,Other,3.0,2
1276,56.0,1325,Other,2.0,2
1278,72.98999,1181,Other,2.0,2
1279,77.0,1280,Other,1.0,3
1280,69.98999,1500,Other,3.0,3
1281,30.0,1050,Other,2.0,1
1283,85.0,1600,Other,4.0,2
1284,99.0,1640,Other,4.0,3
1285,74.0,1530,Other,2.0,2
1286,115.0,1665,Other,2.0,3
1287,42.0,970,Other,2.0,1
1288,61.87,1482,Other,2.0,3
1291,86.0,1242,Other,3.0,3
1292,57.0,1225,Other,2.0,1
1293,108.0,1675,Other,3.0,2
1294,75.0,1330,Other,2.0,3
1295,78.0,1560,Other,2.0,4
1296,75.0,1320,Other,3.0,1
1297,57.0,1230,Other,3.0,2
1298,42.0,1050,Other,2.0,1
1306,45.0,1100,Other,4.0,1
1308,40.0,1040,Other,3.0,1
1311,120.0,1745,Other,3.0,2
1312,70.0,1605,Other,2.0,1
1313,70.0,1605,Other,3.0,2
1317,75.4,1327,Other,2.0,3
1321,48.0,810,Other,2.0,1
1322,36.0,1050,Other,3.0,1
1326,72.0,1720,Other,2.0,3
1328,100.0,1725,Other,3.0,3
1329,150.0,2665,Other,9.0,2
1331,120.0,2300,Other,2.0,3
1332,102.0,1575,Other,2.0,4
1334,88.0,1560,Other,2.0,3
1335,67.98999,1190,Other,3.0,2
1339,63.99,1500,Other,2.0,3
1341,28.0,1050,Other,2.0,1
1342,135.0,1765,Other,2.0,2
1344,60.0,1506,Other,3.0,2
1345,135.0,1765,Other,2.0,3
1346,135.0,1765,Other,2.0,3
1348,70.0,1400,Other,2.0,2
1350,109.0,1700,Other,2.0,2
1351,111.0,1730,Other,2.0,4
1352,150.0,2400,Other,2.0,3
1353,81.0,1510,Other,2.0,3
1355,67.0,1200,Other,1.0,3
1356,135.0,1700,Other,3.0,4
1358,62.33,1170,Other,2.0,3
1360,110.0,1630,Other,2.0,2
1361,27.0,682,Other,4.0,1
1362,68.0,1320,Other,1.0,2
1363,75.0,1530,Other,3.0,2
1364,89.98,1539,Other,2.0,2
1365,63.0,1523,Other,3.0,2
1366,67.0,1200,Other,7.0,3
1367,109.0,1695,Other,2.0,3
1368,70.98999,1090,Other,2.0,3
1370,62.33,1170,Other,2.0,3
1372,75.0,1530,Other,14.0,1
1375,80.0,1550,Other,3.0,2
1378,63.4,1585,Other,2.0,3
1380,125.0,2300,Other,2.0,4
1382,84.26,1505,Other,2.0,2
1383,80.0,1640,Other,2.0,4
1384,63.4,1585,Other,3.0,3
1385,72.8,1820,Other,2.0,4
1390,38.0,1139,Other,2.0,1
1391,77.55,1410,Other,2.0,3
1392,118.0,2160,Other,2.0,4
1393,104.0,1905,Other,2.0,3
1394,146.0,2665,Other,1.0,4
1395,132.0,2400,Other,3.0,3
1396,76.72,1395,Other,2.0,3
1397,99.0,3000,Other,2.0,6
1400,72.8,1820,Other,3.0,4
1402,72.8,1820,Other,2.0,4
1407,70.0,1150,Other,5.0,3
1410,75.0,1700,Other,2.0,3
1414,45.0,1120,Other,2.0,1
1417,60.0,1250,Other,3.0,2
1419,80.0,1800,Other,2.0,4
1426,125.0,2160,Other,4.0,4
1427,35.0,1050,Other,3.0,1
1428,105.0,1600,Other,4.0,4
1432,39.28,982,Other,3.0,1
1433,110.0,1715,Other,5.0,5
1434,60.06,1430,Other,2.0,2
1435,150.0,2100,Other,2.0,2
1436,52.0,1200,Other,2.0,1
1438,104.0,2612,Other,2.0,4
1444,109.0,1755,Other,2.0,3
1445,50.0,1300,Other,3.0,1
1448,65.0,1500,Other,2.0,2
1450,110.0,1725,Other,2.0,2
1454,63.63,1515,Other,2.0,1
1456,72.0,2025,Other,3.0,2
1459,134.0,2100,Other,2.0,3
1460,105.0,2025,Other,2.0,3
1467,65.0,1550,Other,6.0,3
1468,120.0,1960,Other,2.0,3
1470,90.0,1200,Other,3.0,2
1471,120.0,1590,Other,3.0,3
1472,65.0,1380,Other,2.0,1
1474,63.0,1250,Other,2.0,1
1475,135.0,2500,Other,1.0,4
1481,85.0,1145,Other,2.0,2
1484,127.0,2021,Other,2.0,4
1485,90.0,1600,Other,2.0,3
1486,125.0,2025,Other,1.0,2
1487,78.0,1260,Other,2.0,2
1488,22.11,1005,Other,7.0,1
1490,133.0,2122,Other,3.0,1
1493,55.0,1150,Other,3.0,2
1496,93.0,2200,Other,2.0,3
1497,92.0,2000,Other,3.0,3
1498,93.0,1600,Other,6.0,3
1499,93.0,1691,Other,3.0,3
1500,93.0,1500,Other,9.0,3
1501,109.0,2100,Other,2.0,1
1507,39.0,1400,Other,3.0,1
1511,48.0,1000,Other,2.0,1
1513,83.0,1550,Other,2.0,3
1514,87.0,1510,Other,2.0,2
1522,48.3,1050,Other,3.0,1
1525,105.0,1250,Other,5.0,3
1527,98.0,1850,Other,3.0,2
1528,63.0,1085,Other,3.0,3
1530,60.0,1200,Other,2.0,2
1532,55.0,1010,Other,4.0,1
1541,79.12,1978,Other,2.0,3
1542,59.0,1360,Other,4.0,1
1545,57.0,1080,Other,2.0,2
1547,154.0,1905,Other,2.0,2
1548,85.25,1550,Other,4.0,2
1550,125.0,1900,Other,3.0,2
1551,72.0,1105,Other,3.0,3
1552,39.0,1150,Other,2.0,1
1553,65.0,1625,Other,2.0,2
1555,75.0,1650,Other,3.0,3
1559,45.67,1180,Other,2.0,1
1562,70.65,1570,Other,4.0,3
1564,150.0,2150,Other,4.0,2
1566,39.0,1150,Other,2.0,1
1572,76.0,1600,Other,3.0,3
1575,93.0,1691,Other,4.0,1
1576,60.0,1250,Other,2.0,2
1577,125.0,2100,Other,2.0,3
1578,55.0,1150,Other,4.0,2
1579,85.0,1822,Other,2.0,2
1582,40.0,1000,Other,2.0,1
1583,93.0,1691,Other,3.0,4
1584,93.0,1691,Other,4.0,3
1585,93.0,1691,Other,4.0,1
1586,55.0,1300,Other,4.0,1
1589,90.0,1980,Other,2.0,5
1593,135.0,2813,Other,2.0,3
1594,135.0,2815,Other,3.0,3
1596,72.0,1331,Other,2.0,3
1597,100.0,1358,Other,2.0,3
1598,140.0,2000,Other,2.0,3
1605,75.67,1645,Other,4.0,2
1606,72.22,1605,Other,2.0,2
1607,85.0,1290,Other,4.0,3
1609,57.0,1500,Other,4.0,1
1610,140.0,1616,Other,2.0,4
1612,75.0,1500,Other,2.0,3
1613,75.0,1500,Other,2.0,3
1614,74.0,1615,Other,3.0,2
1615,85.0,1540,Other,2.0,3
1619,65.0,1000,Other,2.0,2
1620,60.0,965,Other,3.0,2
1623,80.0,1610,Other,4.0,2
1624,85.2,1420,Other,2.0,2
1629,99.91,1045,Other,2.0,3
1630,80.0,1100,Other,3.0,3
1631,90.57,4000,Other,2.0,2
1632,155.0,1080,Other,2.0,2
1633,75.84999,1250,Other,2.0,2
1635,90.0,1197,Other,2.0,3
1639,98.0,1650,Other,2.0,3
1640,75.0,1550,Other,2.0,2
1642,32.0,1200,Patancheru,1.0,3
1643,32.5,1300,Patancheru,3.0,3
1644,31.0,1300,Patancheru,3.0,3
1645,32.0,910,Patancheru,3.0,3
1646,33.0,910,Patancheru,3.0,2
1647,32.0,1300,Patancheru,2.0,3
1648,32.5,910,Patancheru,3.0,3
1649,35.5,1500,Patancheru,3.0,3
1650,38.0,1350,Patancheru,3.0,1
1651,40.5,1375,Patancheru,2.0,3
1652,39.0,1150,Patancheru,2.0,3
1655,67.95,1535,Pragathi Nagar Kukatpally,2.0,4
1656,68.0,1515,Pragathi Nagar Kukatpally,3.0,4
1657,68.0,1515,Pragathi Nagar Kukatpally,3.0,4
1658,68.0,1515,Pragathi Nagar Kukatpally,3.0,4
1659,68.0,1515,Pragathi Nagar Kukatpally,3.0,3
1660,68.0,1515,Pragathi Nagar Kukatpally,4.0,3
1661,69.0,1515,Pragathi Nagar Kukatpally,4.0,5
1662,68.0,1515,Pragathi Nagar Kukatpally,5.0,2
1675,68.0,1515,Pragathi Nagar Kukatpally,3.0,4
1676,68.0,1515,Pragathi Nagar Kukatpally,2.0,4
1677,68.0,1515,Pragathi Nagar Kukatpally,5.0,3
1678,68.0,1515,Pragathi Nagar Kukatpally,2.0,2
1679,68.0,1515,Pragathi Nagar Kukatpally,2.0,2
1680,68.0,1515,Pragathi Nagar Kukatpally,3.0,1
1681,68.0,1515,Pragathi Nagar Kukatpally,3.0,3
1682,68.0,1515,Pragathi Nagar Kukatpally,3.0,2
1683,68.0,1515,Pragathi Nagar Kukatpally,2.0,2
1684,68.0,1515,Pragathi Nagar Kukatpally,2.0,2
1685,68.0,1515,Pragathi Nagar Kukatpally,3.0,3
1686,68.0,1515,Pragathi Nagar Kukatpally,2.0,2
1687,68.0,1515,Pragathi Nagar Kukatpally,3.0,3
1688,68.0,1515,Pragathi Nagar Kukatpally,2.0,1
1689,68.0,1515,Pragathi Nagar Kukatpally,5.0,1
1690,68.0,1515,Pragathi Nagar Kukatpally,12.0,2
1691,68.0,1515,Pragathi Nagar Kukatpally,2.0,3
1692,68.0,1515,Pragathi Nagar Kukatpally,2.0,2
1693,68.0,1515,Pragathi Nagar Kukatpally,2.0,3
1694,68.0,1515,Pragathi Nagar Kukatpally,2.0,3
1695,68.0,1515,Pragathi Nagar Kukatpally,4.0,3
1696,68.0,1515,Pragathi Nagar Kukatpally,2.0,3
1697,68.0,1513,Pragathi Nagar Kukatpally,3.0,4
1698,68.0,1515,Pragathi Nagar Kukatpally,3.0,2
1699,78.0,1735,Puppalaguda,2.0,2
1705,67.0,1340,Puppalaguda,3.0,2
1706,62.0,1216,Puppalaguda,2.0,2
1707,67.0,1340,Puppalaguda,2.0,2
1708,85.0,1580,Puppalaguda,3.0,1
1709,71.0,1418,Puppalaguda,3.0,2
1710,71.0,1418,Puppalaguda,2.0,2
1711,80.0,2021,Puppalaguda,2.0,3
1712,80.0,2021,Puppalaguda,9.0,3
1713,80.0,2021,Puppalaguda,2.0,2
1714,80.0,2021,Puppalaguda,2.0,2
1715,85.0,1430,Puppalaguda,3.0,2
1716,85.0,1430,Puppalaguda,5.0,3
1717,79.0,1641,Puppalaguda,2.0,3
1718,79.0,1640,Puppalaguda,3.0,3
1719,67.0,1402,Puppalaguda,2.0,2
1720,67.0,1401,Puppalaguda,2.0,2
1721,75.0,1620,Puppalaguda,3.0,1
1722,78.75,1875,Puppalaguda,2.0,3
1723,63.42,1510,Puppalaguda,2.0,2
1724,83.16,1980,Puppalaguda,6.0,3
1725,65.52,1560,Puppalaguda,2.0,2
1726,84.0,2000,Puppalaguda,2.0,3
1727,84.21,2005,Puppalaguda,2.0,2
1728,78.95999,1880,Puppalaguda,2.0,2
1729,59.43,1415,Puppalaguda,4.0,2
1731,145.0,1818,Sanath Nagar,3.0,3
1732,140.0,1188,Sanath Nagar,2.0,1
1733,120.0,1495,Sanath Nagar,2.0,2
1734,120.0,1500,Sanath Nagar,5.0,4
1735,135.0,1685,Sanath Nagar,2.0,4
1736,142.0,1780,Sanath Nagar,1.0,4
1737,143.0,1785,Sanath Nagar,2.0,2
1738,149.0,1500,Sanath Nagar,2.0,4
1739,124.0,1500,Sanath Nagar,2.0,4
1740,149.0,1780,Sanath Nagar,5.0,2
1741,110.0,1557,Sanath Nagar,2.0,2
1743,89.0,1836,Serilingampally,2.0,4
1744,75.0,1600,Serilingampally,2.0,1
1745,82.0,1650,Serilingampally,2.0,4
1747,82.0,1650,Serilingampally,9.0,4
1748,82.0,1650,Serilingampally,2.0,4
1749,82.0,1650,Serilingampally,3.0,3
1750,82.0,1650,Serilingampally,3.0,4
1751,82.0,1650,Serilingampally,3.0,3
1752,82.0,1650,Serilingampally,5.0,2
1755,82.0,1650,Serilingampally,2.0,4
1756,82.0,1650,Serilingampally,2.0,3
1757,82.0,1650,Serilingampally,2.0,3
1758,82.0,1650,Serilingampally,3.0,4
1760,81.5,1650,Serilingampally,2.0,3
1761,82.0,1650,Serilingampally,3.0,1
1763,80.0,1650,Serilingampally,3.0,2
1764,80.0,1650,Serilingampally,2.0,2
1767,82.0,1650,Serilingampally,2.0,1
1768,82.0,1650,Serilingampally,2.0,1
1772,82.0,1650,Serilingampally,3.0,3
1773,81.5,1650,Serilingampally,4.0,3
1774,82.0,1650,Serilingampally,2.0,2
1775,82.0,1650,Serilingampally,3.0,3
1776,120.0,1550,Shaikpet,3.0,5
1777,255.0,2960,Shaikpet,2.0,2
1778,160.0,1875,Shaikpet,5.0,4
1779,110.0,1700,Shaikpet,4.0,3
1780,126.0,1990,Shaikpet,2.0,4
1781,150.0,1875,Shaikpet,2.0,3
1782,150.0,2385,Shaikpet,2.0,3
1783,135.0,2200,Shaikpet,3.0,3
1784,65.0,1471,Tarnaka,2.0,3
1785,85.0,1548,Tarnaka,2.0,1
1786,75.0,1500,Tarnaka,2.0,2
1787,85.0,1548,Tarnaka,5.0,2
1788,75.0,1500,Tarnaka,2.0,3
1789,74.98999,1245,Tarnaka,1.0,3
1790,74.98999,1245,Tarnaka,3.0,2
1791,59.0,1122,Tarnaka,2.0,3
1792,70.0,1450,Tarnaka,2.0,1
1793,59.0,1200,Tarnaka,2.0,3
1794,99.0,2240,Tellapur,3.0,6
1795,90.0,1897,Tellapur,2.0,2
1796,99.0,2240,Tellapur,4.0,2
1797,99.0,2240,Tellapur,2.0,2
1798,90.0,1897,Tellapur,3.0,1
1799,99.0,2240,Tellapur,2.0,2
1800,103.0,2150,Tellapur,1.0,3
1801,99.0,1570,Tellapur,2.0,3
1802,99.0,2240,Tellapur,2.0,3
1803,99.0,2240,Tellapur,2.0,3
1804,100.0,1792,Tellapur,2.0,2
1805,95.0,1673,Tellapur,2.0,2
1806,100.0,2240,Tellapur,2.0,2
1807,100.0,2240,Tellapur,2.0,4
1808,99.0,2240,Tellapur,2.0,1
1809,99.0,2240,Tellapur,1.0,3
1810,100.0,2240,Tellapur,2.0,3
1811,82.98999,1538,Tellapur,3.0,2
1812,88.0,1678,Tellapur,5.0,2
1815,105.0,1880,Tellapur,4.0,4
1816,102.0,1880,Tellapur,2.0,3
1818,87.66,1538,Tellapur,2.0,2
1820,83.0,1597,Tellapur,6.0,1
1822,105.0,1880,TellapurOsman Nagar Road,2.0,1
1823,105.0,1880,TellapurOsman Nagar Road,3.0,3
1824,112.0,2026,TellapurOsman Nagar Road,3.0,2
1825,105.0,1880,TellapurOsman Nagar Road,2.0,3
1826,105.0,1880,TellapurOsman Nagar Road,3.0,2
1827,112.0,2026,TellapurOsman Nagar Road,2.0,4
1828,47.0,1250,Toli Chowki,4.0,1
1829,47.0,1250,Toli Chowki,4.0,2
1830,47.0,1000,Toli Chowki,2.0,2
1831,40.0,950,Toli Chowki,3.0,3
1832,45.0,1050,Toli Chowki,2.0,2
1833,40.0,1000,Toli Chowki,2.0,3
1834,65.0,3600,Toli Chowki,2.0,3
1835,72.0,1300,West Marredpally,2.0,3
1836,120.0,2400,West Marredpally,4.0,3
1837,85.0,1822,West Marredpally,2.0,3
1838,150.0,1970,West Marredpally,2.0,3
1839,150.0,1970,West Marredpally,2.0,3
1840,125.0,1650,West Marredpally,2.0,4
1841,80.0,1700,West Marredpally,4.0,2
1842,85.0,1822,West Marredpally,2.0,2
1843,140.0,2115,West Marredpally,2.0,3
