,price,sqft,location,bathrooms,bhk
1011,28.14,1000,Noida,8.0,3
1013,28.43,800,Noida,2.0,2
1015,28.83,1000,Noida,3.0,1
1018,27.14,1000,Noida,4.0,2
1020,21.84,800,Noida,4.0,1
1022,28.1,800,Noida,3.0,2
1025,29.8,800,Noida,2.0,2
1026,27.0,1000,Noida,3.0,3
1029,30.0,1000,Noida,4.0,3
1030,30.14,1000,Noida,2.0,3
1031,29.8,1000,Noida,2.0,3
1033,28.0,800,Noida,2.0,2
1034,28.19,800,Noida,2.0,2
1039,29.47,800,Noida,3.0,2
1040,30.42,1000,Noida,2.0,3
1041,30.57,1000,Noida,1.0,2
1042,23.56,1000,Noida,2.0,1
1043,24.0,800,Noida,4.0,1
1044,30.0,800,Noida,2.0,2
1046,29.0,800,Noida,4.0,1
1047,23.1,1000,Noida,3.0,1
1050,27.0,800,Noida,3.0,1
1051,28.0,800,Noida,3.0,2
1052,23.5,1000,Noida,4.0,1
1054,28.0,800,Noida,2.0,2
1055,29.8,800,Noida,3.0,2
1056,28.0,1000,Noida,9.0,2
1057,23.9,1000,Noida,3.0,1
1058,27.0,800,Noida,1.0,2
1061,27.0,1000,Noida,4.0,2
1062,33.0,1000,Noida,1.0,2
1063,30.21,1000,Noida,2.0,2
1067,28.4,800,Noida,4.0,1
1068,29.48,1000,Noida,3.0,2
1072,22.35,810,Noida,2.0,1
1078,27.15,800,Noida,2.0,2
1081,29.1,1000,Noida,2.0,3
1087,29.48,1000,Noida,2.0,1
1092,29.1,800,Noida,2.0,2
1094,29.53,800,Noida,3.0,2
1096,27.15,800,Noida,1.0,2
1098,29.5,800,Noida,2.0,1
1100,29.1,1000,Noida,2.0,1
1102,28.7,800,Noida,3.0,2
1104,28.32,800,Noida,2.0,2
1105,30.15,1000,Noida,2.0,2
1106,30.23,1000,Noida,3.0,2
1112,30.16,800,Noida,6.0,2
1113,26.0,1000,Noida,2.0,1
1115,26.0,1000,Noida,3.0,2
1118,24.0,800,Noida,2.0,1
1119,27.15,1000,Noida,2.0,3
1123,28.8,800,Noida,3.0,2
1124,29.0,1000,Noida,2.0,2
1127,29.0,1000,Noida,2.0,2
1128,28.28,1000,Noida,2.0,3
1130,29.0,800,Noida,5.0,2
1133,29.0,800,Noida,5.0,1
1134,26.5,1000,Noida,2.0,1
1137,29.8,800,Noida,2.0,2
1138,29.57,1000,Noida,2.0,3
1139,29.5,1000,Noida,9.0,3
1140,26.5,1000,Noida,3.0,3
1142,28.5,800,Noida,4.0,2
1143,30.2,1000,Noida,5.0,2
1146,29.15,1000,Noida,9.0,1
1149,23.26,800,Noida,4.0,1
1150,29.0,800,Noida,2.0,2
1151,27.3,1000,Noida,3.0,2
1152,29.18,1000,Noida,3.0,2
1153,27.0,800,Noida,2.0,2
1157,30.16,800,Noida,3.0,2
1158,22.0,800,Noida,1.0,1
1159,25.49,800,Noida,2.0,2
1161,28.15,800,Noida,2.0,1
1162,29.3,1000,Noida,3.0,1
1164,28.09,800,Noida,3.0,2
1165,30.0,1000,Noida,2.0,2
1166,28.93,1000,Noida,2.0,2
1169,28.09,1000,Noida,3.0,2
1170,30.0,1000,Noida,2.0,2
1173,29.37,1000,Noida,3.0,2
1176,32.5,1160,Noida,3.0,3
1177,21.0,1000,Noida,2.0,1
1178,35.0,1000,Noida,2.0,2
1179,25.6,1000,Noida Road,4.0,2
1180,25.6,1000,Noida Road,3.0,3
1181,22.09,800,Noida Road,4.0,2
1182,24.0,1000,Noida Road,1.0,3
1183,23.0,1000,Noida Road,2.0,1
1184,23.0,1000,Noida Road,3.0,1
1185,22.06,1000,Noida Road,2.0,1
1186,22.29,1000,Noida Road,6.0,2
1187,23.87,800,Noida Road,2.0,2
1189,24.0,1000,Noida Road,2.0,2
1191,24.5,1000,Noida Road,2.0,3
1192,21.29,800,Noida Road,4.0,2
1193,110.0,1350,Okhla,2.0,3
1194,40.0,1300,Okhla,2.0,2
1195,40.0,1000,Okhla,2.0,3
1196,50.0,1007,Okhla,2.0,3
1197,36.0,1980,Okhla,3.0,3
1198,29.0,1300,Okhla,2.0,3
1199,47.0,6975,Okhla,2.0,3
1200,300.0,2340,Okhla,1.0,4
1201,475.0,979,Okhla,3.0,2
1202,550.0,1442,Okhla,2.0,4
1203,75.0,1784,Okhla,2.0,3
1204,54.0,978,Okhla,3.0,2
1207,550.0,1854,Om Nagar,2.0,3
1208,550.0,2500,Om Nagar,3.0,3
1209,450.0,4503,Om Nagar,9.0,2
1210,650.0,2700,Om Nagar,2.0,2
1213,21.0,1530,Om Nagar,2.0,2
1214,800.0,900,Om Nagar,1.0,2
1215,100.0,2500,Om Nagar,1.0,2
1216,224.0,1500,Om Nagar,2.0,3
1217,30.0,5175,Om Nagar,4.0,2
1218,350.0,1620,Om Nagar,3.0,2
1219,70.0,2500,Om Nagar,2.0,1
1222,90.0,2322,Om Nagar,2.0,2
1223,350.0,2250,Om Nagar,3.0,3
1224,700.0,2500,Om Nagar,2.0,2
1229,45.11,918,Om Nagar,2.0,2
1235,48.0,900,Om Nagar,5.0,1
1237,32.11,909,Om Nagar,2.0,2
1238,65.0,2500,Om Nagar,2.0,1
1240,32.0,5625,Om Nagar,2.0,2
1242,65.0,2500,Om Nagar,3.0,2
1243,60.0,1800,Om Nagar,2.0,2
1244,43.0,1260,Om Nagar,2.0,2
1246,25.0,1000,Om Nagar,3.0,2
1247,130.0,4500,Om Nagar,2.0,2
1248,525.0,2500,Om Nagar,2.0,3
1249,230.0,900,Om Nagar,2.0,3
1250,230.0,900,Om Nagar,2.0,2
1252,225.0,1809,Om Nagar,7.0,1
1254,90.0,1620,Om Vihar,2.0,2
1255,135.0,1620,Om Vihar,2.0,2
1256,135.0,1620,Om Vihar,1.0,1
1257,115.0,1125,Om Vihar,3.0,2
1260,190.0,900,Om Vihar,5.0,2
1263,210.0,1800,Om Vihar,6.0,3
1265,55.0,1422,Om Vihar,4.0,1
1266,60.0,1000,Om Vihar,3.0,1
1267,175.0,1134,Om Vihar,2.0,2
1268,85.0,1401,Om Vihar,8.0,2
1269,65.0,954,Om Vihar,2.0,1
1270,175.0,1300,Other,3.0,3
1271,175.0,1300,Other,3.0,2
1274,175.0,2250,Other,4.0,3
1275,150.0,1250,Other,2.0,2
1278,145.0,1900,Other,3.0,1
1279,65.0,700,Other,2.0,1
1281,185.0,1800,Other,5.0,2
1282,174.0,1800,Other,1.0,3
1283,175.0,1900,Other,2.0,3
1284,165.0,1900,Other,3.0,2
1285,115.0,1375,Other,1.0,1
1286,50.0,810,Other,4.0,1
1288,62.11,1000,Other,2.0,1
1289,250.0,1440,Other,3.0,4
1291,175.0,1800,Other,2.0,3
1292,200.0,1800,Other,5.0,4
1293,160.0,1450,Other,3.0,2
1294,219.0,1500,Other,1.0,4
1296,200.0,1800,Other,2.0,4
1298,219.0,1500,Other,4.0,2
1299,150.0,1900,Other,4.0,2
1301,285.0,1800,Other,2.0,3
1302,200.0,1800,Other,4.0,2
1308,250.0,1650,Other,2.0,4
1309,190.0,1650,Other,1.0,4
1313,30.0,800,Other,3.0,1
1315,57.0,1125,Other,1.0,1
1318,225.0,1350,Other,2.0,3
1320,475.0,2500,Other,2.0,3
1322,220.0,1350,Other,2.0,2
1324,180.0,1500,Other,2.0,3
1327,418.0,2550,Other,2.0,3
1329,360.0,2250,Other,2.0,3
1330,250.0,1560,Other,2.0,2
1331,650.0,1950,Other,3.0,3
1333,120.0,900,Other,2.0,1
1334,650.0,1950,Other,2.0,3
1335,24.0,450,Other,7.0,1
1338,168.0,1711,Other,6.0,3
1339,25.0,800,Other,3.0,1
1342,130.0,1800,Other,3.0,1
1343,220.0,2100,Other,2.0,3
1352,180.0,2000,Other,2.0,3
1355,335.0,2000,Other,2.0,2
1356,350.0,1100,Other,2.0,3
1359,87.0,750,Other,3.0,1
1360,384.0,1000,Other,2.0,3
1363,195.0,600,Other,3.0,2
1366,158.0,550,Other,1.0,1
1369,24.0,400,Other,2.0,1
1373,158.0,1440,Other,4.0,2
1374,175.0,1650,Other,4.0,3
1378,450.0,1350,Other,2.0,3
1382,550.0,950,Other,4.0,2
1383,375.0,3250,Other,2.0,2
1384,180.0,1100,Other,2.0,2
1385,350.0,1435,Other,2.0,2
1388,110.0,750,Other,5.0,1
1392,45.0,420,Other,2.0,1
1393,220.0,2200,Other,3.0,3
1396,350.0,1250,Other,2.0,2
1397,170.0,1855,Other,2.0,3
1399,170.0,1450,Other,3.0,3
1400,142.0,600,Other,2.0,2
1405,175.0,1350,Other,3.0,2
1407,150.0,1000,Other,2.0,2
1410,160.0,1100,Other,3.0,2
1411,180.0,1625,Other,2.0,3
1413,300.0,1000,Other,2.0,2
1414,300.0,1800,Other,3.0,1
1421,841.0,950,Other,3.0,2
1425,175.0,1930,Other,2.0,4
1426,42.0,990,Other,2.0,1
1427,188.0,945,Other,2.0,1
1429,255.0,1300,Other,4.0,3
1433,210.0,900,Other,5.0,3
1435,500.0,1400,Other,3.0,2
1438,190.0,900,Other,3.0,3
1439,425.0,1200,Other,4.0,2
1442,148.0,1904,Other,7.0,2
1444,210.0,5211,Other,2.0,1
1446,650.0,1000,Other,2.0,2
1452,300.0,2850,Other,4.0,3
1453,149.0,720,Other,3.0,2
1455,120.0,1125,Other,2.0,1
1458,230.0,1125,Other,2.0,2
1460,230.0,1125,Other,4.0,3
1461,240.0,2430,Other,1.0,3
1464,220.0,1115,Other,2.0,3
1466,155.0,1100,Other,4.0,2
1467,200.0,1503,Other,2.0,2
1468,1000.0,1300,Other,2.0,3
1469,600.0,1100,Other,2.0,3
1470,200.0,2000,Other,4.0,3
1472,650.0,1000,Other,2.0,3
1473,180.0,3123,Other,2.0,2
1475,350.0,1550,Other,3.0,2
1478,205.0,1125,Other,3.0,2
1479,250.0,1800,Other,1.0,2
1480,180.0,1850,Other,2.0,2
1484,550.0,4502,Other,2.0,3
1486,350.0,1000,Other,3.0,3
1487,650.0,3000,Other,2.0,3
1489,150.0,1400,Other,4.0,2
1490,300.0,2754,Other,2.0,3
1491,167.0,1800,Other,1.0,1
1492,194.0,1800,Other,2.0,2
1494,265.0,1200,Other,3.0,3
1495,194.0,1800,Other,2.0,2
1498,180.0,5523,Other,2.0,3
1500,165.0,850,Other,2.0,2
1501,800.0,2500,Other,5.0,3
1506,190.0,900,Other,3.0,3
1507,175.0,2475,Other,3.0,3
1508,240.0,1100,Other,2.0,1
1513,35.51,909,Other,3.0,1
1515,250.0,1827,Other,5.0,3
1516,45.0,900,Other,2.0,1
1517,175.0,1950,Other,3.0,2
1518,315.0,1600,Other,7.0,3
1519,400.0,4521,Other,4.0,2
1520,350.0,2000,Other,3.0,1
1521,495.0,1450,Other,3.0,2
1522,900.0,1650,Other,3.0,4
1524,159.0,1201,Other,2.0,2
1525,600.0,2600,Other,4.0,2
1526,400.0,1620,Other,2.0,2
1527,450.0,2200,Other,4.0,3
1528,525.0,2600,Other,2.0,1
1530,22.0,1850,Other,2.0,1
1532,600.0,1200,Other,3.0,3
1533,168.0,2200,Other,2.0,1
1537,560.0,6975,Other,2.0,2
1539,170.0,1800,Other,3.0,3
1542,66.0,1835,Other,4.0,1
1544,850.0,3240,Other,4.0,2
1545,250.0,2550,Other,2.0,2
1546,250.0,1700,Other,3.0,3
1547,750.0,1700,Other,2.0,4
1549,225.0,1333,Other,2.0,3
1550,220.0,2160,Other,3.0,4
1551,162.0,2000,Other,2.0,1
1553,185.0,2600,Other,3.0,4
1554,250.0,3000,Other,2.0,1
1555,350.0,2000,Other,2.0,1
1558,470.0,1490,Other,3.0,3
1561,190.0,2395,Other,2.0,3
1562,185.0,1440,Other,2.0,2
1565,130.0,1732,Other,2.0,1
1570,340.0,1931,Other,2.0,2
1571,138.99999,3715,Other,3.0,2
1573,320.0,1150,Other,2.0,1
1574,600.0,632,Other,3.0,1
1575,500.0,3500,Other,3.0,3
1576,38.0,1420,Other,1.0,1
1578,260.0,1240,Other,2.0,3
1579,145.0,1700,Other,10.0,1
1581,135.0,500,Other,3.0,1
1582,150.0,1470,Other,2.0,2
1583,400.0,1800,Other,1.0,3
1589,171.0,1429,Other,2.0,3
1597,350.0,1406,Other,2.0,2
1598,168.0,1600,Other,2.0,2
1599,230.0,2000,Other,2.0,3
1600,85.0,3600,Other,2.0,1
1601,200.0,5200,Other,4.0,2
1608,200.0,1386,Other,2.0,4
1609,150.0,1935,Other,2.0,2
1610,185.0,900,Other,3.0,2
1616,75.0,850,Other,3.0,1
1617,423.0,4376,Other,2.0,2
1620,600.0,1900,Other,4.0,3
1621,200.0,1105,Other,3.0,2
1622,500.0,1106,Other,2.0,1
1633,175.0,900,Other,2.0,3
1634,175.0,810,Other,3.0,2
1635,175.0,1442,Other,3.0,2
1637,175.0,738,Other,7.0,2
1638,200.0,1620,Other,5.0,3
1639,235.0,2195,Other,2.0,2
1642,200.0,1300,Other,3.0,3
1643,800.0,3460,Other,6.0,3
1644,450.0,2250,Other,3.0,2
1656,65.0,2210,Other,4.0,1
1657,900.0,1400,Other,3.0,2
1661,80.0,3652,Other,3.0,1
1663,45.0,2741,Other,4.0,1
1664,235.0,2700,Other,3.0,2
1666,21.0,800,Other,2.0,1
1670,24.99,2500,Other,2.0,1
1673,135.0,450,Other,3.0,1
1674,188.0,1800,Other,2.0,4
1675,550.0,4504,Other,2.0,3
1676,26.0,400,Other,3.0,1
1678,175.0,720,Other,3.0,2
1683,185.0,1800,Other,2.0,2
1684,25.0,540,Other,3.0,1
1685,55.0,415,Other,2.0,1
1686,170.0,1800,Palam,3.0,2
1687,170.0,1800,Palam,2.0,3
1688,185.0,2000,Palam,3.0,3
1689,160.0,1800,Palam,2.0,3
1691,195.0,2100,Palam,1.0,2
1692,123.0,1300,Palam,3.0,2
1693,128.0,1800,Palam,2.0,4
1694,130.0,1800,Palam,3.0,2
1695,209.0,2200,Palam,6.0,4
1696,158.0,1800,Palam,2.0,2
1697,162.0,1850,Palam,2.0,2
1698,140.0,1000,Paschim Vihar,4.0,2
1700,180.0,1800,Paschim Vihar,6.0,4
1701,85.0,900,Paschim Vihar,5.0,2
1702,130.0,1105,Paschim Vihar,2.0,2
1703,70.0,600,Paschim Vihar,2.0,2
1704,120.0,1200,Paschim Vihar,3.0,3
1706,118.0,1200,Paschim Vihar,2.0,3
1707,118.0,1200,Paschim Vihar,2.0,2
1708,125.0,1200,Paschim Vihar,2.0,2
1709,90.0,1000,Paschim Vihar,3.0,1
1711,100.0,1200,Paschim Vihar,3.0,2
1712,160.0,1500,Paschim Vihar,12.0,2
1716,45.0,1450,Paschim Vihar,4.0,2
1717,30.0,1400,Paschim Vihar,2.0,2
1718,155.0,1400,Paschim Vihar,4.0,2
1720,195.0,1400,Paschim Vihar,2.0,4
1721,38.0,750,Paschim Vihar,3.0,2
1723,105.0,1050,Paschim Vihar,3.0,2
1724,165.0,1300,Paschim Vihar,2.0,2
1725,40.0,750,Paschim Vihar,3.0,2
1726,150.0,1350,Paschim Vihar,3.0,2
1727,170.0,1000,Paschim Vihar,2.0,3
1728,200.0,855,Paschim Vihar,2.0,1
1729,66.0,700,Pitampura,3.0,2
1730,160.0,1500,Pitampura,4.0,2
1731,84.99,750,Pitampura,2.0,2
1734,120.0,1350,Pitampura,3.0,1
1736,28.0,1450,Pitampura,4.0,2
1737,225.0,3600,Pitampura,4.0,3
1738,40.0,1400,Pitampura,2.0,2
1740,155.0,1175,Pitampura,2.0,2
1744,95.0,1510,Pitampura,2.0,2
1745,145.0,1510,Pitampura,3.0,2
1746,95.0,2700,Pitampura,2.0,2
1747,135.0,1500,Pitampura,2.0,1
1748,284.0,1350,Pitampura,2.0,2
1750,45.0,1400,Preet Vihar,2.0,4
1751,28.0,2340,Preet Vihar,2.0,4
1752,175.0,1197,Preet Vihar,2.0,2
1753,60.0,2700,Preet Vihar,4.0,4
1754,180.0,945,Preet Vihar,3.0,2
1755,55.0,1401,Preet Vihar,2.0,3
1756,65.0,1101,Preet Vihar,2.0,3
1757,180.0,945,Preet Vihar,2.0,2
1758,60.0,1101,Preet Vihar,1.0,2
1759,42.0,900,Preet Vihar,3.0,2
1760,37.0,1422,Preet Vihar,2.0,3
1761,37.0,1800,Punjabi Bagh,2.0,3
1762,185.0,1800,Punjabi Bagh,3.0,3
1763,700.0,3015,Punjabi Bagh,3.0,3
1764,175.0,4950,Punjabi Bagh,2.0,3
1765,180.0,4950,Punjabi Bagh,3.0,2
1766,1600.0,1400,Punjabi Bagh,3.0,3
1767,180.0,4950,Punjabi Bagh,2.0,2
1768,1250.0,1400,Punjabi Bagh,3.0,1
1769,45.5,4000,Punjabi Bagh,2.0,2
1770,42.2,1400,Punjabi Bagh,3.0,2
1771,125.0,1000,Rohini Sector 9,2.0,2
1772,94.0,1000,Rohini Sector 9,2.0,2
1773,165.0,1350,Rohini Sector 9,3.0,3
1774,150.0,1025,Rohini Sector 9,2.0,2
1775,107.0,1000,Rohini Sector 9,2.0,1
1776,94.0,1000,Rohini Sector 9,2.0,2
1777,165.0,1000,Rohini Sector 9,4.0,3
1778,150.0,1350,Rohini Sector 9,2.0,2
1779,107.0,1250,Rohini Sector 9,2.0,1
1780,160.0,900,Rohini Sector 9,2.0,3
1781,137.0,1050,Rohini Sector 9,2.0,3
1782,125.0,900,Rohini Sector 9,2.0,3
1783,105.0,865,Rohini sector 24,3.0,1
1784,98.0,1055,Rohini sector 24,4.0,2
1785,75.0,680,Rohini sector 24,3.0,2
1786,90.0,1080,Rohini sector 24,8.0,3
1787,90.0,1000,Rohini sector 24,6.0,2
1788,250.0,2202,Roop Nagar,1.0,3
1789,22.0,505,Roop Nagar,2.0,1
1790,400.0,2200,Roop Nagar,1.0,2
1791,35.0,2500,Roop Nagar,2.0,3
1792,30.0,5625,Roop Nagar,2.0,3
1793,23.0,5625,Roop Nagar,7.0,4
1794,68.0,2500,Roop Nagar,4.0,3
1795,285.0,2500,Roop Nagar,5.0,2
1796,125.0,2250,Roop Nagar,2.0,1
1797,155.0,1800,Sainik Farms,2.0,3
1798,27.0,1000,Sainik Farms,2.0,3
1799,25.0,1500,Sainik Farms,3.0,2
1800,24.0,900,Sainik Farms,2.0,1
1801,24.0,900,Sainik Farms,2.0,3
1802,37.0,700,Sainik Farms,2.0,2
1803,24.0,900,Sainik Farms,2.0,3
1804,200.0,900,Sainik Farms,2.0,2
1805,249.0,1100,Sainik Farms,5.0,2
1806,112.0,16000,Sainik Farms,2.0,1
1807,142.0,2790,Sainik Farms,2.0,3
1808,160.0,2790,Sainik Farms,2.0,3
1809,450.0,1300,Saket,3.0,1
1810,300.0,2650,Saket,2.0,1
1811,280.0,1800,Saket,3.0,1
1812,205.0,1800,Saket,2.0,4
1814,290.0,2750,Saket,2.0,4
1815,190.0,2250,Saket,3.0,3
1817,180.0,1500,Saket,2.0,3
1818,225.0,1750,Saket,2.0,3
1819,270.0,3260,Saket,2.0,4
1820,260.0,3450,Saket,2.0,4
1821,210.0,2200,Saket,3.0,4
1822,200.0,1750,Saket,2.0,4
1823,215.0,1750,Saket,2.0,3
1824,210.0,1600,Saket,2.0,2
1825,185.0,1350,Saket,2.0,2
1826,200.0,2160,Saket,1.0,1
1827,290.0,2500,Saket,3.0,3
1828,300.0,2850,Saket,1.0,3
1830,282.0,1880,Saket,2.0,2
1831,180.0,2800,Saket,2.0,3
1832,150.0,1500,Saket,4.0,2
1835,450.0,1350,Saket,3.0,3
1836,135.0,2200,Saket,2.0,2
1838,55.0,1700,Saket,3.0,2
1840,730.0,1500,Saket,2.0,1
1842,150.0,1350,Sarita Vihar,2.0,3
1843,150.0,1350,Sarita Vihar,5.0,3
1844,140.0,1500,Sarita Vihar,4.0,2
1845,170.0,1450,Sarita Vihar,2.0,4
1846,135.0,1400,Sarita Vihar,4.0,3
1847,130.0,1150,Sarita Vihar,2.0,3
1848,183.0,1550,Sarita Vihar,2.0,3
1849,180.0,1500,Sarita Vihar,2.0,3
1850,170.0,1550,Sarita Vihar,3.0,2
1851,190.0,1500,Sarita Vihar,3.0,3
1852,180.0,1450,Sarita Vihar,4.0,3
1853,140.0,1200,Sarita Vihar,2.0,2
1854,170.0,1400,Sarita Vihar,2.0,4
1856,205.0,1650,Sarita Vihar,3.0,3
1857,40.0,580,Sarita Vihar,6.0,1
1858,51.0,562,Sarita Vihar,3.0,1
1859,99.0,516,Sarita Vihar,4.0,1
1860,65.0,510,Sarita Vihar,2.0,1
1861,34.0,520,Sarita Vihar,3.0,1
1862,400.0,1700,Sarita Vihar,2.0,2
1863,40.0,516,Sarita Vihar,2.0,1
1864,145.0,900,Sarita Vihar,2.0,3
1865,135.0,1550,Sarita Vihar,2.0,3
1866,260.0,1600,Sarita Vihar,2.0,1
1867,75.0,1100,Sarita Vihar,2.0,3
1868,110.0,1450,Sarita Vihar,1.0,3
1870,190.0,1650,Sarita Vihar,2.0,4
1871,115.0,1800,Sarita Vihar,3.0,2
1872,100.0,1100,Sarita Vihar,3.0,3
1873,162.0,1600,Sector 10 Dwarka,1.0,4
1874,170.0,1900,Sector 10 Dwarka,2.0,3
1875,155.0,1600,Sector 10 Dwarka,2.0,2
1876,155.0,1600,Sector 10 Dwarka,3.0,1
1877,155.0,1800,Sector 10 Dwarka,2.0,2
1879,165.0,1800,Sector 10 Dwarka,2.0,2
1881,162.0,1600,Sector 10 Dwarka,2.0,4
1882,160.0,1800,Sector 10 Dwarka,6.0,4
1883,158.0,2000,Sector 10 Dwarka,5.0,4
1884,160.0,2000,Sector 10 Dwarka,3.0,4
1886,145.0,1800,Sector 10 Dwarka,2.0,6
1887,165.0,1800,Sector 10 Dwarka,4.0,4
1888,160.0,1700,Sector 10 Dwarka,2.0,4
1889,190.0,2500,Sector 10 Dwarka,2.0,2
1890,151.0,1700,Sector 10 Dwarka,2.0,2
1893,155.0,1600,Sector 10 Dwarka,3.0,2
1894,155.0,1600,Sector 10 Dwarka,3.0,4
1895,165.0,1600,Sector 10 Dwarka,1.0,4
1898,131.0,1300,Sector 10 Dwarka,2.0,2
1899,176.0,2400,Sector 10 Dwarka,2.0,5
1900,199.0,2300,Sector 10 Dwarka,3.0,3
1901,151.0,1700,Sector 10 Dwarka,3.0,4
1903,152.0,1400,Sector 10 Dwarka,2.0,2
1906,160.0,1800,Sector 10 Dwarka,2.0,4
1907,170.0,1800,Sector 10 Dwarka,2.0,4
1908,170.0,1800,Sector 10 Dwarka,3.0,2
1910,140.0,1800,Sector 10 Dwarka,5.0,1
1913,172.0,1750,Sector 10 Dwarka,4.0,2
1916,140.0,1700,Sector 10 Dwarka,4.0,1
1920,180.0,1800,Sector 10 Dwarka,4.0,3
1921,165.0,1850,Sector 10 Dwarka,3.0,4
1922,148.0,1900,Sector 10 Dwarka,3.0,2
1924,137.99999,1800,Sector 10 Dwarka,2.0,2
1926,205.0,1800,Sector 10 Dwarka,2.0,2
1932,158.0,1550,Sector 10 Dwarka,2.0,2
1933,200.0,1800,Sector 10 Dwarka,2.0,3
1936,189.0,2150,Sector 11 Dwarka,3.0,3
1937,209.0,2200,Sector 11 Dwarka,3.0,3
1938,200.0,2400,Sector 11 Dwarka,2.0,3
1941,155.0,1700,Sector 11 Dwarka,4.0,1
1942,230.0,2300,Sector 11 Dwarka,2.0,3
1943,195.0,2100,Sector 11 Dwarka,2.0,3
1944,195.0,2100,Sector 11 Dwarka,3.0,1
1948,175.0,2000,Sector 11 Dwarka,2.0,1
1950,185.0,2000,Sector 11 Dwarka,2.0,3
1951,190.0,2000,Sector 11 Dwarka,2.0,3
1952,220.0,2200,Sector 11 Dwarka,2.0,2
1953,220.0,2200,Sector 11 Dwarka,5.0,2
1954,190.0,2100,Sector 11 Dwarka,2.0,3
1961,195.0,2000,Sector 11 Dwarka,2.0,3
1962,198.0,2000,Sector 11 Dwarka,2.0,4
1963,145.0,1800,Sector 11 Dwarka,2.0,1
1964,198.0,2000,Sector 11 Dwarka,2.0,2
1965,198.0,2000,Sector 11 Dwarka,2.0,2
1968,185.0,2400,Sector 11 Dwarka,2.0,3
1969,220.0,2500,Sector 11 Dwarka,3.0,2
1971,192.0,2001,Sector 11 Dwarka,8.0,2
1976,195.0,1800,Sector 11 Dwarka,2.0,1
1978,198.0,2500,Sector 11 Dwarka,2.0,4
1979,210.0,2400,Sector 11 Dwarka,3.0,4
1980,205.0,1900,Sector 11 Dwarka,2.0,1
1981,205.0,1900,Sector 11 Dwarka,2.0,3
1983,198.0,1700,Sector 11 Dwarka,2.0,1
1985,210.0,2300,Sector 11 Dwarka,2.0,4
1987,192.0,1800,Sector 11 Dwarka,2.0,3
1989,123.0,2000,Sector 11 Dwarka,3.0,1
1991,235.0,2200,Sector 11 Dwarka,2.0,1
1993,200.0,1500,Sector 11 Dwarka,2.0,4
1995,225.0,1800,Sector 11 Dwarka,3.0,2
1996,200.0,2195,Sector 11 Dwarka,2.0,2
2003,125.0,600,Sector 12 Dwarka,3.0,1
2004,155.0,1800,Sector 12 Dwarka,2.0,1
2005,175.0,1800,Sector 12 Dwarka,3.0,4
2008,200.0,2000,Sector 12 Dwarka,5.0,3
2009,170.0,1850,Sector 12 Dwarka,1.0,1
2018,150.0,2000,Sector 12 Dwarka,2.0,5
2019,156.0,1950,Sector 12 Dwarka,2.0,1
2024,190.0,1800,Sector 12 Dwarka,10.0,2
2026,200.0,2000,Sector 12 Dwarka,2.0,2
2029,180.0,2000,Sector 12 Dwarka,2.0,2
2030,182.0,1700,Sector 12 Dwarka,3.0,4
2033,170.0,2100,Sector 12 Dwarka,2.0,4
2035,175.0,1500,Sector 12 Dwarka,2.0,1
2040,200.0,1800,Sector 12 Dwarka,2.0,2
2042,225.0,1800,Sector 12 Dwarka,2.0,2
2045,240.0,2250,Sector 12 Dwarka,3.0,2
2048,165.0,1800,Sector 12 Dwarka,3.0,3
2050,200.0,1550,Sector 12 Dwarka,3.0,3
2051,225.0,1800,Sector 12 Dwarka,2.0,2
2052,165.0,1800,Sector 12 Dwarka,7.0,3
2053,185.0,1700,Sector 12 Dwarka,4.0,3
2054,185.0,1650,Sector 12 Dwarka,2.0,3
2055,165.0,1650,Sector 12 Dwarka,6.0,3
2056,182.0,1650,Sector 12 Dwarka,2.0,3
2057,219.0,1400,Sector 12 Dwarka,2.0,1
2059,155.0,1800,Sector 13 Dwarka,2.0,1
2061,240.0,2000,Sector 13 Dwarka,2.0,3
2062,180.0,1900,Sector 13 Dwarka,2.0,3
2063,180.0,1900,Sector 13 Dwarka,2.0,1
2064,190.0,1900,Sector 13 Dwarka,2.0,2
2065,180.0,1900,Sector 13 Dwarka,2.0,3
2066,190.0,1900,Sector 13 Dwarka,4.0,3
2067,158.0,1700,Sector 13 Dwarka,3.0,2
2069,149.0,1880,Sector 13 Dwarka,2.0,1
2071,135.0,2000,Sector 13 Dwarka,3.0,2
2073,185.0,2000,Sector 13 Dwarka,3.0,2
2075,158.0,1600,Sector 13 Dwarka,2.0,2
2076,170.0,2300,Sector 13 Dwarka,4.0,3
2078,155.0,1850,Sector 13 Dwarka,2.0,2
2079,137.99999,1800,Sector 13 Dwarka,3.0,1
2084,245.0,1100,Sector 13 Dwarka,2.0,3
2085,145.0,2200,Sector 13 Dwarka,3.0,2
2086,170.0,2200,Sector 13 Dwarka,1.0,3
2087,155.0,1800,Sector 13 Dwarka,2.0,2
2088,165.0,2300,Sector 13 Dwarka,3.0,3
2092,195.0,1200,Sector 13 Dwarka,2.0,3
2093,165.0,2350,Sector 13 Dwarka,2.0,4
2094,165.0,1800,Sector 13 Dwarka,2.0,2
2095,125.0,1075,Sector 13 Dwarka,1.0,1
2096,125.0,1000,Sector 13 Rohini,2.0,2
2097,160.0,1250,Sector 13 Rohini,2.0,2
2098,110.0,1000,Sector 13 Rohini,9.0,3
2099,110.0,1100,Sector 13 Rohini,2.0,3
