price,sqft,location,bathrooms,bhk,area_type
3500000,1050,Nizampet,5,3,Built-up Area
3500000,1050,Nizampet,2,2,Super built-up Area
11399999,1860,Kukatpally,2,3,Super built-up Area
11399999,1860,Kukatpally,5,2,Super built-up Area
35000000,3000,Banjara Hills,2,3,Super built-up Area
35000000,3000,Banjara Hills,2,2,Super built-up Area
4500000,955,Nallagandla Gachibowli,2,4,Super built-up Area
4500000,1155,Gandipet,6,4,Plot Area
3500000,1120,Nizampet,1,3,Plot Area
3500000,850,Nizampet,2,3,Built-up Area
3800000,1000,Kachiguda,1,2,Super built-up Area
3800000,1000,Kachiguda,2,3,Built-up Area
3800000,1000,Kachiguda,4,3,Plot Area
3800000,1000,Kachiguda,2,1,Super built-up Area
3800000,1000,Kachiguda,1,3,Super built-up Area
3960000,966,Narsingi,2,2,Built-up Area
3800000,1000,Kachiguda,3,2,Super built-up Area
3800000,1000,Kachiguda,2,4,Super built-up Area
4100000,1050,Mehdipatnam,3,3,Super built-up Area
5500000,1575,Alwal,4,2,Plot Area
9600000,1700,Nacharam,3,2,Super built-up Area
9600000,1700,Nacharam,3,1,Super built-up Area
6795000,1535,Pragathi Nagar Kukatpally,2,4,Built-up Area
3600000,940,Nizampet,4,2,Built-up Area
3400000,1060,Nizampet,3,3,Super built-up Area
3500000,1015,Nizampet,2,1,Super built-up Area
3500000,1015,Nizampet,4,2,Plot Area
5000000,1600,Narsingi,3,2,Super built-up Area
7000000,1150,Kondapur,2,2,Super built-up Area
5500000,1500,Narsingi,2,2,Super built-up Area
3870000,1000,Nizampet,2,3,Plot Area
5800000,1208,Kompally,3,3,Super built-up Area
4700000,1000,Toli Chowki,,2,Plot Area
7000000,1150,Kondapur,2,2,Built-up Area
5500000,1500,Narsingi,1,1,Built-up Area
11299999,1700,Kukatpally,1,3,Super built-up Area
4500000,1170,Masab Tank,3,3,Super built-up Area
7317000,1090,Kukatpally,3,3,Super built-up Area
7317000,1090,Kukatpally,2,3,Super built-up Area
3800000,1050,Nizampet,2,3,Super built-up Area
4850000,1425,Malkajgiri,2,2,Super built-up Area
4010000,1060,Bolarum,2,2,Super built-up Area
3550000,1130,Bachupally,2,2,Super built-up Area
3300000,930,Nizampet,3,3,Built-up Area
3500000,1085,Nizampet,3,2,Super built-up Area
7500000,1420,Toli Chowki,2,2,Plot Area
4600000,1120,Nizampet,1,3,Super built-up Area
8500000,1506,Appa Junction,2,3,Carpet Area
8500000,1506,Appa Junction,2,3,Super built-up Area
5500000,1650,Nagole,2,1,Super built-up Area
5500000,1650,Nagole,3,2,Built-up Area
3900000,1200,Nizampet,3,3,Super built-up Area
4580000,1145,Alwal,2,3,Super built-up Area
10800000,1875,Kokapet,3,3,Super built-up Area
15200000,2540,Kokapet,1,2,Super built-up Area
15200000,2630,Kokapet,1,3,Built-up Area
4580000,1145,Alwal,4,3,Plot Area
15000000,2450,Kondapur,3,1,Super built-up Area
5700000,1425,Alwal,7,2,Super built-up Area
7200000,1720,Mehdipatnam,2,3,Built-up Area
20000000,2405,Nanakramguda,2,1,Super built-up Area
8797000,1725,Chandanagar,2,2,Built-up Area
10500000,1730,Kukatpally,5,3,Super built-up Area
43000000,4070,Madhapur,5,2,Plot Area
10000000,2000,Miyapur,2,4,Built-up Area
10000000,1295,Kondapur,2,2,Super built-up Area
12000000,1490,Kondapur,2,3,Super built-up Area
10700000,1905,Miyapur,4,2,Plot Area
10700000,1905,Miyapur,5,4,Plot Area
7900000,1525,Kondapur,2,4,Super built-up Area
4900000,1120,Manikonda,4,3,Built-up Area
3800000,1080,Qutub Shahi Tombs,4,2,Super built-up Area
4000000,950,Toli Chowki,3,3,Super built-up Area
13500000,2700,Manikonda,3,3,Super built-up Area
10000000,1755,Narsingi,2,2,Built-up Area
10000000,1755,Narsingi,3,3,Carpet Area
6200000,1216,Puppalaguda,1,3,Super built-up Area
7000000,1210,Nallagandla Gachibowli,3,6,Super built-up Area
7900000,1525,Kondapur,3,3,Super built-up Area
6700000,1340,Puppalaguda,3,2,Super built-up Area
6200000,1216,Puppalaguda,2,2,Built-up Area
8452000,1725,Chandanagar,2,2,Super built-up Area
20000000,2070,Banjara Hills,3,3,Carpet Area
30200000,3025,Banjara Hills,1,4,Plot Area
12500000,1670,Jubilee Hills,3,3,Super built-up Area
8200000,1150,East Marredpally,2,3,Super built-up Area
6900000,1150,Kondapur,1,1,Super built-up Area
9026000,1600,Narsingi,4,2,Super built-up Area
18200000,2786,Narsingi,2,2,Super built-up Area
8500000,1525,Kondapur,2,2,Super built-up Area
6531000,1555,Gajularamaram,2,4,Built-up Area
8095000,1315,Kondapur,4,2,Super built-up Area
14000000,2050,Kondapur,5,4,Built-up Area
10200000,1675,Kukatpally,2,2,Super built-up Area
10000000,1725,Gandipet,3,3,Plot Area
10700000,1770,Kondapur,2,3,Carpet Area
24000000,3200,Jubilee Hills,1,3,Super built-up Area
22000000,1900,Jubilee Hills,2,3,Super built-up Area
21400000,1880,Kondapur,2,3,Super built-up Area
16000000,2050,Kondapur,2,3,Super built-up Area
36500000,3600,Nanakramguda,2,3,Super built-up Area
15000000,2665,Gandipet,9,2,Built-up Area
8500000,1216,Kukatpally,3,3,Super built-up Area
28000000,3031,Banjara Hills,2,2,Super built-up Area
15500000,2220,Kokapet,3,1,Super built-up Area
32500000,3448,Gachibowli,2,4,Built-up Area
20700000,3015,Madhapur,2,3,Super built-up Area
10500000,1430,Gachibowli,2,3,Super built-up Area
28000000,2007,Abids,3,4,Super built-up Area
10300000,1695,Kukatpally,5,3,Built-up Area
11000000,1815,Kondapur,3,3,Super built-up Area
9991000,1630,Kondapur,2,2,Super built-up Area
8014000,1620,Chandanagar,2,1,Super built-up Area
4000000,1200,Kistareddypet,3,3,Super built-up Area
12500000,1650,West Marredpally,2,4,Super built-up Area
8925000,1550,Kukatpally,2,4,Super built-up Area
9296000,1535,Kondapur,4,4,Built-up Area
7598999,1165,Kondapur,2,2,Super built-up Area
8500000,1400,Malkajgiri,3,2,Built-up Area
20000000,2600,Somajiguda,2,1,Super built-up Area
5250000,1100,Miyapur,2,3,Super built-up Area
4000000,1010,Malkajgiri,3,3,Super built-up Area
7500000,1195,Kondapur,,2,Super built-up Area
5253000,970,Kukatpally,2,1,Built-up Area
5800000,1050,Kompally,3,3,Super built-up Area
5085000,1130,Alwal,4,3,Built-up Area
12000000,2300,Bolarum,2,3,Super built-up Area
3500000,1015,Alwal,3,2,Built-up Area
25500000,2960,Shaikpet,2,2,Super built-up Area
6500000,1190,Mallapur,1,4,Plot Area
6000000,1190,Mallapur,7,2,Plot Area
6700000,1340,Puppalaguda,2,2,Super built-up Area
16000000,1875,Shaikpet,5,4,Plot Area
23000000,1900,Jubilee Hills,2,2,Super built-up Area
19500000,1920,West Marredpally,4,3,Plot Area
5320000,1330,Alwal,2,3,Super built-up Area
19500000,2350,Hitech City,3,3,Super built-up Area
4800000,1120,Pragathi Nagar Kukatpally,3,3,Super built-up Area
13000000,1924,Madhapur,3,3,Plot Area
10200000,1575,Sri Nagar Colony,2,4,Super built-up Area
19500000,2350,Hitech City,3,4,Super built-up Area
20000000,3000,Dilsukh Nagar,3,9,Super built-up Area
5900000,1350,Quthbullapur,4,3,Super built-up Area
8500000,1580,Puppalaguda,3,1,Built-up Area
6000000,1200,Malkajgiri,2,2,Super built-up Area
4710000,1050,Gajularamaram,2,5,Plot Area
7317000,1090,Kukatpally,3,2,Built-up Area
11399999,1730,Kukatpally,2,4,Super built-up Area
9449000,1535,Kondapur,3,1,Super built-up Area
11299999,1700,Kukatpally,2,3,Super built-up Area
4000000,1050,Alwal,3,2,Plot Area
5450000,1300,Alwal,2,1,Super built-up Area
10600000,1770,Kondapur,2,4,Plot Area
4000000,1050,Alwal,2,3,Built-up Area
5450000,1300,Alwal,2,3,Built-up Area
10600000,1770,Kondapur,,2,Super built-up Area
7500000,1430,Kompally,3,4,Super built-up Area
12400000,1800,Kukatpally,2,3,Plot Area
7800000,1530,Alwal,2,4,Built-up Area
4800000,1000,Miyapur,3,2,Built-up Area
9525000,1905,Kukatpally,2,2,Super built-up Area
12200000,1885,Kondapur,2,3,Super built-up Area
12300000,1885,Kondapur,2,6,Super built-up Area
12300000,1885,Kondapur,2,1,Super built-up Area
8800000,1560,Moosapet,2,3,Super built-up Area
6798999,1190,Hafeezpet,3,2,Super built-up Area
9300000,1450,Kukatpally,2,3,Super built-up Area
9300000,1450,Kukatpally,4,4,Super built-up Area
4710000,1050,Gajularamaram,3,4,Super built-up Area
12000000,1875,Kondapur,2,3,Super built-up Area
6931000,1555,Gajularamaram,2,2,Super built-up Area
3499000,900,Sainikpuri,2,2,Built-up Area
7100000,1418,Puppalaguda,3,2,Super built-up Area
7100000,1418,Puppalaguda,2,2,Super built-up Area
4800000,1125,Nizampet,3,4,Built-up Area
5500000,1515,Nizampet,2,1,Super built-up Area
7500000,1600,Serilingampally,2,1,Super built-up Area
5600000,1260,Serilingampally,3,3,Built-up Area
19400000,2848,Gachibowli,3,6,Plot Area
9908000,1492,Gachibowli,2,4,Built-up Area
8126000,1283,Gachibowli,4,3,Plot Area
9110000,1410,Gachibowli,4,3,Plot Area
14000000,2000,Kondapur,2,3,Super built-up Area
7000000,1463,Manikonda,2,2,Built-up Area
11399999,1730,Kukatpally,2,3,Super built-up Area
8500000,1600,Kondapur,3,2,Super built-up Area
17000000,2600,Manikonda,2,4,Built-up Area
2500000,840,West Marredpally,2,2,Super built-up Area
8600000,1725,Manikonda,2,2,Super built-up Area
17800000,1980,Banjara Hills,5,1,Super built-up Area
18700000,2085,Banjara Hills,2,3,Super built-up Area
23200000,2580,Banjara Hills,2,3,Super built-up Area
19600000,2185,Banjara Hills,3,2,Super built-up Area
17200000,1920,Banjara Hills,2,5,Super built-up Area
19800000,2210,Banjara Hills,1,2,Built-up Area
4500000,1111,Qutub Shahi Tombs,2,2,Super built-up Area
4031000,1161,Nizampet,4,3,Super built-up Area
6399000,1500,Sainikpuri,2,4,Super built-up Area
6399000,1500,Sainikpuri,2,3,Built-up Area
8000000,2021,Puppalaguda,2,3,Super built-up Area
5200000,1300,Manikonda,1,2,Plot Area
4000000,1000,Malkajgiri,2,2,Super built-up Area
7200000,1060,East Marredpally,5,3,Plot Area
80000000,9400,Kukatpally,4,2,Super built-up Area
3200000,950,Nizampet,2,4,Super built-up Area
3800000,1350,Kapra,2,2,Super built-up Area
6000000,1600,Nagole,4,3,Super built-up Area
3500000,1000,Nacharam,2,2,Super built-up Area
5000000,1450,Nacharam,3,1,Super built-up Area
2800000,1050,Kapra,2,1,Super built-up Area
3600000,1150,Mallapur,4,1,Plot Area
8000000,1900,Mallapur,2,3,Super built-up Area
5034000,1465,Nizampet,4,9,Plot Area
4252000,1228,Nizampet,2,4,Super built-up Area
4044000,1165,Nizampet,2,2,Super built-up Area
3849000,1106,Nizampet,2,1,Super built-up Area
3500000,1315,Mallapur,1,2,Super built-up Area
20000000,3200,West Marredpally,2,3,Super built-up Area
4800000,1250,Nacharam,2,2,Built-up Area
4500000,1050,Toli Chowki,2,2,Super built-up Area
8000000,1900,Mallapur,4,3,Plot Area
3800000,1096,Beeramguda,3,3,Super built-up Area
13500000,1765,Habsiguda,2,2,Super built-up Area
8000000,2021,Puppalaguda,9,3,Plot Area
2700000,1005,KTR Colony,2,2,Super built-up Area
6000000,1750,Mallapur,2,3,Super built-up Area
3740000,1100,Nizampet,3,3,Super built-up Area
3740000,1100,Nizampet,2,3,Built-up Area
5280000,1200,Nizampet,2,2,Built-up Area
5100000,1160,Nizampet,3,1,Super built-up Area
5500000,1060,Nizampet,2,3,Super built-up Area
6000000,1506,AS Rao Nagar,3,2,Super built-up Area
4500000,1165,Nizampet,3,3,Super built-up Area
6500000,1471,Tarnaka,2,3,Super built-up Area
20000000,3200,West Marredpally,2,2,Super built-up Area
4500000,1350,Nagole,1,1,Super built-up Area
10100000,1850,Malkajgiri,7,2,Built-up Area
5500000,1600,Mallapur,3,2,Super built-up Area
4800000,1250,Nacharam,3,3,Super built-up Area
4500000,1050,Toli Chowki,2,4,Super built-up Area
8000000,1900,Mallapur,3,4,Super built-up Area
3800000,1150,Mallapur,4,3,Plot Area
8000000,1700,West Marredpally,4,2,Plot Area
13500000,1765,Habsiguda,2,3,Super built-up Area
3000000,1050,Mallampet,2,2,Super built-up Area
3200000,1050,Nizampet,2,2,Super built-up Area
6000000,1750,Mallapur,2,2,Built-up Area
3400000,1150,Nizampet,2,3,Built-up Area
7000000,990,East Marredpally,2,2,Super built-up Area
5000000,1150,Nagole,2,3,Super built-up Area
22000000,2400,Banjara Hills,2,1,Super built-up Area
5280000,1200,Nizampet,2,3,Super built-up Area
5500000,1060,Nizampet,3,3,Super built-up Area
5100000,1160,Nizampet,3,5,Super built-up Area
4500000,1165,Nizampet,,4,Super built-up Area
6000000,1278,Manikonda,2,2,Super built-up Area
8000000,2021,Puppalaguda,2,2,Super built-up Area
13500000,1765,Habsiguda,2,3,Built-up Area
8000000,2021,Puppalaguda,2,2,Super built-up Area
2700000,1005,KTR Colony,2,2,Built-up Area
34000000,3180,Gachibowli,3,1,Plot Area
34000000,3180,Kondapur,3,6,Super built-up Area
3300000,1000,Nizampet,3,4,Built-up Area
6900000,987,East Marredpally,4,2,Plot Area
3200000,1075,West Marredpally,4,2,Super built-up Area
2000000,600,Kukatpally,2,3,Super built-up Area
7000000,1400,Habsiguda,2,2,Super built-up Area
4600000,1300,Puppalaguda,2,3,Built-up Area
4600000,1300,Puppalaguda,2,2,Super built-up Area
7000000,1490,Manikonda,1,3,Built-up Area
8599000,1275,East Marredpally,2,2,Super built-up Area
3800000,1096,Beeramguda,3,1,Super built-up Area
3740000,1100,Nizampet,3,3,Super built-up Area
3500000,1000,Mallapur,2,2,Built-up Area
3570000,1050,Nizampet,3,1,Super built-up Area
3740000,1100,Nizampet,2,2,Super built-up Area
3740000,1100,Nizampet,4,4,Super built-up Area
3300000,1450,Bollaram,2,2,Built-up Area
6742000,1376,Appa Junction Peerancheru,4,3,Super built-up Area
9662000,1972,Appa Junction Peerancheru,3,3,Super built-up Area
5782000,1180,Appa Junction Peerancheru,3,2,Super built-up Area
7614000,1554,Appa Junction Peerancheru,3,1,Built-up Area
7977000,1628,Appa Junction Peerancheru,1,3,Super built-up Area
6242000,1274,Appa Junction Peerancheru,2,3,Built-up Area
8741000,1784,Appa Junction Peerancheru,2,4,Super built-up Area
8761000,1788,Appa Junction Peerancheru,2,4,Super built-up Area
6859999,1400,Appa Junction Peerancheru,1,2,Super built-up Area
9633000,1966,Appa Junction Peerancheru,2,3,Built-up Area
7359000,1502,Appa Junction Peerancheru,2,3,Built-up Area
8364000,1707,Appa Junction Peerancheru,2,3,Super built-up Area
8045000,1642,Appa Junction Peerancheru,2,4,Super built-up Area
7286000,1487,Appa Junction Peerancheru,6,1,Built-up Area
8001000,1633,Appa Junction Peerancheru,2,2,Plot Area
8820000,1800,Appa Junction Peerancheru,3,1,Super built-up Area
9197000,1877,Appa Junction Peerancheru,2,3,Super built-up Area
7467000,1524,Appa Junction Peerancheru,2,2,Super built-up Area
6497000,1326,Appa Junction Peerancheru,2,3,Super built-up Area
7178000,1465,Appa Junction Peerancheru,2,3,Super built-up Area
7825000,1597,Appa Junction Peerancheru,3,3,Plot Area
9075000,1265,Miyapur,3,3,Super built-up Area
10100000,1945,Miyapur,3,4,Super built-up Area
7962000,1435,Kukatpally,3,3,Super built-up Area
12700000,1925,Miyapur,3,3,Super built-up Area
9075000,1265,Miyapur,2,2,Super built-up Area
10700000,1905,Kukatpally,3,2,Super built-up Area
6168000,1090,Kukatpally,3,2,Built-up Area
6895999,1230,Kukatpally,2,2,Built-up Area
10700000,1920,Kukatpally,3,1,Super built-up Area
10700000,1905,Miyapur,4,2,Plot Area
6233000,1170,Kukatpally,3,3,Super built-up Area
8800000,1385,Appa Junction,4,4,Plot Area
8998000,1390,Appa Junction,2,2,Super built-up Area
7998999,1282,Appa Junction,2,2,Super built-up Area
4284000,1020,Gajularamaram,4,3,Plot Area
10000000,1935,Aminpur,4,3,Plot Area
7098999,1090,Kukatpally,2,2,Super built-up Area
9828000,1630,Kondapur,2,3,Built-up Area
10900000,1695,Kukatpally,2,3,Built-up Area
7998999,1282,Appa Junction,2,2,Super built-up Area
8998000,1390,Appa Junction,3,2,Plot Area
8800000,1385,Appa Junction,2,3,Built-up Area
8800000,1385,Appa Junction,2,2,Super built-up Area
3500000,1080,Beeramguda,2,2,Super built-up Area
3300000,1045,Krishna Reddy Pet,2,1,Built-up Area
3200000,1100,Krishna Reddy Pet,3,2,Built-up Area
7317000,1090,Kukatpally,2,4,Super built-up Area
10900000,1700,Moosapet,2,2,Super built-up Area
11100000,1730,Moosapet,2,4,Super built-up Area
10900000,1700,Kukatpally,3,2,Super built-up Area
4600000,1050,Gajularamaram,4,3,Super built-up Area
15000000,2400,Karmanghat,2,3,Built-up Area
5500000,1214,Miyapur,2,1,Super built-up Area
3500000,1080,Beeramguda,2,1,Super built-up Area
7317000,1090,Kukatpally,2,4,Built-up Area
11800000,1840,Kukatpally,2,2,Super built-up Area
8098000,1620,Gajulramaram Kukatpally,1,2,Super built-up Area
5623000,1125,Gajulramaram Kukatpally,3,4,Super built-up Area
6838000,1368,Gajulramaram Kukatpally,3,3,Plot Area
10500000,2115,Kokapet,6,3,Built-up Area
11200000,1695,Kukatpally,1,3,Super built-up Area
3375000,1125,Mallampet,2,5,Super built-up Area
5500000,1170,Uppal,5,4,Built-up Area
4200000,1200,Miyapur,5,2,Plot Area
4700000,902,LB Nagar,2,3,Super built-up Area
10600000,1695,Kukatpally,2,2,Super built-up Area
6500000,1200,Kondapur,2,3,Plot Area
3600000,1100,Krishna Reddy Pet,2,6,Built-up Area
3300000,1035,Krishna Reddy Pet,2,3,Super built-up Area
3300000,1025,Krishna Reddy Pet,2,2,Super built-up Area
8100000,1490,Narsingi,2,4,Super built-up Area
4500000,1130,Manikonda,2,2,Super built-up Area
8900000,1480,Puppalaguda,1,4,Plot Area
4710000,1050,Gajularamaram,3,3,Built-up Area
8100000,1510,Khajaguda Nanakramguda Road,2,3,Super built-up Area
12700000,1925,Miyapur,3,2,Super built-up Area
8700000,1525,Kondapur,2,2,Super built-up Area
6300000,1523,Cherlapalli,3,4,Super built-up Area
6700000,1200,Sainikpuri,1,3,Super built-up Area
45000000,3233,Hitech City,1,3,Super built-up Area
5000000,1620,Mallampet,1,4,Super built-up Area
10000000,1500,Kachiguda,3,4,Plot Area
7500000,1650,Manikonda,1,2,Plot Area
15000000,1908,Jubilee Hills,3,1,Built-up Area
4500000,1130,Manikonda,2,4,Super built-up Area
8900000,1480,Puppalaguda,4,3,Built-up Area
4710000,1050,Gajularamaram,2,2,Super built-up Area
8500000,1548,Tarnaka,2,1,Super built-up Area
5499000,1725,Tarnaka,2,5,Super built-up Area
7500000,1500,Tarnaka,2,2,Super built-up Area
8500000,1430,Puppalaguda,3,2,Super built-up Area
3200000,1050,Krishna Reddy Pet,2,2,Built-up Area
3828000,1294,Miyapur,1,1,Super built-up Area
3200000,1050,Krishna Reddy Pet,2,1,Built-up Area
3200000,1100,Krishna Reddy Pet,3,2,Super built-up Area
3500000,1080,Beeramguda,2,2,Super built-up Area
3600000,1100,Krishna Reddy Pet,2,3,Super built-up Area
3300000,1025,Krishna Reddy Pet,4,8,Built-up Area
3299000,1035,Krishna Reddy Pet,2,4,Super built-up Area
3500000,1085,Beeramguda,2,4,Super built-up Area
6500000,1480,Attapur,3,4,Super built-up Area
3600000,1100,Krishna Reddy Pet,2,3,Super built-up Area
10700000,1920,Miyapur,5,3,Super built-up Area
8573000,1190,Miyapur,1,3,Built-up Area
3600000,1080,Beeramguda,2,2,Super built-up Area
6300000,1465,Gajularamaram,2,2,Super built-up Area
8573000,1190,Miyapur,4,3,Super built-up Area
4600000,1050,Gajularamaram,2,3,Super built-up Area
8298999,1538,Tellapur,3,2,Super built-up Area
8800000,1678,Tellapur,5,2,Super built-up Area
8800000,1678,Tellapur,4,4,Super built-up Area
3600000,1080,Beeramguda,3,2,Super built-up Area
3600000,1080,Beeramguda,11,2,Plot Area
11200000,1695,Kukatpally,4,3,Plot Area
13500000,1700,Himayat Nagar,3,4,Built-up Area
10000000,1500,Kachiguda,,4,Super built-up Area
7500000,1650,Manikonda,1,3,Built-up Area
10700000,1920,Miyapur,2,4,Built-up Area
8573000,1190,Miyapur,2,3,Super built-up Area
4500000,1130,Manikonda,2,4,Super built-up Area
8900000,1480,Puppalaguda,3,3,Plot Area
10000000,2000,Puppalaguda,2,4,Super built-up Area
4710000,1050,Gajularamaram,4,1,Built-up Area
5500000,1170,Uppal,2,3,Super built-up Area
8500000,1548,Tarnaka,5,2,Super built-up Area
5499000,1725,Tarnaka,2,1,Built-up Area
7500000,1500,Tarnaka,2,3,Super built-up Area
8500000,1430,Puppalaguda,5,3,Plot Area
3300000,1045,Krishna Reddy Pet,3,2,Super built-up Area
3300000,1035,Krishna Reddy Pet,3,4,Super built-up Area
3300000,1025,Krishna Reddy Pet,4,3,Plot Area
3500000,1080,Beeramguda,2,2,Super built-up Area
3500000,1080,Beeramguda,1,2,Super built-up Area
3299000,1035,Krishna Reddy Pet,1,3,Super built-up Area
3500000,1085,Beeramguda,3,2,Super built-up Area
6500000,1480,Attapur,4,3,Plot Area
3600000,1100,Krishna Reddy Pet,1,4,Super built-up Area
3300000,1045,Krishna Reddy Pet,2,1,Super built-up Area
3300000,1035,Krishna Reddy Pet,2,2,Super built-up Area
3300000,1025,Krishna Reddy Pet,3,2,Super built-up Area
8500000,1525,Kondapur,2,3,Built-up Area
3500000,1080,Beeramguda,2,3,Super built-up Area
11399999,1730,Kukatpally,2,9,Super built-up Area
6500000,1361,Attapur,3,2,Super built-up Area
9075000,1265,Miyapur,1,1,Built-up Area
6600000,1555,Gajularamaram,3,2,Super built-up Area
6500000,1200,Kondapur,2,3,Super built-up Area
10200000,1681,Kondapur,2,4,Super built-up Area
7500000,1250,Kondapur,2,3,Super built-up Area
4500000,1050,Gajularamaram,2,2,Built-up Area
11000000,1700,Shaikpet,4,3,Plot Area
6600000,1555,Gajularamaram,4,6,Plot Area
6233000,1170,Rhoda Mistri Nagar,2,3,Built-up Area
5000000,1620,Mallampet,2,2,Super built-up Area
3000000,607,Miyapur,2,2,Built-up Area
8000000,990,Gachibowli,2,4,Super built-up Area
4000000,1000,Toli Chowki,2,3,Super built-up Area
6200000,1565,Uppal,3,4,Super built-up Area
11000000,1630,Habsiguda,2,2,Super built-up Area
3700000,1100,Bandlaguda Jagir,2,3,Super built-up Area
3200000,1100,Krishna Reddy Pet,2,3,Super built-up Area
3300000,1025,Krishna Reddy Pet,3,3,Super built-up Area
3500000,1080,Beeramguda,2,4,Built-up Area
3600000,1100,Krishna Reddy Pet,2,1,Super built-up Area
3600000,1100,Krishna Reddy Pet,1,3,Super built-up Area
3300000,1025,Krishna Reddy Pet,6,2,Plot Area
2700000,682,Uppal,4,1,Plot Area
7498999,1245,Tarnaka,1,3,Super built-up Area
8500000,1500,Kondapur,2,2,Super built-up Area
3000000,900,Nallakunta,2,4,Built-up Area
6800000,1320,Zamistanpur,1,2,Plot Area
7500000,1530,Zamistanpur,3,2,Plot Area
8573000,1190,Kukatpally,2,2,Built-up Area
10600000,1695,Kukatpally,4,2,Super built-up Area
6500000,1200,Kondapur,1,2,Super built-up Area
3500000,1080,Beeramguda,3,3,Super built-up Area
3500000,1080,Beeramguda,2,2,Super built-up Area
3500000,1080,Beeramguda,2,3,Super built-up Area
3600000,1100,Krishna Reddy Pet,3,3,Super built-up Area
3300000,1035,Krishna Reddy Pet,3,2,Super built-up Area
3300000,1025,Krishna Reddy Pet,2,3,Built-up Area
8100000,1490,Narsingi,2,2,Super built-up Area
8998000,1539,Neknampur,2,2,Built-up Area
7900000,1641,Puppalaguda,2,3,Super built-up Area
7900000,1640,Puppalaguda,3,3,Plot Area
6700000,1402,Puppalaguda,2,2,Super built-up Area
6700000,1401,Puppalaguda,2,2,Built-up Area
12700000,1925,Miyapur,3,2,Super built-up Area
4600000,1050,Gajularamaram,3,1,Super built-up Area
6600000,1555,Gajularamaram,2,2,Super built-up Area
3800000,1008,Bachupally,1,3,Built-up Area
3500000,1080,Beeramguda,2,1,Plot Area
3500000,1080,Beeramguda,7,1,Super built-up Area
6895999,1230,Kukatpally,1,2,Plot Area
4600000,1050,Gajularamaram,1,2,Carpet Area
12700000,1925,Miyapur,2,2,Super built-up Area
8700000,1525,Kondapur,2,6,Super built-up Area
6300000,1523,Cherlapalli,3,2,Super built-up Area
6700000,1200,Sainikpuri,7,3,Plot Area
45000000,3233,Hitech City,2,2,Super built-up Area
8200000,1350,Manikonda,2,1,Super built-up Area
14000000,1188,Sanath Nagar,2,1,Built-up Area
6200000,1199,Tellapur,1,3,Super built-up Area
8600000,1538,Gachibowli,2,2,Super built-up Area
11399999,1730,Kukatpally,1,1,Super built-up Area
3600000,1080,Beeramguda,2,3,Super built-up Area
3600000,1080,Beeramguda,2,3,Super built-up Area
3300000,1045,Krishna Reddy Pet,5,2,Carpet Area
3300000,1035,Krishna Reddy Pet,2,3,Super built-up Area
3300000,1025,Krishna Reddy Pet,2,3,Super built-up Area
8500000,1525,Kondapur,2,3,Built-up Area
3500000,1080,Beeramguda,2,4,Super built-up Area
8070000,1115,Miyapur,5,3,Built-up Area
7317000,1090,Kukatpally,4,2,Plot Area
45000000,3233,Hitech City,2,3,Super built-up Area
3500000,1080,Beeramguda,3,2,Super built-up Area
9000000,1568,Darga Khaliz Khan,4,4,Built-up Area
9000000,1568,Appa Junction,2,6,Super built-up Area
9000000,1568,Appa Junction,5,5,Plot Area
10100000,1794,Appa Junction,3,1,Super built-up Area
10100000,1794,Appa Junction,2,4,Super built-up Area
8200000,1350,Manikonda,4,2,Super built-up Area
8500000,1525,Kondapur,10,2,Plot Area
7800000,1530,Manikonda,2,4,Super built-up Area
14600000,1953,Gachibowli,3,2,Super built-up Area
26000000,3434,Gachibowli,3,3,Plot Area
9800000,1580,Puppalaguda,2,2,Super built-up Area
10600000,1815,Kondapur,3,2,Plot Area
10000000,1935,Aminpur,3,2,Super built-up Area
9906000,1905,Aminpur,2,2,Super built-up Area
10900000,1695,Moosapet,2,3,Super built-up Area
7098999,1090,Moosapet,2,3,Super built-up Area
5909000,1555,Gajularamaram,3,3,Built-up Area
7843000,1265,Aminpur,2,4,Super built-up Area
8100000,1490,Narsingi,2,3,Super built-up Area
7581999,1115,Miyapur,3,4,Super built-up Area
6600000,1555,Gajularamaram,4,3,Plot Area
9000000,1390,Appa Junction,8,3,Plot Area
10100000,1799,Appa Junction,2,3,Super built-up Area
10100000,1799,Appa Junction,4,3,Built-up Area
10100000,1799,Appa Junction,4,2,Built-up Area
9298000,1638,Appa Junction,2,3,Super built-up Area
9300000,1638,Appa Junction,8,1,Plot Area
9300000,1638,Darga Khaliz Khan,2,4,Plot Area
10100000,1794,Appa Junction,2,3,Super built-up Area
6895999,1230,Kukatpally,2,3,Built-up Area
3850000,1200,Chintalmet,2,2,Plot Area
3200000,1200,Attapur,4,2,Super built-up Area
10000000,2000,Puppalaguda,2,2,Super built-up Area
6233000,1170,Rhoda Mistri Nagar,2,3,Super built-up Area
2700000,682,Uppal,3,2,Super built-up Area
7498999,1245,Tarnaka,3,2,Built-up Area
7500000,1530,Zamistanpur,14,1,Plot Area
9000000,1568,Darga Khaliz Khan,3,3,Super built-up Area
9000000,1390,Appa Junction,2,2,Super built-up Area
8000000,1282,Appa Junction,2,2,Super built-up Area
8000000,1282,Darga Khaliz Khan,1,1,Super built-up Area
8000000,1282,Appa Junction,2,3,Super built-up Area
9000000,1390,Appa Junction,3,3,Super built-up Area
